Pattern Type,NProps,Utterance,True LTL,Out LTL,Accuracy
visit,2,Go to Lee Nails while on your way to Domino's,F & lee_nails F dominos,F & dominos F lee_nails,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",False
visit,2,Go straight to Lee Nails and then cross West Devon Avenue.,F & lee_nails F dominos,F & lee_nails F my_sisters_closet,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",False
visit,2,"Head down to Lee Nail Salon, then go to Domino's Pizza.",F & lee_nails F dominos,F & lee_nails F dominos,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Go to the nail salon on your way to Domino's Pizza.,F & lee_nails F dominos,F & lee_nails F dominos,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Pass by Lees Nails on the way to Domino's Pizza,F & lee_nails F dominos,F & lee_nails F dominos,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Make your way to Domino's while passing through the nail shop.,F & lee_nails F dominos,F & dominos F lee_nails,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",False
visit,2,"Go to Lee Nail Salon, then Domino's Pizza.",F & lee_nails F dominos,F & lee_nails F dominos,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Navigate to  Lee Nail Salon and then to Domino's Pizza.,F & lee_nails F dominos,F & lee_nails F dominos,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,navigate to Lee Nails then proceed to Dominos Pizza.,F & lee_nails F dominos,F & lee_nails F dominos,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",True
visit,2,Navigate to Domino's while avoiding Lee's Nail's.,F & lee_nails F dominos,& U ! lee_nails dominos F dominos,"[{'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a'}, {'Kanellos Shoe Repair': 'a', 'Ace Hardware': 'b'}, {'Kanellos Shoe Repair': 'a', 'Edward Jones': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Kanellos Shoe Repair': 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b'}, {""Domino's"": 'a', 'Lee Nails': 'b', ""My Sister's Closet"": 'c'}, {""Domino's"": 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}, {'Lee Nails': 'a', ""My Sister's Closet"": 'b'}]",False
