train_or_valid,pattern_type,nprops,prop_perm,utterances,true_ltl,output_ltl,is_correct
valid,visit,2,"('b', 'h')",visit both b and h,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",visit both c and a,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",visit both c and b,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",visit both c and d,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",visit both c and h,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",visit both d and a,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",visit both d and b,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",visit both d and c,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",visit both d and h,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",visit both h and a,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",visit both h and b,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",visit both h and c,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",visit both h and d,& F h F d,& F h F d,True
valid,visit,2,"('a', 'b')",go to a and go to b,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",go to a and go to c,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",go to a and go to d,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",go to a and go to h,& F a F h,& F a F h,True
valid,visit,2,"('b', 'a')",go to b and go to a,& F b F a,& F b F a,True
valid,visit,2,"('b', 'c')",go to b and go to c,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",go to b and go to d,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",go to b and go to h,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",go to c and go to a,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",go to c and go to b,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",go to c and go to d,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",go to c and go to h,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",go to d and go to a,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",go to d and go to b,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",go to d and go to c,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",go to d and go to h,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",go to h and go to a,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",go to h and go to b,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",go to h and go to c,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",go to h and go to d,& F h F d,& F h F d,True
valid,visit,2,"('a', 'b')",find a and b,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",find a and c,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",find a and d,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",find a and h,& F a F h,& F a F h,True
valid,visit,2,"('b', 'a')",find b and a,& F b F a,& F b F a,True
valid,visit,2,"('b', 'c')",find b and c,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",find b and d,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",find b and h,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",find c and a,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",find c and b,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",find c and d,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",find c and h,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",find d and a,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",find d and b,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",find d and c,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",find d and h,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",find h and a,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",find h and b,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",find h and c,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",find h and d,& F h F d,& F h F d,True
valid,visit,2,"('a', 'b')",eventually reach a and b,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",eventually reach a and c,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",eventually reach a and d,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",eventually reach a and h,& F a F h,& F a F h,True
valid,visit,2,"('b', 'a')",eventually reach b and a,& F b F a,& F b F a,True
valid,visit,2,"('b', 'c')",eventually reach b and c,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",eventually reach b and d,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",eventually reach b and h,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",eventually reach c and a,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",eventually reach c and b,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",eventually reach c and d,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",eventually reach c and h,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",eventually reach d and a,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",eventually reach d and b,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",eventually reach d and c,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",eventually reach d and h,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",eventually reach h and a,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",eventually reach h and b,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",eventually reach h and c,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",eventually reach h and d,& F h F d,& F h F d,True
valid,visit,2,"('a', 'b')",make sure to go to both a and b,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",make sure to go to both a and c,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",make sure to go to both a and d,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",make sure to go to both a and h,& F a F h,& F a F h,True
valid,visit,2,"('b', 'a')",make sure to go to both b and a,& F b F a,& F b F a,True
valid,visit,2,"('b', 'c')",make sure to go to both b and c,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",make sure to go to both b and d,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",make sure to go to both b and h,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",make sure to go to both c and a,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",make sure to go to both c and b,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",make sure to go to both c and d,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",make sure to go to both c and h,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",make sure to go to both d and a,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",make sure to go to both d and b,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",make sure to go to both d and c,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",make sure to go to both d and h,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",make sure to go to both h and a,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",make sure to go to both h and b,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",make sure to go to both h and c,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",make sure to go to both h and d,& F h F d,& F h F d,True
valid,visit,2,"('a', 'b')",visit a and b in any order,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",visit a and c in any order,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",visit a and d in any order,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",visit a and h in any order,& F a F h,& F a F h,True
valid,visit,2,"('b', 'a')",visit b and a in any order,& F b F a,& F b F a,True
valid,visit,2,"('b', 'c')",visit b and c in any order,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",visit b and d in any order,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",visit b and h in any order,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",visit c and a in any order,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",visit c and b in any order,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",visit c and d in any order,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",visit c and h in any order,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",visit d and a in any order,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",visit d and b in any order,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",visit d and c in any order,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",visit d and h in any order,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",visit h and a in any order,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",visit h and b in any order,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",visit h and c in any order,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",visit h and d in any order,& F h F d,& F h F d,True
valid,visit,3,"('a', 'b', 'c')",please visit a b and c in any order,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"('a', 'b', 'd')",please visit a b and d in any order,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"('a', 'b', 'h')",please visit a b and h in any order,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"('a', 'c', 'b')",please visit a c and b in any order,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"('a', 'c', 'd')",please visit a c and d in any order,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"('a', 'c', 'h')",please visit a c and h in any order,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"('a', 'd', 'b')",please visit a d and b in any order,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"('a', 'd', 'c')",please visit a d and c in any order,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"('a', 'd', 'h')",please visit a d and h in any order,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"('a', 'h', 'b')",please visit a h and b in any order,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"('a', 'h', 'c')",please visit a h and c in any order,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"('a', 'h', 'd')",please visit a h and d in any order,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"('b', 'a', 'c')",please visit b a and c in any order,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"('b', 'a', 'd')",please visit b a and d in any order,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"('b', 'a', 'h')",please visit b a and h in any order,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"('b', 'c', 'a')",please visit b c and a in any order,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"('b', 'c', 'd')",please visit b c and d in any order,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"('b', 'c', 'h')",please visit b c and h in any order,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"('b', 'd', 'a')",please visit b d and a in any order,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"('b', 'd', 'c')",please visit b d and c in any order,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"('b', 'd', 'h')",please visit b d and h in any order,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"('b', 'h', 'a')",please visit b h and a in any order,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"('b', 'h', 'c')",please visit b h and c in any order,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"('b', 'h', 'd')",please visit b h and d in any order,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"('c', 'a', 'b')",please visit c a and b in any order,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"('c', 'a', 'd')",please visit c a and d in any order,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"('c', 'a', 'h')",please visit c a and h in any order,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"('c', 'b', 'a')",please visit c b and a in any order,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"('c', 'b', 'd')",please visit c b and d in any order,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"('c', 'b', 'h')",please visit c b and h in any order,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"('c', 'd', 'a')",please visit c d and a in any order,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"('c', 'd', 'b')",please visit c d and b in any order,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"('c', 'd', 'h')",please visit c d and h in any order,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"('c', 'h', 'a')",please visit c h and a in any order,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"('c', 'h', 'b')",please visit c h and b in any order,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"('c', 'h', 'd')",please visit c h and d in any order,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"('d', 'a', 'b')",please visit d a and b in any order,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"('d', 'a', 'c')",please visit d a and c in any order,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"('d', 'a', 'h')",please visit d a and h in any order,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"('d', 'b', 'a')",please visit d b and a in any order,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"('d', 'b', 'c')",please visit d b and c in any order,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"('d', 'b', 'h')",please visit d b and h in any order,& F d & F b F h,& F d & F b F h,True
valid,visit,3,"('d', 'c', 'a')",please visit d c and a in any order,& F d & F c F a,& F d & F c F a,True
valid,visit,3,"('d', 'c', 'b')",please visit d c and b in any order,& F d & F c F b,& F d & F c F b,True
valid,visit,3,"('d', 'c', 'h')",please visit d c and h in any order,& F d & F c F h,& F d & F c F h,True
valid,visit,3,"('d', 'h', 'a')",please visit d h and a in any order,& F d & F h F a,& F d & F h F a,True
valid,visit,3,"('d', 'h', 'b')",please visit d h and b in any order,& F d & F h F b,& F d & F h F b,True
valid,visit,3,"('d', 'h', 'c')",please visit d h and c in any order,& F d & F h F c,& F d & F h F c,True
valid,visit,3,"('h', 'a', 'b')",please visit h a and b in any order,& F h & F a F b,& F h & F a F b,True
valid,visit,3,"('h', 'a', 'c')",please visit h a and c in any order,& F h & F a F c,& F h & F a F c,True
valid,visit,3,"('h', 'a', 'd')",please visit h a and d in any order,& F h & F a F d,& F h & F a F d,True
valid,visit,3,"('h', 'b', 'a')",please visit h b and a in any order,& F h & F b F a,& F h & F b F a,True
valid,visit,3,"('h', 'b', 'c')",please visit h b and c in any order,& F h & F b F c,& F h & F b F c,True
valid,visit,3,"('h', 'b', 'd')",please visit h b and d in any order,& F h & F b F d,& F h & F b F d,True
valid,visit,3,"('h', 'c', 'a')",please visit h c and a in any order,& F h & F c F a,& F h & F c F a,True
valid,visit,3,"('h', 'c', 'b')",please visit h c and b in any order,& F h & F c F b,& F h & F c F b,True
valid,visit,3,"('h', 'c', 'd')",please visit h c and d in any order,& F h & F c F d,& F h & F c F d,True
valid,visit,3,"('h', 'd', 'a')",please visit h d and a in any order,& F h & F d F a,& F h & F d F a,True
valid,visit,3,"('h', 'd', 'b')",please visit h d and b in any order,& F h & F d F b,& F h & F d F b,True
valid,visit,3,"('h', 'd', 'c')",please visit h d and c in any order,& F h & F d F c,& F h & F d F c,True
valid,visit,3,"('a', 'b', 'c')",go to the following locations a b and c,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"('a', 'b', 'd')",go to the following locations a b and d,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"('a', 'b', 'h')",go to the following locations a b and h,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"('a', 'c', 'b')",go to the following locations a c and b,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"('a', 'c', 'd')",go to the following locations a c and d,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"('a', 'c', 'h')",go to the following locations a c and h,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"('a', 'd', 'b')",go to the following locations a d and b,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"('a', 'd', 'c')",go to the following locations a d and c,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"('a', 'd', 'h')",go to the following locations a d and h,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"('a', 'h', 'b')",go to the following locations a h and b,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"('a', 'h', 'c')",go to the following locations a h and c,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"('a', 'h', 'd')",go to the following locations a h and d,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"('b', 'a', 'c')",go to the following locations b a and c,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"('b', 'a', 'd')",go to the following locations b a and d,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"('b', 'a', 'h')",go to the following locations b a and h,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"('b', 'c', 'a')",go to the following locations b c and a,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"('b', 'c', 'd')",go to the following locations b c and d,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"('b', 'c', 'h')",go to the following locations b c and h,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"('b', 'd', 'a')",go to the following locations b d and a,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"('b', 'd', 'c')",go to the following locations b d and c,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"('b', 'd', 'h')",go to the following locations b d and h,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"('b', 'h', 'a')",go to the following locations b h and a,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"('b', 'h', 'c')",go to the following locations b h and c,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"('b', 'h', 'd')",go to the following locations b h and d,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"('c', 'a', 'b')",go to the following locations c a and b,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"('c', 'a', 'd')",go to the following locations c a and d,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"('c', 'a', 'h')",go to the following locations c a and h,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"('c', 'b', 'a')",go to the following locations c b and a,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"('c', 'b', 'd')",go to the following locations c b and d,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"('c', 'b', 'h')",go to the following locations c b and h,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"('c', 'd', 'a')",go to the following locations c d and a,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"('c', 'd', 'b')",go to the following locations c d and b,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"('c', 'd', 'h')",go to the following locations c d and h,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"('c', 'h', 'a')",go to the following locations c h and a,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"('c', 'h', 'b')",go to the following locations c h and b,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"('c', 'h', 'd')",go to the following locations c h and d,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"('d', 'a', 'b')",go to the following locations d a and b,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"('d', 'a', 'c')",go to the following locations d a and c,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"('d', 'a', 'h')",go to the following locations d a and h,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"('d', 'b', 'a')",go to the following locations d b and a,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"('d', 'b', 'c')",go to the following locations d b and c,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"('d', 'b', 'h')",go to the following locations d b and h,& F d & F b F h,& F d & F b F h,True
valid,visit,3,"('d', 'c', 'a')",go to the following locations d c and a,& F d & F c F a,& F d & F c F a,True
valid,visit,3,"('d', 'c', 'b')",go to the following locations d c and b,& F d & F c F b,& F d & F c F b,True
valid,visit,3,"('d', 'c', 'h')",go to the following locations d c and h,& F d & F c F h,& F d & F c F h,True
valid,visit,3,"('d', 'h', 'a')",go to the following locations d h and a,& F d & F h F a,& F d & F h F a,True
valid,visit,3,"('d', 'h', 'b')",go to the following locations d h and b,& F d & F h F b,& F d & F h F b,True
valid,visit,3,"('d', 'h', 'c')",go to the following locations d h and c,& F d & F h F c,& F d & F h F c,True
valid,visit,3,"('h', 'a', 'b')",go to the following locations h a and b,& F h & F a F b,& F h & F a F b,True
valid,visit,3,"('h', 'a', 'c')",go to the following locations h a and c,& F h & F a F c,& F h & F a F c,True
valid,visit,3,"('h', 'a', 'd')",go to the following locations h a and d,& F h & F a F d,& F h & F a F d,True
valid,visit,3,"('h', 'b', 'a')",go to the following locations h b and a,& F h & F b F a,& F h & F b F a,True
valid,visit,3,"('h', 'b', 'c')",go to the following locations h b and c,& F h & F b F c,& F h & F b F c,True
valid,visit,3,"('h', 'b', 'd')",go to the following locations h b and d,& F h & F b F d,& F h & F b F d,True
valid,visit,3,"('h', 'c', 'a')",go to the following locations h c and a,& F h & F c F a,& F h & F c F a,True
valid,visit,3,"('h', 'c', 'b')",go to the following locations h c and b,& F h & F c F b,& F h & F c F b,True
valid,visit,3,"('h', 'c', 'd')",go to the following locations h c and d,& F h & F c F d,& F h & F c F d,True
valid,visit,3,"('h', 'd', 'a')",go to the following locations h d and a,& F h & F d F a,& F h & F d F a,True
valid,visit,3,"('h', 'd', 'b')",go to the following locations h d and b,& F h & F d F b,& F h & F d F b,True
valid,visit,3,"('h', 'd', 'c')",go to the following locations h d and c,& F h & F d F c,& F h & F d F c,True
valid,visit,3,"('a', 'b', 'c')",visit all three locations a b and c,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"('a', 'b', 'd')",visit all three locations a b and d,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"('a', 'b', 'h')",visit all three locations a b and h,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"('a', 'c', 'b')",visit all three locations a c and b,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"('a', 'c', 'd')",visit all three locations a c and d,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"('a', 'c', 'h')",visit all three locations a c and h,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"('a', 'd', 'b')",visit all three locations a d and b,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"('a', 'd', 'c')",visit all three locations a d and c,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"('a', 'd', 'h')",visit all three locations a d and h,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"('a', 'h', 'b')",visit all three locations a h and b,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"('a', 'h', 'c')",visit all three locations a h and c,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"('a', 'h', 'd')",visit all three locations a h and d,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"('b', 'a', 'c')",visit all three locations b a and c,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"('b', 'a', 'd')",visit all three locations b a and d,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"('b', 'a', 'h')",visit all three locations b a and h,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"('b', 'c', 'a')",visit all three locations b c and a,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"('b', 'c', 'd')",visit all three locations b c and d,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"('b', 'c', 'h')",visit all three locations b c and h,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"('b', 'd', 'a')",visit all three locations b d and a,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"('b', 'd', 'c')",visit all three locations b d and c,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"('b', 'd', 'h')",visit all three locations b d and h,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"('b', 'h', 'a')",visit all three locations b h and a,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"('b', 'h', 'c')",visit all three locations b h and c,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"('b', 'h', 'd')",visit all three locations b h and d,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"('c', 'a', 'b')",visit all three locations c a and b,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"('c', 'a', 'd')",visit all three locations c a and d,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"('c', 'a', 'h')",visit all three locations c a and h,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"('c', 'b', 'a')",visit all three locations c b and a,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"('c', 'b', 'd')",visit all three locations c b and d,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"('c', 'b', 'h')",visit all three locations c b and h,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"('c', 'd', 'a')",visit all three locations c d and a,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"('c', 'd', 'b')",visit all three locations c d and b,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"('c', 'd', 'h')",visit all three locations c d and h,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"('c', 'h', 'a')",visit all three locations c h and a,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"('c', 'h', 'b')",visit all three locations c h and b,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"('c', 'h', 'd')",visit all three locations c h and d,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"('d', 'a', 'b')",visit all three locations d a and b,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"('d', 'a', 'c')",visit all three locations d a and c,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"('d', 'a', 'h')",visit all three locations d a and h,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"('d', 'b', 'a')",visit all three locations d b and a,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"('d', 'b', 'c')",visit all three locations d b and c,& F d & F b F c,& F d & F b F c,True
