,nl_command,ltl,map_name,result,eq
1276,go to Girls Rock Math and Paris Skin Care in any order,& F girls_rock_math F paris_skin_care,Seattle,F F girls_rock_math )lm fortuna_cafe lm( paris_skin_care,False
1277,go to Seattle Pinball Museum and Ho Ho Seafood in any order,& F seattle_pinball_museum F ho_ho_seafood,Seattle,F F seattle_pinball_museum )lm fortuna_cafe lm( ho_ho_seafood,False
1278,move to Cake House and Kinokuniya Books in any order,& F cake_house F kinokuniya_books,Seattle,F F cake_house )lm fortuna_cafe lm( kinokuniya_books,False
1279,move to Girls Rock Math and H.I.S. International Tours in any order,& F girls_rock_math F h.i.s._international_tours,Seattle,"error:['F', 'F', 'lm(', 'Girls', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'International', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm']",False
1280,reach Cake House and goPoké in any order,& F cake_house F gopoké,Seattle,"error:['F', 'lm(', 'lm(', 'Cake', ')lm']",False
1281,reach Asia and Ho Ho Seafood in any order,& F asia F ho_ho_seafood,Seattle,F F asia )lm fortuna_cafe lm( ocean_star_seafood_restaurant,False
1282,go to Great State Burger - Chinatown then go to AA Travel or go to AA Travel then go to Great State Burger - Chinatown,& F great_state_burger_-_chinatown F aa_travel,Seattle,"error:['F', '&', 'lm(', 'Great', 'State', 'Burger', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', 'AA', 'Travel', ')lm', 'F', 'lm(', 'lm(', 'Great', 'Burger', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', 'lm(', ')lm']",False
1283,go to Great State Burger - Chinatown then go to Northwest Kung Fu Fitness Studios or go to Northwest Kung Fu Fitness Studios then go to Great State Burger - Chinatown,& F great_state_burger_-_chinatown F northwest_kung_fu_fitness_studios,Seattle,"error:['&', '&', 'lm(', 'Chinatown', ')lm', 'F', '&', 'lm(', 'Northwest', 'Kung', ')lm', '&', 'F', 'lm(', 'lm(', 'Studios', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'State', 'lm(', 'Chinatown', ')lm']",False
1284,make sure both Realhome Network and goPoké are visited,& F realhome_network F gopoké,Seattle,F realhome_network,False
1285,make sure both Ambrosia and Canton Wonton House are visited,& F ambrosia F canton_wonton_house,Seattle,"error:['F', 'lm(', 'lm(', 'and', 'Canton', ')lm']",False
1286,pick one from Tai Tung Restaurant and Paris Skin Care go there and then head to the other one,& F tai_tung_restaurant F paris_skin_care,Seattle,F & hair_to_you Restaurant )lm fortuna_cafe lm( ironsteak,False
1287,pick one from Ambrosia and Shilla Korean BBQ go there and then head to the other one,& F ambrosia F shilla_korean_bbq,Seattle,"error:['F', 'i', 'lm(', 'pick', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', 'and', ')lm']",False
1288,"go to one of Kenneth Hong, MD and Kinokuniya Books and then to the other","& F kenneth_hong,_md F kinokuniya_books",Seattle,"F kenneth_hong,_md",False
1289,go to one of Vibrant Cities and Seattle Gospel Center and then to the other,& F vibrant_cities F seattle_gospel_center,Seattle,F vibrant_cities,False
1290,go to Ho Ho Seafood and Louisa Hotel Building in an arbitrary order,& F ho_ho_seafood F louisa_hotel_building,Seattle,"error:['&', 'F', 'lm(', 'lm(', 'Ho', ')lm', ')lm', '&', 'lm(', 'lm(', 'Building', 'Building', ')lm']",False
1291,go to Pink Gorilla Import & Retro Gaming and Vibrant Cities in an arbitrary order,& F pink_gorilla_import_&_retro_gaming F vibrant_cities,Seattle,"error:['&', 'F', 'F', 'lm(', 'Pink', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'Gaming', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', '!', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm']",False
1292,go to Vibrant Cities and go to Ellenos Real Greek Yogurt,& F vibrant_cities F ellenos_real_greek_yogurt,Seattle,"error:['F', 'lm(', 'lm(', 'Vibrant', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Real', 'Real', ')lm']",False
1293,go to Girls Rock Math and go to J Sushi,& F girls_rock_math F j_sushi,Seattle,"error:['F', 'lm(', 'lm(', 'Girls', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', 'Math', ')lm', ')lm', '|', 'lm(', 'lm(', 'Girls', 'Math', ')lm']",False
1294,reach H.I.S. International Tours reach Pink Gorilla Import & Retro Gaming,& F h.i.s._international_tours F pink_gorilla_import_&_retro_gaming,Seattle,"error:['&', '&', 'lm(', 'H.I.S.', ')lm', ')lm', 'lm(', 'lm(', 'Pink', 'Pink', 'Gorilla', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
1295,reach Honey Court Seafood Restaurant reach Realhome Network,& F honey_court_seafood_restaurant F realhome_network,Seattle,"error:['F', 'lm(', 'lm(', 'Honey', 'Restaurant', ')lm', 'F', 'lm(', 'Realhome', 'Realhome', ')lm']",False
1296,visit both Fortuna Cafe and Northwest Kung Fu Fitness Studios,& F fortuna_cafe F northwest_kung_fu_fitness_studios,Seattle,F & fortuna_cafe F northwest_kung_fu_fitness_studios,False
1297,visit both Ambrosia and Deng's Studio And Art Gallery,& F ambrosia F deng's_studio_and_art_gallery,Seattle,"error:['F', '&', 'lm(', 'and', 'and', 'Studio', ')lm', 'lm(', 'lm(', 'Art', 'Art', ')lm']",False
1298,find Shilla Korean BBQ and Seattle Pinball Museum,& F shilla_korean_bbq F seattle_pinball_museum,Seattle,"error:['F', 'lm(', 'lm(', 'Shilla', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', 'Pinball', ')lm', ')lm']",False
1299,find Pink Gorilla Import & Retro Gaming and Girls Rock Math,& F pink_gorilla_import_&_retro_gaming F girls_rock_math,Seattle,F & purple_dot_cafe )lm fortuna_cafe lm( pink_gorilla_import_&_retro_gaming,False
1300,move to Cake House and AA Travel,& F cake_house F aa_travel,Seattle,"error:['F', 'lm(', 'lm(', 'and', ')lm']",False
1301,move to Asia Condo and Amasia Acupuncture Massage Herbs Center,& F asia_condo F amasia_acupuncture_massage_herbs_center,Seattle,"error:['F', '&', 'lm(', 'Asia', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Massage', 'Herbs', 'Center', ')lm']",False
1302,go to Beard Papa's and Ellenos Real Greek Yogurt,& F beard_papa's F ellenos_real_greek_yogurt,Seattle,"error:['F', 'lm(', 'lm(', 'Beard', ""Papa's"", ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', ')lm', ')lm']",False
1303,go to Sing Keong Society and AI Video,& F sing_keong_society F ai_video,Seattle,"error:['F', 'lm(', 'lm(', 'Sing', 'Keong', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'and', ')lm', ')lm', '|', 'lm(', 'lm(', 'Sing', 'Keong', ')lm', ')lm']",False
1304,stop by J Sushi and Northwest Kung Fu Fitness Studios,& F j_sushi F northwest_kung_fu_fitness_studios,Seattle,F & j_sushi )lm fortuna_cafe lm( northwest_kung_fu_fitness_studios,False
1305,stop by Shanghai Garden Restaurant and Cake House,& F shanghai_garden_restaurant F cake_house,Seattle,F shanghai_garden_restaurant,False
1306,make sure to go to both Louisa Hotel Building and Realhome Network,& F louisa_hotel_building F realhome_network,Seattle,F & new_central_building,False
1307,make sure to go to both Ellenos Real Greek Yogurt and Kinokuniya Books,& F ellenos_real_greek_yogurt F kinokuniya_books,Seattle,F & realhome_network )lm fortuna_cafe lm( kinokuniya_books,False
1308,make sure to go to both Purple Dot Cafe and Great State Burger - Chinatown at least once,& F purple_dot_cafe F great_state_burger_-_chinatown,Seattle,F & purple_dot_cafe F interim_cpa,False
1309,make sure to go to both AI Video and Eastern Hotel at least once,& F ai_video F eastern_hotel,Seattle,"error:['F', 'lm(', 'lm(', 'and', 'Eastern', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', 'Eastern', ')lm']",False
1310,go to Pink Gorilla Import & Retro Gaming and Ellenos Real Greek Yogurt in any order,& F ellenos_real_greek_yogurt F pink_gorilla_import_&_retro_gaming,Seattle,"error:['&', 'F', 'lm(', 'Pink', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
1311,go to Asia and Asia Condo in any order,& F asia_condo F asia,Seattle,F F asia )lm fortuna_cafe lm( hair_to_you,False
1312,go to Baba Mama J Sushi and Vibrant Cities,& F baba_mama & F j_sushi F vibrant_cities,Seattle,"error:['F', 'lm(', 'lm(', 'Baba', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', 'J', ')lm', ')lm', '|', 'lm(', 'lm(', 'Baba', 'Mama', ')lm', 'G', 'lm(', 'lm(', 'lm(', 'Mama', ')lm']",False
1313,go to goPoké Shilla Korean BBQ and Girls Rock Math,& F gopoké & F shilla_korean_bbq F girls_rock_math,Seattle,F thai_place lm( h_bistro,False
1314,visit Pacific Herb & Grocery Shilla Korean BBQ and goPoké in no specific order,& F shilla_korean_bbq & F gopoké F pacific_herb_&_grocery,Seattle,"error:['&', 'F', 'lm(', 'Pacific', ')lm', ')lm', '&', '&', 'lm(', 'lm(', 'BBQ', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1315,visit Seattle Pinball Museum goPoké and AA Travel in no specific order,& F gopoké & F aa_travel F seattle_pinball_museum,Seattle,"error:['F', 'F', 'lm(', 'Seattle', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', 'and', 'AA', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1316,eventually reach Shanghai Garden Restaurant Sand Dragon and Deng's Studio And Art Gallery,& F shanghai_garden_restaurant & F deng's_studio_and_art_gallery F sand_dragon,Seattle,"error:['&', 'F', 'lm(', 'Shanghai', 'Garden', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'Dragon', 'Dragon', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
1317,eventually reach Eastern Hotel Kinokuniya Books and Louisa Hotel Building,& F eastern_hotel & F louisa_hotel_building F kinokuniya_books,Seattle,"error:['F', 'lm(', 'lm(', 'Eastern', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'Building', 'Building', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Eastern', ')lm', ')lm']",False
1318,head to Pacific Herb & Grocery J Sushi and Ho Ho Seafood in any order,& F pacific_herb_&_grocery & F j_sushi F ho_ho_seafood,Seattle,"error:['F', 'F', 'lm(', 'Pacific', ')lm', ')lm', '&', 'lm(', 'lm(', 'Sushi', 'and', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1319,head to AA Travel Sand Dragon and Shilla Korean BBQ in any order,& F aa_travel & F sand_dragon F shilla_korean_bbq,Seattle,"error:['F', '&', 'lm(', 'AA', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', 'Korean', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
1320,in any order you like go to Paris Skin Care Ellenos Real Greek Yogurt and Northwest Kung Fu Fitness Studios,& F paris_skin_care & F ellenos_real_greek_yogurt F northwest_kung_fu_fitness_studios,Seattle,"error:['&', 'U', '!', 'lm(', 'Paris', ')lm', ')lm', 'lm(', 'lm(', ')lm', 'lm(', 'F', 'lm(', 'lm(', 'Ellenos', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', 'Skin', 'Skin', ')lm', ')lm', 'Care', 'Care', 'Ellenos', 'Ellenos', ')lm', ')lm', ')lm', ')lm', 'Ellenos', 'Ellenos', 'Ellenos', 'Ellenos', 'Real', 'lm(', ')lm', 'lm(', ')lm', 'lm(', ')lm', 'lm(', ')lm', 'lm(', ')lm', 'Yogurt', 'Yogurt', 'lm(']",False
1321,in any order you like go to H.I.S. International Tours Paris Skin Care and Seattle Gospel Center,& F h.i.s._international_tours & F paris_skin_care F seattle_gospel_center,Seattle,"error:['&', 'U', '!', 'lm(', 'H.I.S.', ')lm', ')lm', 'lm(', ')lm', 'lm(', 'F', 'lm(', 'lm(', 'Paris', 'Skin', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
1322,visit Kinokuniya Books Seattle Pinball Museum and Asia Condo in any order,& F kinokuniya_books & F seattle_pinball_museum F asia_condo,Seattle,"error:['F', 'F', 'lm(', 'Kinokuniya', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Museum', 'Museum', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1323,visit Ho Ho Seafood Vibrant Cities and AA Travel in any order,& F ho_ho_seafood & F vibrant_cities F aa_travel,Seattle,"error:['F', 'F', 'lm(', 'Ho', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Cities', 'Cities', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1324,walk to Ho Ho Seafood AA Travel and Ellenos Real Greek Yogurt in an arbitrary order,& F ho_ho_seafood & F aa_travel F ellenos_real_greek_yogurt,Seattle,& U ! ho_ho_seafood & & ! aa_travel )lm F fortuna_cafe lm( ellenos_real_greek_yogurt,False
1325,walk to Fortuna Cafe Great State Burger - Chinatown and Seattle Gospel Center in an arbitrary order,& F fortuna_cafe & F great_state_burger_-_chinatown F seattle_gospel_center,Seattle,"error:['&', 'G', 'F', 'lm(', 'Fortuna', 'Cafe', ')lm', '&', 'G', 'F', 'lm(', 'Chinatown', ')lm', 'F', 'lm(', 'lm(', 'Seattle', 'Center', ')lm']",False
1326,make sure Asia Condo Amasia Acupuncture Massage Herbs Center and Asia are all visited,& F asia_condo & F amasia_acupuncture_massage_herbs_center F asia,Seattle,"error:['&', 'F', 'lm(', 'Asia', ')lm', ')lm', '&', 'F', 'lm(', 'Massage', 'Center', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
1327,make sure Baba Mama Ambrosia and Great State Burger - Chinatown are all visited,& F baba_mama & F ambrosia F great_state_burger_-_chinatown,Seattle,"error:['&', 'F', 'lm(', 'Baba', ')lm', '-', ')lm', 'lm(', 'lm(', 'State', 'State', 'State', 'Chinatown', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm']",False
1328,go to Tai Tung Restaurant Canton Wonton House and Boiling Point in any order,& F tai_tung_restaurant & F canton_wonton_house F boiling_point,Seattle,& F noodle_zen Restaurant )lm & fortuna_cafe lm( boiling_point,False
1329,go to Vibrant Cities Tai Tung Restaurant and Seattle Pinball Museum in any order,& F vibrant_cities & F tai_tung_restaurant F seattle_pinball_museum,Seattle,"error:['F', 'F', 'lm(', 'Vibrant', ')lm', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'Pinball', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1330,do not stop until Shilla Korean BBQ Ellenos Real Greek Yogurt and AI Video are visited,& F shilla_korean_bbq & F ellenos_real_greek_yogurt F ai_video,Seattle,"error:['&', 'U', '!', 'lm(', 'Shilla', ')lm', 'Real', 'lm(', 'lm(', 'lm(', 'Ellenos', 'Real', ')lm', '!', 'lm(', 'lm(', 'Yogurt', 'Yogurt', ')lm', 'F', 'F', 'lm(', ')lm', ')lm', ')lm']",False
1331,do not stop until Seattle Gospel Center Vibrant Cities and goPoké are visited,& F seattle_gospel_center & F vibrant_cities F gopoké,Seattle,"error:['G', 'i', 'lm(', 'Seattle', 'Gospel', ')lm', ')lm', ')lm', 'lm(', '!', 'lm(', 'Cities', 'Cities', ')lm']",False
1332,"Ambrosia Fortuna Cafe and Kenneth Hong, MD must be visited","& F ambrosia & F fortuna_cafe F kenneth_hong,_md",Seattle,G i fortuna_cafe,False
1333,J Sushi Seattle Pinball Museum and Pacific Herb & Grocery must be visited,& F j_sushi & F seattle_pinball_museum F pacific_herb_&_grocery,Seattle,"error:['G', 'i', 'lm(', 'J', ')lm', ')lm', '&', 'G', '!', 'lm(', 'Herb', ')lm', ')lm', 'G', 'G', 'lm(', 'lm(', ')lm']",False
1334,visit Girls Rock Math J Sushi and Paris Skin Care in arbitrary order,& F girls_rock_math & F j_sushi F paris_skin_care,Seattle,"error:['F', '&', 'lm(', 'Girls', ')lm', ')lm', '&', 'lm(', 'Sushi', 'and', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm']",False
1335,visit Cake House Beard Papa's and Canton Wonton House in arbitrary order,& F cake_house & F beard_papa's F canton_wonton_house,Seattle,"error:['F', '&', 'lm(', 'Cake', ')lm', ')lm', '&', 'lm(', 'Wonton', 'and', ')lm', ')lm']",False
1336,go to the following locations Beard Papa's AI Video and Kinokuniya Books,& F beard_papa's & F ai_video F kinokuniya_books,Seattle,& F the_publix,False
1337,"go to the following locations Kenneth Hong, MD AI Video and Vibrant Cities","& F kenneth_hong,_md & F ai_video F vibrant_cities",Seattle,& F the_publix F ai_video,False
1338,reach Deng's Studio And Art Gallery Shanghai Garden Restaurant and goPoké,& F deng's_studio_and_art_gallery & F shanghai_garden_restaurant F gopoké,Seattle,& F shanghai_garden_restaurant F shanghai_garden_restaurant,False
1339,reach Shilla Korean BBQ Ellenos Real Greek Yogurt and Deng's Studio And Art Gallery,& F shilla_korean_bbq & F ellenos_real_greek_yogurt F deng's_studio_and_art_gallery,Seattle,"error:['&', 'F', 'lm(', 'Shilla', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Greek', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1340,find Canton Wonton House J Sushi and Shanghai Garden Restaurant,& F canton_wonton_house & F j_sushi F shanghai_garden_restaurant,Seattle,"error:['F', '&', 'lm(', 'Canton', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Sushi', 'Garden', 'Restaurant', ')lm']",False
1341,find Northwest Kung Fu Fitness Studios Sing Keong Society and AI Video,& F northwest_kung_fu_fitness_studios & F sing_keong_society F ai_video,Seattle,"error:['&', 'F', 'lm(', 'Northwest', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Studios', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
1342,visit all three locations Boiling Point Girls Rock Math and Sing Keong Society,& F boiling_point & F girls_rock_math F sing_keong_society,Seattle,& F boiling_point )lm fortuna_cafe lm( girls_rock_math,False
1343,visit all three locations Realhome Network Ho Ho Seafood and Sing Keong Society,& F realhome_network & F ho_ho_seafood F sing_keong_society,Seattle,& F realhome_network )lm fortuna_cafe lm( ocean_star_seafood_restaurant,False
1344,please visit Cake House Tai Tung Restaurant and AI Video in any order,& F cake_house & F tai_tung_restaurant F ai_video,Seattle,"error:['&', 'F', 'lm(', 'lm(', ')lm', 'Restaurant', ')lm', 'lm(', 'lm(', 'lm(', '&', 'lm(', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', 'Cake', ')lm', 'House', 'Restaurant', ')lm', 'House', ')lm', ')lm', 'House', 'Restaurant', ')lm', ')lm', 'lm(', 'House', 'Restaurant', 'Restaurant']",False
1345,please visit Asia Fortuna Cafe and AA Travel in any order,& F asia & F fortuna_cafe F aa_travel,Seattle,"error:['F', 'F', 'lm(', 'Fortuna', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'Cafe', 'Cafe', ')lm', 'F', 'lm(', 'lm(', 'Cafe', ')lm']",False
1346,when you have the chance can you go to Realhome Network Honey Court Seafood Restaurant and Cake House,& F realhome_network & F cake_house F honey_court_seafood_restaurant,Seattle,& F the_publix & h_bistro,False
1347,when you have the chance can you go to AI Video Shanghai Garden Restaurant and Ambrosia,& F ai_video & F ambrosia F shanghai_garden_restaurant,Seattle,"error:['&', 'F', 'lm(', 'Shanghai', 'Garden', 'Restaurant', ')lm', 'F', 'lm(', '!', 'lm(', 'Restaurant', ')lm']",False
1348,you must go to Pink Gorilla Import & Retro Gaming Sand Dragon and J Sushi at least once,& F sand_dragon & F j_sushi F pink_gorilla_import_&_retro_gaming,Seattle,"error:['F', 'F', 'lm(', 'Pink', ')lm', ')lm', '&', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1349,you must go to Shanghai Garden Restaurant goPoké and AA Travel at least once,& F gopoké & F aa_travel F shanghai_garden_restaurant,Seattle,"error:['F', 'lm(', 'lm(', 'Garden', 'Restaurant', ')lm']",False
