,nl_command,ltl,map_name,result,eq
7498,make sure Deaf School Park Capitol University Law School Christian Spiritualist Temple and CoGo Topiary Park - Town St are all visited in this order there can be other locations in between,F & deaf_school_park F & capitol_university_law_school F & christian_spiritualist_temple F cogo_topiary_park_-_town_st,Columbus #1,F & deaf_school_park F & deaf_school_park F & christian_spiritualist_temple F F cogo_topiary_park_-_town_st )lm grant_medical_center lm( cogo_topiary_park_-_town_st,False
7499,make sure Christian Spiritualist Temple CoGo Topiary Park - Town St Deaf School Park and East Town Street Historic District are all visited in this order there can be other locations in between,F & christian_spiritualist_temple F & cogo_topiary_park_-_town_st F & deaf_school_park F east_town_street_historic_district,Columbus #1,"error:['F', '&', 'lm(', 'Christian', 'Spiritualist', ')lm', 'F', '&', 'lm(', 'Topiary', 'Park', '-', 'Park', ')lm', 'F', '&', 'lm(', 'Deaf', 'School', 'School', ')lm', 'F', 'lm(', 'lm(', 'East', 'District', ')lm', ')lm', 'lm(', 'lm(', 'District', 'District', ')lm']",False
7500,you have to walk to Ohio Institution for the Education of the Deaf and Dumb and then walk to CoGo Topiary Park - Town St and then walk to East Town Street Historic District and finally walk to CoGo Library - Main Branch,F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & cogo_topiary_park_-_town_st F & east_town_street_historic_district F cogo_library_-_main_branch,Columbus #1,"error:['F', '&', 'lm(', 'Ohio', 'Institution', 'the', '&', '&', 'lm(', 'the', 'and', 'the', 'F', 'F', '&', 'lm(', 'Topiary', 'Park', '-', 'Town', 'St', ')lm', 'F', '&', 'lm(', 'East', 'St', ')lm', 'F', '&', 'lm(', 'CoGo', 'Library', '-', 'District', ')lm']",False
7501,you have to walk to CoGo Topiary Park - Town St and then walk to CoGo Library - Main Branch and then walk to Deaf School Park and finally walk to Columbus Metropolitan Library (Main),F & cogo_topiary_park_-_town_st F & cogo_library_-_main_branch F & deaf_school_park F columbus_metropolitan_library_(main),Columbus #1,F & cogo_topiary_park_-_town_st F & cogo_topiary_park_-_town_st F & deaf_school_park F & deaf_school_park F columbus_metropolitan_library_(main),False
7502,go to Ohio Institution for the Education of the Deaf and Dumb then go to Deaf School Park then go to Grant Medical Center Heliport and then go to CoGo Library - Main Branch,F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & deaf_school_park F & grant_medical_center_heliport F cogo_library_-_main_branch,Columbus #1,"error:['F', '&', 'lm(', 'Ohio', 'Institution', 'the', 'F', '&', 'lm(', 'the', 'and', 'the', ')lm', 'F', '&', 'lm(', 'Deaf', 'Park', ')lm', 'F', '&', 'lm(', 'Grant', 'Medical', 'Center', ')lm', 'F', '&', 'lm(', 'Heliport', 'Library', ')lm', 'F', 'lm(', 'lm(', 'Library', '-', ')lm', ')lm']",False
7503,go to Ohio Institution for the Education of the Deaf and Dumb then go to Deaf School Park then go to East Town Street Historic District and then go to Christian Spiritualist Temple,F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & deaf_school_park F & east_town_street_historic_district F christian_spiritualist_temple,Columbus #1,"error:['F', '&', 'lm(', 'Ohio', 'Institution', 'the', '&', '&', 'lm(', 'the', 'and', 'the', ')lm', 'F', '&', 'lm(', 'Deaf', 'Park', ')lm', 'F', '&', 'lm(', 'East', 'East', 'District', ')lm', 'F', 'lm(', 'lm(', 'Historic', 'District', ')lm', 'F', 'lm(', 'Christian', 'Spiritualist', ')lm']",False
7504,ensure that you visit CoGo Library - Main Branch Deaf School Park Capitol University Law School and Christian Spiritualist Temple in order,F & cogo_library_-_main_branch F & deaf_school_park F & capitol_university_law_school F christian_spiritualist_temple,Columbus #1,"error:['&', 'F', 'lm(', 'lm(', 'CoGo', 'Library', '-', 'Main', ')lm', '&', '&', 'F', 'lm(', 'Park', 'School', 'School', ')lm', '&', 'lm(', 'Capitol', 'University', 'School', ')lm', 'F', 'lm(', 'lm(', 'University', 'School', ')lm', ')lm']",False
7505,ensure that you visit CoGo Library - Main Branch CoGo Topiary Park - Town St Grant Medical Center Heliport and Christian Spiritualist Temple in order,F & cogo_library_-_main_branch F & cogo_topiary_park_-_town_st F & grant_medical_center_heliport F christian_spiritualist_temple,Columbus #1,"error:['&', 'F', 'lm(', 'lm(', 'Library', '-', 'Main', ')lm', '&', '&', 'F', 'lm(', 'Topiary', 'Park', '-', 'Town', 'St', ')lm', '&', 'F', 'lm(', 'Grant', 'Medical', 'Center', ')lm', 'F', 'lm(', 'lm(', 'St', ')lm', ')lm', ')lm', ')lm']",False
7506,visit Capitol University Law School at least once after visiting CoGo Topiary Park - Town St visit East Town Street Historic District at least once after visiting CoGo Topiary Park - Town St and Capitol University Law School visit Grant Medical Center at least once after visiting CoGo Topiary Park - Town St Capitol University Law School and East Town Street Historic District,F & cogo_topiary_park_-_town_st F & capitol_university_law_school F & east_town_street_historic_district F grant_medical_center,Columbus #1,"error:['F', '&', 'lm(', 'CoGo', 'Park', '-', 'St', ')lm', 'F', '&', 'lm(', 'Capitol', 'University', 'School', ')lm', 'F', '&', 'lm(', 'Town', 'Street', 'District', ')lm', 'F', 'lm(', 'lm(', 'University', 'District', 'District', ')lm', 'F', 'lm(', 'lm(', 'School', ')lm']",False
7507,visit CoGo Topiary Park - Town St at least once after visiting CoGo Library - Main Branch visit Christian Spiritualist Temple at least once after visiting CoGo Library - Main Branch and CoGo Topiary Park - Town St visit Columbus Metropolitan Library (Main) at least once after visiting CoGo Library - Main Branch CoGo Topiary Park - Town St and Christian Spiritualist Temple,F & cogo_library_-_main_branch F & cogo_topiary_park_-_town_st F & christian_spiritualist_temple F columbus_metropolitan_library_(main),Columbus #1,F & cogo_topiary_park_-_town_st,False
7508,reach East Town Street Historic District then reach Grant Medical Center then reach Columbus Metropolitan Library (Main) and then reach Capitol University Law School,F & east_town_street_historic_district F & grant_medical_center F & columbus_metropolitan_library_(main) F capitol_university_law_school,Columbus #1,F & east_town_street_historic_district F & grant_medical_center F & columbus_metropolitan_library_(main) F & capitol_university_law_school F ohio_institution_for_the_education_of_the_deaf_and_dumb,False
7509,reach CoGo Topiary Park - Town St then reach Grant Medical Center Heliport then reach Grant Medical Center and then reach East Town Street Historic District,F & cogo_topiary_park_-_town_st F & grant_medical_center_heliport F & grant_medical_center F east_town_street_historic_district,Columbus #1,"error:['F', '&', 'lm(', 'CoGo', 'Park', '-', 'Town', 'St', ')lm', 'F', '&', 'lm(', 'Grant', 'Medical', 'Center', ')lm', 'F', '&', 'lm(', 'Grant', 'Medical', 'Center', ')lm', 'F', 'lm(', 'lm(', 'Medical', 'District', ')lm', 'F', 'lm(', 'East', 'Historic', 'District', ')lm']",False
7510,visit Christian Spiritualist Temple Columbus Metropolitan Library (Main) Capitol University Law School and CoGo Topiary Park - Town St one after the other,F & christian_spiritualist_temple F & columbus_metropolitan_library_(main) F & capitol_university_law_school F cogo_topiary_park_-_town_st,Columbus #1,F & christian_spiritualist_temple F & columbus_metropolitan_library_(main) F & capitol_university_law_school F deaf_school_park,False
7511,visit Grant Medical Center Heliport Ohio Institution for the Education of the Deaf and Dumb Columbus Metropolitan Library (Main) and CoGo Topiary Park - Town St one after the other,F & grant_medical_center_heliport F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & columbus_metropolitan_library_(main) F cogo_topiary_park_-_town_st,Columbus #1,& & grant_medical_center F & cogo_topiary_park_-_town_st F & columbus_metropolitan_library_(main) F & cogo_topiary_park_-_town_st,False
7512,visit Columbus Metropolitan Library (Main) followed by Ohio Institution for the Education of the Deaf and Dumb then Ohio Institution for the Education of the Deaf and Dumb followed by CoGo Topiary Park - Town St then CoGo Topiary Park - Town St followed by CoGo Library - Main Branch and then CoGo Library - Main Branch,F & columbus_metropolitan_library_(main) F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & cogo_topiary_park_-_town_st F cogo_library_-_main_branch,Columbus #1,"error:['&', '&', 'lm(', 'Columbus', 'Metropolitan', ')lm', 'F', '&', 'lm(', 'lm(', 'Institution', 'the', 'the', '&', '&', 'lm(', 'lm(', 'Park', 'the', 'the', ')lm', 'F', '&', 'lm(', 'F', 'Park', '-', 'St', ')lm', 'F', 'lm(', 'lm(', '-', '-', ')lm', ')lm']",False
7513,visit CoGo Topiary Park - Town St followed by Columbus Metropolitan Library (Main) then Columbus Metropolitan Library (Main) followed by Ohio Institution for the Education of the Deaf and Dumb then Ohio Institution for the Education of the Deaf and Dumb followed by Capitol University Law School and then Capitol University Law School,F & cogo_topiary_park_-_town_st F & columbus_metropolitan_library_(main) F & ohio_institution_for_the_education_of_the_deaf_and_dumb F capitol_university_law_school,Columbus #1,"error:['F', '&', 'lm(', 'CoGo', 'Park', 'the', 'F', 'F', '&', 'lm(', 'lm(', 'Metropolitan', 'Library', 'Library', 'Library', 'lm(', 'lm(', 'F', 'the', 'School', 'F', 'F', 'lm(', 'lm(', 'University', 'School', ')lm']",False
7514,visit Grant Medical Center Heliport then Ohio Institution for the Education of the Deaf and Dumb then Christian Spiritualist Temple and then CoGo Topiary Park - Town St,F & grant_medical_center_heliport F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & christian_spiritualist_temple F cogo_topiary_park_-_town_st,Columbus #1,"error:['&', '&', 'lm(', 'Grant', 'Center', ')lm', 'F', '&', 'lm(', 'Heliport', 'Institution', ')lm', 'F', '&', 'lm(', 'the', 'and', 'the', ')lm', 'F', 'F', 'lm(', 'F', 'Park', '-', 'F', ')lm', 'F', 'F', 'lm(', 'Park', '-', '-', ')lm', ')lm']",False
7515,visit CoGo Library - Main Branch then Grant Medical Center Heliport then Ohio Institution for the Education of the Deaf and Dumb and then East Town Street Historic District,F & cogo_library_-_main_branch F & grant_medical_center_heliport F & ohio_institution_for_the_education_of_the_deaf_and_dumb F east_town_street_historic_district,Columbus #1,"error:['F', '&', 'lm(', 'CoGo', 'Library', '-', 'Main', ')lm', 'F', '&', 'lm(', 'Grant', 'Medical', 'Center', ')lm', 'F', '&', 'lm(', 'Ohio', 'Institution', 'the', 'F', '&', 'lm(', 'the', 'and', 'the', ')lm', 'F', 'lm(', 'lm(', 'Street', 'District', ')lm']",False
7516,go to Grant Medical Center Heliport then Christian Spiritualist Temple then Grant Medical Center and then CoGo Topiary Park - Town St,F & grant_medical_center_heliport F & christian_spiritualist_temple F & grant_medical_center F cogo_topiary_park_-_town_st,Columbus #1,"error:['F', '&', 'lm(', 'Grant', 'Medical', ')lm', 'F', '&', 'lm(', 'lm(', 'Spiritualist', 'Center', ')lm', 'F', 'lm(', 'lm(', 'Medical', 'Medical', 'Center', 'F', 'F', 'lm(', 'Park', '-', '-', ')lm', ')lm']",False
7517,go to Deaf School Park then Columbus Metropolitan Library (Main) then Capitol University Law School and then Grant Medical Center Heliport,F & deaf_school_park F & columbus_metropolitan_library_(main) F & capitol_university_law_school F grant_medical_center_heliport,Columbus #1,"error:['F', '&', 'lm(', 'Deaf', 'Park', ')lm', 'F', '&', 'lm(', 'Columbus', 'Library', ')lm', 'F', '&', 'lm(', 'Capitol', 'University', 'School', ')lm', 'F', 'lm(', 'lm(', 'University', 'School', ')lm', 'F', 'lm(', 'lm(', 'Center', 'Center', ')lm']",False
7518,move to Capitol University Law School then Grant Medical Center Heliport then Grant Medical Center and then Columbus Metropolitan Library (Main),F & capitol_university_law_school F & grant_medical_center_heliport F & grant_medical_center F columbus_metropolitan_library_(main),Columbus #1,"error:['F', '&', 'lm(', 'Capitol', 'University', 'School', ')lm', 'F', '&', 'lm(', 'Grant', 'Medical', 'Center', ')lm', 'F', '&', 'lm(', 'Grant', 'Medical', 'Center', 'F', 'F', 'lm(', 'Columbus', 'Library', ')lm']",False
7519,move to Christian Spiritualist Temple then CoGo Topiary Park - Town St then CoGo Library - Main Branch and then Grant Medical Center,F & christian_spiritualist_temple F & cogo_topiary_park_-_town_st F & cogo_library_-_main_branch F grant_medical_center,Columbus #1,"error:['F', '&', 'lm(', 'Christian', 'Spiritualist', ')lm', 'F', '&', 'lm(', 'CoGo', 'Park', '-', 'Town', 'St', ')lm', 'F', '&', 'lm(', 'CoGo', 'Library', '-', 'Main', ')lm', 'F', 'F', 'lm(', 'Grant', 'Medical', ')lm', 'Center', ')lm']",False
7520,visit CoGo Library - Main Branch Ohio Institution for the Education of the Deaf and Dumb Grant Medical Center Heliport and Christian Spiritualist Temple one after another,F & cogo_library_-_main_branch F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & grant_medical_center_heliport F christian_spiritualist_temple,Columbus #1,"error:['F', '&', 'lm(', 'CoGo', 'Library', '-', 'Main', ')lm', 'F', '&', 'lm(', 'lm(', 'Institution', 'the', ')lm', 'F', '&', 'lm(', 'Center', 'Center', 'Center', ')lm', 'lm(', 'lm(', 'Spiritualist', 'Center', ')lm']",False
7521,visit CoGo Topiary Park - Town St East Town Street Historic District Grant Medical Center Heliport and Christian Spiritualist Temple one after another,F & cogo_topiary_park_-_town_st F & east_town_street_historic_district F & grant_medical_center_heliport F christian_spiritualist_temple,Columbus #1,F & cogo_topiary_park_-_town_st F & cogo_topiary_park_-_town_st F & east_town_street_historic_district F & grant_medical_center F columbus_metropolitan_library_(main),False
7522,go to Ohio Institution for the Education of the Deaf and Dumb then go to Grant Medical Center Heliport then go to East Town Street Historic District then go to Christian Spiritualist Temple,F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & grant_medical_center_heliport F & east_town_street_historic_district F christian_spiritualist_temple,Columbus #1,"error:['F', '&', 'lm(', 'Ohio', 'Institution', 'the', 'F', '&', 'lm(', 'the', 'and', 'the', ')lm', 'F', '&', 'lm(', 'Grant', 'Center', ')lm', 'F', '&', 'lm(', 'East', 'East', 'District', ')lm', 'F', 'lm(', 'lm(', 'Historic', 'District', ')lm', 'F', 'lm(', 'Christian', 'Spiritualist', ')lm']",False
7523,go to Christian Spiritualist Temple then go to Grant Medical Center Heliport then go to Ohio Institution for the Education of the Deaf and Dumb then go to CoGo Topiary Park - Town St,F & christian_spiritualist_temple F & grant_medical_center_heliport F & ohio_institution_for_the_education_of_the_deaf_and_dumb F cogo_topiary_park_-_town_st,Columbus #1,"error:['F', '&', 'lm(', 'Christian', 'Spiritualist', ')lm', 'F', '&', 'lm(', 'Grant', 'Center', ')lm', 'F', '&', 'lm(', 'Ohio', 'Institution', 'the', 'F', '&', 'lm(', 'the', 'Park', 'the', 'of', ')lm', 'F', 'lm(', 'lm(', 'Park', '-', 'Town', ')lm']",False
7524,travel from Grant Medical Center to CoGo Topiary Park - Town St to Deaf School Park to CoGo Library - Main Branch and make sure to go to CoGo Topiary Park - Town St after Grant Medical Center Deaf School Park after CoGo Topiary Park - Town St and CoGo Library - Main Branch after Deaf School Park,F & grant_medical_center F & cogo_topiary_park_-_town_st F & deaf_school_park F cogo_library_-_main_branch,Columbus #1,"error:['F', '&', 'lm(', 'Grant', 'Grant', 'Center', ')lm', 'F', '&', 'lm(', 'CoGo', 'Park', '-', 'Park', ')lm', 'F', '&', 'lm(', 'Deaf', 'School', 'School', 'F', '&', 'lm(', 'CoGo', 'Library', '-', 'Main', ')lm', ')lm', 'F', 'lm(', 'Library', 'Library', '-']",False
7525,travel from Grant Medical Center to East Town Street Historic District to Christian Spiritualist Temple to Ohio Institution for the Education of the Deaf and Dumb and make sure to go to East Town Street Historic District after Grant Medical Center Christian Spiritualist Temple after East Town Street Historic District and Ohio Institution for the Education of the Deaf and Dumb after Christian Spiritualist Temple,F & grant_medical_center F & east_town_street_historic_district F & christian_spiritualist_temple F ohio_institution_for_the_education_of_the_deaf_and_dumb,Columbus #1,"error:['F', '&', 'lm(', 'Grant', 'Grant', 'Center', ')lm', 'F', '&', 'lm(', 'East', 'District', ')lm', 'F', '&', 'lm(', 'Christian', 'District', 'District', 'F', '&', 'lm(', 'F', 'Institution', 'the', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
7526,travel to Capitol University Law School then travel to Grant Medical Center Heliport then go to Ohio Institution for the Education of the Deaf and Dumb then reach Grant Medical Center,F & capitol_university_law_school F & grant_medical_center_heliport F & ohio_institution_for_the_education_of_the_deaf_and_dumb F grant_medical_center,Columbus #1,"error:['F', '&', 'lm(', 'Capitol', 'University', 'School', ')lm', 'F', '&', 'lm(', 'Grant', 'Grant', ')lm', 'F', '&', 'lm(', 'Ohio', 'Ohio', 'the', 'F', '&', 'lm(', 'the', 'for', 'the', 'the', ')lm', 'F', 'lm(', 'Grant', 'Medical', ')lm']",False
7527,travel to CoGo Topiary Park - Town St then travel to Grant Medical Center then go to Ohio Institution for the Education of the Deaf and Dumb then reach CoGo Library - Main Branch,F & cogo_topiary_park_-_town_st F & grant_medical_center F & ohio_institution_for_the_education_of_the_deaf_and_dumb F cogo_library_-_main_branch,Columbus #1,F & cogo_topiary_park_-_town_st F & grant_medical_center F & ohio_institution_for_the_education_of_the_deaf_and_dumb,False
7528,travel from Ohio Institution for the Education of the Deaf and Dumb to CoGo Library - Main Branch to Deaf School Park to Grant Medical Center Heliport,F & ohio_institution_for_the_education_of_the_deaf_and_dumb F & cogo_library_-_main_branch F & deaf_school_park F grant_medical_center_heliport,Columbus #1,"error:['&', 'G', 'F', 'lm(', 'Ohio', 'Institution', 'the', '&', 'F', 'lm(', 'the', 'and', 'the', ')lm', 'F', '&', 'lm(', 'lm(', 'Deaf', 'School', ')lm', 'F', 'F', 'lm(', 'School', 'School', ')lm', 'F', 'lm(', 'lm(', 'Center', ')lm', ')lm']",False
7529,travel from Grant Medical Center to CoGo Library - Main Branch to Christian Spiritualist Temple to Ohio Institution for the Education of the Deaf and Dumb,F & grant_medical_center F & cogo_library_-_main_branch F & christian_spiritualist_temple F ohio_institution_for_the_education_of_the_deaf_and_dumb,Columbus #1,"error:['&', 'F', 'lm(', 'Grant', 'Grant', 'Center', ')lm', '&', 'lm(', 'lm(', 'CoGo', 'Library', '-', 'Main', ')lm', 'F', '&', 'lm(', 'Christian', 'Spiritualist', ')lm', 'F', 'F', 'lm(', 'Institution', 'Institution', 'the', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
7530,first go to Deaf School Park then visit Columbus Metropolitan Library (Main) then move to CoGo Topiary Park - Town St finally reach Ohio Institution for the Education of the Deaf and Dumb,F & deaf_school_park F & columbus_metropolitan_library_(main) F & cogo_topiary_park_-_town_st F ohio_institution_for_the_education_of_the_deaf_and_dumb,Columbus #1,"error:['F', '&', 'lm(', 'Deaf', 'School', ')lm', 'F', '&', 'lm(', 'Columbus', 'Library', ')lm', 'F', '&', 'lm(', '(Main)', 'Topiary', '-', 'F', 'F', 'F', 'lm(', 'F', '-', '-', 'F', ')lm', 'F', 'lm(', 'Ohio', 'Institution', ')lm']",False
7531,first go to Capitol University Law School then visit Grant Medical Center then move to Grant Medical Center Heliport finally reach Christian Spiritualist Temple,F & capitol_university_law_school F & grant_medical_center F & grant_medical_center_heliport F christian_spiritualist_temple,Columbus #1,"error:['F', '&', 'lm(', 'Capitol', 'University', 'School', ')lm', 'F', '&', 'lm(', 'Grant', 'Medical', 'Center', ')lm', 'F', '&', 'lm(', 'Grant', 'Medical', 'Center', 'F', 'F', 'lm(', 'Christian', 'Spiritualist', ')lm']",False
7532,go to Grant Medical Center Heliport but do not go to Grant Medical Center Heliport until you go to Grant Medical Center first,& U ! grant_medical_center_heliport grant_medical_center F grant_medical_center_heliport,Columbus #1,"error:['&', 'U', '!', 'lm(', 'Grant', 'Medical', 'Medical', ')lm', 'lm(', 'Medical', 'Medical', 'Medical', ')lm', 'F', 'lm(', 'lm(', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center']",False
7533,go to Christian Spiritualist Temple but do not go to Christian Spiritualist Temple until you go to Columbus Metropolitan Library (Main) first,& U ! christian_spiritualist_temple columbus_metropolitan_library_(main) F christian_spiritualist_temple,Columbus #1,"error:['&', 'U', '!', 'lm(', 'Christian', 'Spiritualist', ')lm', 'lm(', 'lm(', 'Library', 'Library', ')lm', 'F', 'lm(', 'lm(', 'Spiritualist', 'Spiritualist', ')lm', 'U', '!', 'lm(', 'Christian', ')lm', ')lm', ')lm', 'U', 'lm(', 'Christian', ')lm', ')lm', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm']",False
7534,find Deaf School Park but not until you find Capitol University Law School first,& U ! deaf_school_park capitol_university_law_school F deaf_school_park,Columbus #1,U ! ohio_institution_for_the_education_of_the_deaf_and_dumb capitol_university_law_school,False
7535,find Columbus Metropolitan Library (Main) but not until you find Christian Spiritualist Temple first,& U ! columbus_metropolitan_library_(main) christian_spiritualist_temple F columbus_metropolitan_library_(main),Columbus #1,U ! columbus_metropolitan_library_(main) christian_spiritualist_temple,False
7536,find CoGo Library - Main Branch while avoiding Capitol University Law School then after finding CoGo Library - Main Branch go to Capitol University Law School,& U ! capitol_university_law_school cogo_library_-_main_branch F capitol_university_law_school,Columbus #1,"error:['&', 'F', 'lm(', 'CoGo', 'Library', '-', 'Main', ')lm', 'F', '&', 'lm(', 'lm(', 'University', '-', ')lm', 'F', '&', 'lm(', 'lm(', 'University', 'School', 'School', 'F', 'F', 'lm(', 'School', 'School', ')lm']",False
7537,find Christian Spiritualist Temple while avoiding East Town Street Historic District then after finding Christian Spiritualist Temple go to East Town Street Historic District,& U ! east_town_street_historic_district christian_spiritualist_temple F east_town_street_historic_district,Columbus #1,"error:['&', 'F', 'lm(', 'Christian', 'Spiritualist', ')lm', '&', 'F', 'lm(', 'avoiding', 'Street', ')lm', 'F', 'F', 'lm(', 'lm(', 'East', 'District', ')lm', 'F', 'lm(', 'lm(', 'F', 'District', 'District', 'F', 'lm(', 'lm(', 'District', 'District', ')lm']",False
7538,first go to Deaf School Park while avoiding CoGo Library - Main Branch then move to CoGo Library - Main Branch,& U ! cogo_library_-_main_branch deaf_school_park F cogo_library_-_main_branch,Columbus #1,"error:['&', 'U', '!', 'lm(', 'CoGo', 'Library', '-', 'Branch', ')lm', ')lm', 'lm(', 'Deaf', 'Park', ')lm', ')lm', 'U', '!', 'lm(', 'Library', '-', '-', 'Library', ')lm', 'lm(', 'lm(', 'School', ')lm', ')lm']",False
7539,first go to CoGo Topiary Park - Town St while avoiding Grant Medical Center then move to Grant Medical Center,& U ! grant_medical_center cogo_topiary_park_-_town_st F grant_medical_center,Columbus #1,"error:['&', 'U', '!', 'lm(', 'Grant', 'Medical', ')lm', ')lm', 'lm(', 'lm(', 'Park', '-', '-', 'Center', 'Center', ')lm', 'lm(', 'lm(', 'lm(', 'Park', '-', 'Center', ')lm', ')lm']",False
