,nl_command,ltl,map_name,result,eq
1482,go to Cake House and go to Kinokuniya Books,& F cake_house F kinokuniya_books,Seattle,"error:['G', 'lm(', 'lm(', 'Cake', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', 'Books', 'Books', ')lm']",False
1483,go to Girls Rock Math and go to H.I.S. International Tours,& F girls_rock_math F h.i.s._international_tours,Seattle,& h_bistro,False
1484,eventually reach Cake House and goPoké,& F cake_house F gopoké,Seattle,& F cake_house,False
1485,eventually reach Asia and Ho Ho Seafood,& F asia F ho_ho_seafood,Seattle,"error:['&', 'F', 'lm(', 'Asia', 'and', 'Ho', ')lm', ')lm', 'F', 'lm(', 'Seafood', 'Ho', ')lm', ')lm']",False
1486,visit Great State Burger - Chinatown and AA Travel,& F great_state_burger_-_chinatown F aa_travel,Seattle,"error:['&', 'F', 'lm(', 'Chinatown', ')lm', 'F', 'lm(', 'lm(', 'State', '-', 'Chinatown', ')lm']",False
1487,visit Great State Burger - Chinatown and Northwest Kung Fu Fitness Studios,& F great_state_burger_-_chinatown F northwest_kung_fu_fitness_studios,Seattle,& F cake_house F cheese_meats_bread,False
1488,visit Realhome Network and goPoké in any order,& F realhome_network F gopoké,Seattle,"error:['G', 'F', 'lm(', 'lm(', ')lm', ')lm', 'F', 'F', 'F', 'lm(', 'F', ')lm', ')lm']",False
1489,visit Ambrosia and Canton Wonton House in any order,& F ambrosia F canton_wonton_house,Seattle,"error:['G', 'F', 'lm(', 'Ambrosia', ')lm', ')lm', 'F', 'lm(', 'F', 'lm(', 'lm(', ')lm', 'F', 'F', 'F', 'lm(']",False
1490,go to Tai Tung Restaurant and Paris Skin Care in an arbitrary order,& F tai_tung_restaurant F paris_skin_care,Seattle,& F ai_video Restaurant )lm F fortuna_cafe lm( ironsteak,False
1491,go to Ambrosia and Shilla Korean BBQ in an arbitrary order,& F ambrosia F shilla_korean_bbq,Seattle,"error:['G', 'F', 'lm(', 'Ambrosia', 'and', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
1492,Shilla Korean BBQ Northwest Kung Fu Fitness Studios and Paris Skin Care must be visited,& F shilla_korean_bbq & F northwest_kung_fu_fitness_studios F paris_skin_care,Seattle,"error:['&', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Studios', 'Studios', ')lm']",False
1493,Kinokuniya Books Realhome Network and Honey Court Seafood Restaurant must be visited,& F kinokuniya_books & F realhome_network F honey_court_seafood_restaurant,Seattle,"error:['&', 'G', 'lm(', 'lm(', ')lm', ')lm', 'G', 'F', 'lm(', 'lm(', 'lm(', 'Restaurant', ')lm']",False
1494,"reach Kenneth Hong, MD Eastern Hotel and Amasia Acupuncture Massage Herbs Center","& F kenneth_hong,_md & F eastern_hotel F amasia_acupuncture_massage_herbs_center",Seattle,"error:['&', 'F', 'lm(', 'Kenneth', 'Eastern', 'Hotel', ')lm', 'F', 'lm(', 'lm(', 'Hotel', 'Center', ')lm']",False
1495,"reach Paris Skin Care Kenneth Hong, MD and J Sushi","& F paris_skin_care & F kenneth_hong,_md F j_sushi",Seattle,"error:['&', 'F', 'lm(', 'Paris', 'Skin', ')lm', 'F', 'F', 'lm(', 'lm(', 'MD', 'MD', ')lm']",False
1496,head to Kinokuniya Books Pink Gorilla Import & Retro Gaming and Purple Dot Cafe in any order,& F kinokuniya_books & F pink_gorilla_import_&_retro_gaming F purple_dot_cafe,Seattle,"error:['F', 'F', 'lm(', 'Kinokuniya', 'Books', 'Pink', ')lm', 'F', 'lm(', 'Retro', 'Gaming', 'Gaming', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
1497,head to AI Video H.I.S. International Tours and Seattle Gospel Center in any order,& F ai_video & F h.i.s._international_tours F seattle_gospel_center,Seattle,F F ai_video F h.i.s._international_tours,False
1498,visit AA Travel Amasia Acupuncture Massage Herbs Center and Great State Burger - Chinatown in any order,& F aa_travel & F amasia_acupuncture_massage_herbs_center F great_state_burger_-_chinatown,Seattle,"error:['&', 'F', 'lm(', 'Chinatown', ')lm', 'F', 'lm(', 'lm(', 'Herbs', 'Center', '-', 'Center', '-', ')lm']",False
1499,visit Seattle Pinball Museum Shilla Korean BBQ and Ho Ho Seafood in any order,& F seattle_pinball_museum & F shilla_korean_bbq F ho_ho_seafood,Seattle,& F interim_cpa BBQ h_bistro,False
1500,in any order you like go to AI Video Honey Court Seafood Restaurant and Boiling Point,& F ai_video & F honey_court_seafood_restaurant F boiling_point,Seattle,"error:['&', 'G', 'lm(', 'lm(', ')lm', 'Restaurant', 'Restaurant', ')lm', 'G', 'F', 'lm(', 'lm(', 'Restaurant', ')lm', 'G']",False
1501,in any order you like go to Shanghai Garden Restaurant Cake House and Eastern Hotel,& F shanghai_garden_restaurant & F cake_house F eastern_hotel,Seattle,"error:['&', 'G', 'lm(', 'lm(', 'Garden', 'Restaurant', ')lm', 'G', 'F', 'lm(', 'Cake', 'Garden', 'Restaurant', ')lm']",False
1502,go to the following locations Vibrant Cities Honey Court Seafood Restaurant and H.I.S. International Tours,& F vibrant_cities & F honey_court_seafood_restaurant F h.i.s._international_tours,Seattle,& F vibrant_cities F ironsteak,False
1503,go to the following locations Girls Rock Math New Central Hotel Apartments and Boiling Point,& F girls_rock_math & F new_central_hotel_apartments F boiling_point,Seattle,& F girls_rock_math F rex_apartments,False
1504,go to Girls Rock Math Shanghai Garden Restaurant Asia Condo and Deng's Studio And Art Gallery in arbitrary order,& F girls_rock_math & F shanghai_garden_restaurant & F asia_condo F deng's_studio_and_art_gallery,Seattle,"error:['&', 'F', 'lm(', 'Girls', 'Garden', 'Restaurant', ')lm', '&', 'F', 'lm(', 'Asia', 'Garden', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'St', ')lm', ')lm', ')lm']",False
1505,go to Amasia Acupuncture Massage Herbs Center goPoké Beard Papa's and Canton Wonton House in arbitrary order,& F amasia_acupuncture_massage_herbs_center & F gopoké & F beard_papa's F canton_wonton_house,Seattle,"error:['&', 'F', 'lm(', 'Amasia', 'Acupuncture', ')lm', 'Center', 'F', 'lm(', 'lm(', 'Beard', ""Papa's"", ')lm', 'F', 'lm(', 'lm(', 'Canton', ')lm', ')lm']",False
1506,"make sure Beard Papa's Ellenos Real Greek Yogurt Ho Ho Seafood and Kenneth Hong, MD are all visited","& F beard_papa's & F ellenos_real_greek_yogurt & F ho_ho_seafood F kenneth_hong,_md",Seattle,& F beard_papa's )lm fortuna_cafe lm( ho_ho_seafood )lm F fortuna_cafe lm( girls_rock_math,False
1507,make sure Seattle Gospel Center Asia Condo Sand Dragon and goPoké are all visited,& F seattle_gospel_center & F asia_condo & F sand_dragon F gopoké,Seattle,"error:['&', 'F', 'lm(', 'Seattle', 'Gospel', 'Center', ')lm', 'F', 'lm(', 'lm(', 'Sand', 'Dragon', 'Dragon', ')lm']",False
1508,stop by Pink Gorilla Import & Retro Gaming Sing Keong Society Great State Burger - Chinatown and Shanghai Garden Restaurant in any order,& F pink_gorilla_import_&_retro_gaming & F sing_keong_society & F great_state_burger_-_chinatown F shanghai_garden_restaurant,Seattle,"error:['&', 'F', 'lm(', 'Pink', 'Gorilla', 'Import', ')lm', '&', 'F', 'lm(', 'lm(', 'Sing', 'Sing', '&', '&', ')lm', '&', '&', 'lm(', 'F', 'State', '-', 'Chinatown', 'Chinatown', 'F', 'lm(', 'lm(', 'Garden', 'Garden', 'Restaurant', ')lm']",False
1509,stop by Purple Dot Cafe Girls Rock Math Canton Wonton House and Paris Skin Care in any order,& F purple_dot_cafe & F girls_rock_math & F canton_wonton_house F paris_skin_care,Seattle,"error:['&', 'F', 'lm(', 'Purple', 'Cafe', ')lm', '&', 'F', 'lm(', 'Girls', 'Rock', ')lm', ')lm', 'F', 'lm(', 'lm(', 'House', ')lm', ')lm', 'lm(', 'lm(', 'lm(']",False
1510,move to Fortuna Cafe Eastern Hotel Seattle Pinball Museum and Canton Wonton House in any order,& F fortuna_cafe & F eastern_hotel & F seattle_pinball_museum F canton_wonton_house,Seattle,& F fortuna_cafe & F seattle_pinball_museum )lm fortuna_cafe lm( seattle_pinball_museum,False
1511,move to Ellenos Real Greek Yogurt Asia Ho Ho Seafood and Fortuna Cafe in any order,& F ellenos_real_greek_yogurt & F asia & F ho_ho_seafood F fortuna_cafe,Seattle,"error:['&', 'F', 'lm(', 'Ellenos', 'Real', 'Greek', ')lm', '&', 'F', 'lm(', 'Ho', 'Ho', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
1512,go to Pink Gorilla Import & Retro Gaming Fortuna Cafe Vibrant Cities and Deng's Studio And Art Gallery in any order,& F vibrant_cities & F pink_gorilla_import_&_retro_gaming & F deng's_studio_and_art_gallery F fortuna_cafe,Seattle,"error:['&', 'F', 'lm(', 'lm(', ')lm', ')lm', 'F', 'F', 'lm(', 'Cafe', 'Cafe', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', ')lm', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
1513,go to Fortuna Cafe Purple Dot Cafe Eastern Hotel and Shanghai Garden Restaurant in any order,& F eastern_hotel & F fortuna_cafe & F shanghai_garden_restaurant F purple_dot_cafe,Seattle,"error:['&', 'F', 'lm(', 'Fortuna', 'Cafe', ')lm', '&', 'F', 'lm(', 'lm(', 'Cafe', ')lm', 'F', 'F', 'F', 'lm(', 'Cafe', ')lm']",False
1514,"go to Ellenos Real Greek Yogurt Kenneth Hong, MD Seattle Gospel Center Pink Gorilla Import & Retro Gaming and Shilla Korean BBQ","& F ellenos_real_greek_yogurt & F kenneth_hong,_md & F seattle_gospel_center & F pink_gorilla_import_&_retro_gaming F shilla_korean_bbq",Seattle,"error:['&', 'F', 'lm(', 'lm(', ')lm', ')lm', '&', 'Center', 'F', 'lm(', 'lm(', 'Center', ')lm', 'F', 'F', 'F', 'F', 'lm(', 'F', 'Center', 'lm(', 'Center', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1515,go to Sand Dragon Ho Ho Seafood Deng's Studio And Art Gallery Louisa Hotel Building and Shanghai Garden Restaurant,& F sand_dragon & F ho_ho_seafood & F deng's_studio_and_art_gallery & F louisa_hotel_building F shanghai_garden_restaurant,Seattle,"error:['&', 'F', 'lm(', 'Sand', 'Ho', ')lm', '&', 'F', 'lm(', 'F', 'F', 'Studio', ')lm', 'F', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Restaurant', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
1516,visit Tai Tung Restaurant J Sushi Sand Dragon H.I.S. International Tours AA Travel in any order required,& F tai_tung_restaurant & F j_sushi & F sand_dragon & F h.i.s._international_tours F aa_travel,Seattle,"error:['&', 'F', 'lm(', 'Tai', 'Tung', 'Restaurant', ')lm', '&', 'F', 'lm(', 'J', 'Sand', ')lm', ')lm', 'F', 'lm(', 'lm(', 'International', ')lm', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1517,visit AA Travel Sing Keong Society Vibrant Cities Seattle Pinball Museum Great State Burger - Chinatown in any order required,& F aa_travel & F sing_keong_society & F vibrant_cities & F seattle_pinball_museum F great_state_burger_-_chinatown,Seattle,"error:['&', 'F', 'lm(', 'AA', 'Travel', 'Sing', ')lm', '&', '&', 'lm(', 'lm(', 'Vibrant', 'Cities', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'State', '-', 'State', 'Chinatown', 'State', 'F', 'lm(', ')lm', ')lm']",False
1518,make your way to Cake House Baba Mama Honey Court Seafood Restaurant Sing Keong Society and Paris Skin Care,& F cake_house & F baba_mama & F honey_court_seafood_restaurant & F sing_keong_society F paris_skin_care,Seattle,"error:['&', 'F', 'lm(', 'Cake', 'House', 'Restaurant', ')lm', '&', 'F', 'lm(', 'lm(', 'Seafood', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Sing', ')lm', ')lm', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm']",False
1519,make your way to New Central Hotel Apartments Amasia Acupuncture Massage Herbs Center Realhome Network Honey Court Seafood Restaurant and Pacific Herb & Grocery,& F new_central_hotel_apartments & F amasia_acupuncture_massage_herbs_center & F realhome_network & F honey_court_seafood_restaurant F pacific_herb_&_grocery,Seattle,"error:['&', 'F', 'lm(', 'New', 'Central', 'Hotel', ')lm', '&', 'F', 'lm(', 'New', 'Massage', 'Center', ')lm', '&', 'F', 'lm(', 'Realhome', ')lm', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'Seafood', 'Restaurant', ')lm', ')lm', 'F', 'lm(', 'Herb', ')lm', ')lm']",False
1520,make sure H.I.S. International Tours New Central Hotel Apartments Boiling Point Amasia Acupuncture Massage Herbs Center and Purple Dot Cafe are all visited,& F h.i.s._international_tours & F new_central_hotel_apartments & F boiling_point & F amasia_acupuncture_massage_herbs_center F purple_dot_cafe,Seattle,& F h.i.s._international_tours & F new_central_building )lm & F fortuna_cafe lm( fortuna_cafe Center Center Massage seattle_gospel_center,False
1521,make sure Pink Gorilla Import & Retro Gaming Realhome Network Baba Mama Seattle Gospel Center and Ellenos Real Greek Yogurt are all visited,& F pink_gorilla_import_&_retro_gaming & F realhome_network & F baba_mama & F seattle_gospel_center F ellenos_real_greek_yogurt,Seattle,"error:['&', 'F', 'lm(', 'Pink', 'Gorilla', 'Import', ')lm', '&', 'F', '&', 'lm(', 'lm(', ')lm', ')lm', 'F', 'F', 'lm(', 'Seattle', 'Gospel', 'Center', ')lm', 'F', 'lm(', 'lm(', 'Center', ')lm', ')lm', ')lm']",False
1522,visit Sand Dragon Ambrosia Tai Tung Restaurant Shanghai Garden Restaurant and Shilla Korean BBQ in any order,& F sand_dragon & F ambrosia & F tai_tung_restaurant & F shanghai_garden_restaurant F shilla_korean_bbq,Seattle,"error:['&', 'F', 'lm(', 'lm(', ')lm', 'Restaurant', ')lm', '&', 'F', 'lm(', 'Restaurant', ')lm', 'Restaurant', ')lm', 'lm(', 'lm(', 'Garden', 'Restaurant', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm']",False
1523,"visit Ambrosia Cake House Kenneth Hong, MD Boiling Point and Tai Tung Restaurant in any order","& F ambrosia & F cake_house & F kenneth_hong,_md & F boiling_point F tai_tung_restaurant",Seattle,& F seattle_gospel_center boiling_point )lm fortuna_cafe lm(,False
1524,go to Paris Skin Care and move on to Sand Dragon once you have been to Paris Skin Care,F & paris_skin_care F sand_dragon,Seattle,"error:['&', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'lm(', ')lm', 'lm(', 'lm(', 'Sand', 'Sand', 'Sand', 'Sand', ')lm']",False
1525,go to Great State Burger - Chinatown and move on to Eastern Hotel once you have been to Great State Burger - Chinatown,F & great_state_burger_-_chinatown F eastern_hotel,Seattle,"error:['&', 'U', '!', 'lm(', 'Chinatown', ')lm', 'lm(', 'Chinatown', ')lm', '-', 'Chinatown', ')lm', ')lm', ')lm', 'Hotel', ')lm', 'Hotel', ')lm', 'Hotel', ')lm']",False
1526,go to Realhome Network after going to Vibrant Cities,F & vibrant_cities F realhome_network,Seattle,"error:['F', 'lm(', 'lm(', 'Vibrant', 'Cities', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Network', ')lm', ')lm']",False
1527,go to Vibrant Cities after going to Amasia Acupuncture Massage Herbs Center,F & amasia_acupuncture_massage_herbs_center F vibrant_cities,Seattle,"error:['F', 'lm(', 'lm(', 'Amasia', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Cities', ')lm', ')lm']",False
1528,move to Tai Tung Restaurant then move to Seattle Gospel Center,F & tai_tung_restaurant F seattle_gospel_center,Seattle,F & tai_tung_restaurant F seattle_gospel_center,True
1529,move to Shilla Korean BBQ then move to Paris Skin Care,F & shilla_korean_bbq F paris_skin_care,Seattle,"error:['F', '&', 'lm(', 'Shilla', 'Korean', 'BBQ', ')lm', 'F', 'lm(', 'Paris', 'Skin', 'Care', ')lm', ')lm']",False
1530,visit Girls Rock Math visit Vibrant Cities after that,F & girls_rock_math F vibrant_cities,Seattle,F & girls_rock_math )lm F fortuna_cafe lm( ai_video F fortuna_cafe lm( vibrant_cities )lm F fortuna_cafe lm( vibrant_cities,False
1531,visit H.I.S. International Tours visit Shanghai Garden Restaurant after that,F & h.i.s._international_tours F shanghai_garden_restaurant,Seattle,"error:['F', '&', 'lm(', 'H.I.S.', 'Garden', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'Garden', 'Restaurant', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Garden', 'Restaurant', ')lm', ')lm', 'lm(', 'lm(', 'Garden', 'Restaurant', ')lm']",False
1532,go to Sand Dragon then Ho Ho Seafood,F & sand_dragon F ho_ho_seafood,Seattle,"error:['F', 'lm(', 'lm(', 'Sand', ')lm', ')lm', 'F', 'lm(', 'F', 'lm(']",False
1533,go to Shilla Korean BBQ then Beard Papa's,F & shilla_korean_bbq F beard_papa's,Seattle,"error:['F', 'lm(', 'lm(', 'Shilla', 'Korean', ')lm', 'F', 'lm(', 'lm(', 'lm(', ""Papa's"", ')lm']",False
1534,go to goPoké then go to Girls Rock Math,F & gopoké F girls_rock_math,Seattle,"error:['F', 'lm(', 'lm(', 'lm(', ')lm', 'F', 'lm(', 'F', 'lm(', 'lm(', 'Rock', ')lm', ')lm']",False
1535,go to Seattle Gospel Center then go to Ambrosia,F & seattle_gospel_center F ambrosia,Seattle,"error:['F', '&', 'lm(', 'Seattle', 'Gospel', 'Center', ')lm', 'F', 'lm(', 'Ambrosia', 'lm(', ')lm']",False
1536,"go to Ambrosia then go to Fortuna Cafe then go to Kenneth Hong, MD","F & ambrosia F & fortuna_cafe F kenneth_hong,_md",Seattle,F & fortuna_cafe F h_bistro,False
1537,go to J Sushi then go to Seattle Pinball Museum then go to Pacific Herb & Grocery,F & j_sushi F & seattle_pinball_museum F pacific_herb_&_grocery,Seattle,"error:['F', '&', 'lm(', 'J', 'Sushi', ')lm', 'F', 'F', 'lm(', 'Pacific', 'Herb', ')lm', ')lm']",False
1538,visit Girls Rock Math then visit J Sushi finally reach Paris Skin Care,F & girls_rock_math F & j_sushi F paris_skin_care,Seattle,F & girls_rock_math F F j_sushi,False
1539,visit Cake House then visit Beard Papa's finally reach Canton Wonton House,F & cake_house F & beard_papa's F canton_wonton_house,Seattle,F & cake_house )lm F fortuna_cafe lm( canton_wonton_house,False
1540,visit Beard Papa's AI Video and Kinokuniya Books one after another,F & beard_papa's F & ai_video F kinokuniya_books,Seattle,"error:['F', '&', 'lm(', 'lm(', ')lm', 'F', 'lm(', 'lm(', 'Video', 'Video', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm']",False
1541,"visit Kenneth Hong, MD AI Video and Vibrant Cities one after another","F & kenneth_hong,_md F & ai_video F vibrant_cities",Seattle,F & golden_hong_market F F vibrant_cities,False
1542,move to Deng's Studio And Art Gallery then move to Shanghai Garden Restaurant finally reach goPoké,F & deng's_studio_and_art_gallery F & shanghai_garden_restaurant F gopoké,Seattle,"error:['F', '&', 'lm(', ""Deng's"", 'Studio', 'And', ')lm', 'F', '&', 'lm(', 'Shanghai', 'Garden', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'goPoké', ')lm']",False
1543,move to Shilla Korean BBQ then move to Ellenos Real Greek Yogurt finally reach Deng's Studio And Art Gallery,F & shilla_korean_bbq F & ellenos_real_greek_yogurt F deng's_studio_and_art_gallery,Seattle,F & shilla_korean_bbq F & & ellenos_real_greek_yogurt F deng's_studio_and_art_gallery,False
1544,go to Canton Wonton House and go to J Sushi after Canton Wonton House is visited and go to Shanghai Garden Restaurant after Canton Wonton House and J Sushi are visited,F & canton_wonton_house F & j_sushi F shanghai_garden_restaurant,Seattle,"error:['F', '&', 'lm(', 'Wonton', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', 'House', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'Garden', 'Restaurant', ')lm']",False
1545,go to Northwest Kung Fu Fitness Studios and go to Sing Keong Society after Northwest Kung Fu Fitness Studios is visited and go to AI Video after Northwest Kung Fu Fitness Studios and Sing Keong Society are visited,F & northwest_kung_fu_fitness_studios F & sing_keong_society F ai_video,Seattle,"error:['&', '&', 'lm(', 'lm(', 'Kung', 'Fu', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'Keong', ')lm', ')lm', 'F', 'F', 'lm(', 'AI', 'AI', 'Video', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1546,visit Boiling Point then visit Girls Rock Math then reach Sing Keong Society,F & boiling_point F & girls_rock_math F sing_keong_society,Seattle,"error:['F', '&', 'lm(', 'Boiling', 'then', ')lm', 'F', 'lm(', 'lm(', 'Sing', 'Keong', 'Keong', ')lm']",False
1547,visit Realhome Network then visit Ho Ho Seafood then reach Sing Keong Society,F & realhome_network F & ho_ho_seafood F sing_keong_society,Seattle,"error:['F', '&', 'lm(', 'Realhome', 'then', ')lm', 'F', 'lm(', 'lm(', 'Sing', 'Keong', 'Keong', ')lm']",False
1548,visit Northwest Kung Fu Fitness Studios Honey Court Seafood Restaurant Beard Papa's and Asia Condo in this order there can be other locations in between,F & northwest_kung_fu_fitness_studios F & honey_court_seafood_restaurant F & beard_papa's F asia_condo,Seattle,"error:['F', '&', 'lm(', 'Northwest', 'Kung', 'Fu', ')lm', 'F', '&', 'lm(', 'Court', 'Seafood', 'Restaurant', ')lm', 'F', 'lm(', 'lm(', 'and', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', 'Restaurant', ')lm', 'lm(']",False
1549,visit Asia Condo New Central Hotel Apartments Great State Burger - Chinatown and Amasia Acupuncture Massage Herbs Center in this order there can be other locations in between,F & asia_condo F & new_central_hotel_apartments F & great_state_burger_-_chinatown F amasia_acupuncture_massage_herbs_center,Seattle,"error:['F', '&', 'lm(', 'New', 'Central', ')lm', 'F', 'F', '&', 'lm(', 'State', 'State', '-', 'Chinatown', ')lm', 'F', 'lm(', 'Amasia', 'and', ')lm', 'Center', ')lm']",False
1550,make sure H.I.S. International Tours Northwest Kung Fu Fitness Studios Seattle Pinball Museum and Pacific Herb & Grocery are all visited in this order there can be other locations in between,F & h.i.s._international_tours F & northwest_kung_fu_fitness_studios F & seattle_pinball_museum F pacific_herb_&_grocery,Seattle,"error:['F', '&', 'lm(', 'H.I.S.', 'International', 'Tours', ')lm', 'F', '&', 'lm(', 'Fu', 'Fitness', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Museum', ')lm', 'F', 'F', 'lm(', 'lm(', 'Herb', 'Herb', ')lm', ')lm']",False
1551,"make sure New Central Hotel Apartments Seattle Gospel Center Kenneth Hong, MD and Louisa Hotel Building are all visited in this order there can be other locations in between","F & new_central_hotel_apartments F & seattle_gospel_center F & kenneth_hong,_md F louisa_hotel_building",Seattle,F & new_central_hotel_apartments F & seattle_gospel_center F & hair_to_you )lm F fortuna_cafe lm( new_central_building,False
1552,visit Sand Dragon then Pink Gorilla Import & Retro Gaming then Purple Dot Cafe and then Canton Wonton House,F & sand_dragon F & pink_gorilla_import_&_retro_gaming F & purple_dot_cafe F canton_wonton_house,Seattle,"error:['F', '&', 'lm(', 'Sand', 'Dragon', ')lm', 'F', '&', 'lm(', 'lm(', '&', '&', '&', '&', '&', 'F', 'lm(', 'lm(', 'lm(', 'Cafe', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
1553,visit Seattle Pinball Museum then Sand Dragon then Seattle Gospel Center and then Kinokuniya Books,F & seattle_pinball_museum F & sand_dragon F & seattle_gospel_center F kinokuniya_books,Seattle,"error:['F', '&', 'lm(', 'Seattle', 'Pinball', ')lm', 'F', '&', 'lm(', 'Seattle', 'Gospel', 'Center', ')lm', 'F', 'lm(', 'lm(', 'and', ')lm', ')lm', ')lm']",False
1554,visit Pink Gorilla Import & Retro Gaming Girls Rock Math Seattle Gospel Center and Boiling Point one after the other,F & pink_gorilla_import_&_retro_gaming F & girls_rock_math F & seattle_gospel_center F boiling_point,Seattle,"error:['F', '&', 'lm(', 'Pink', 'Gorilla', '&', ')lm', 'F', '&', 'lm(', 'Girls', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Seattle', 'Gospel', ')lm', ')lm']",False
1555,visit Purple Dot Cafe Cake House Kinokuniya Books and Realhome Network one after the other,F & purple_dot_cafe F & cake_house F & kinokuniya_books F realhome_network,Seattle,F & fortuna_cafe F F kinokuniya_books,False
