,nl_command,ltl,map_name,result,eq
1000,CHOP Parking Garage Baldwin and Vance Hall must be visited,& F chop_parking_garage & F baldwin F vance_hall,Philadelphia #2,"error:['&', 'G', '!', 'lm(', 'Parking', ')lm', ')lm', 'G', 'G', 'lm(', 'lm(', 'lm(', 'Vance', ')lm']",False
1001,Perelman Center for Advanced Medicine New York Alumni and Butcher must be visited,& F perelman_center_for_advanced_medicine & F new_york_alumni F butcher,Philadelphia #2,"error:['&', 'G', '!', 'lm(', 'New', 'Medicine', ')lm', '&', 'G', '!', 'lm(', 'New', 'York', ')lm', 'G', 'G', 'lm(', 'lm(', 'Butcher', ')lm']",False
1002,make sure Stouffer College House Hospital of the University of Pennsylvania and USPS Postbox are all visited,& F stouffer_college_house & F hospital_of_the_university_of_pennsylvania F usps_postbox,Philadelphia #2,"error:['G', 'F', 'lm(', 'lm(', 'College', ')lm', 'of', 'F', 'of', 'lm(', 'of', 'of', 'of', 'of', 'of', 'of', 'Pennsylvania', 'of', 'Pennsylvania', ')lm']",False
1003,make sure Clinical Research Building Lancaster Farms CSA Drop Site and Fitler are all visited,& F clinical_research_building & F lancaster_farms_csa_drop_site F fitler,Philadelphia #2,G F clinical_research_building F F lancaster_farms_csa_drop_site )lm F wilson lm( richard_d_wood_pediatric_ambulatory_care_center,False
1004,move to McKean Children's Hospital of Philadelphia Heliport Lancaster Farms CSA Drop Site and Coxe in any order,& F mckean & F children's_hospital_of_philadelphia_heliport & F lancaster_farms_csa_drop_site F coxe,Philadelphia #2,"error:['F', 'F', 'lm(', 'lm(', 'McKean', ')lm', 'of', ')lm', ')lm', '&', 'F', 'lm(', 'Heliport', 'Lancaster', 'F', 'F', 'F', 'lm(', 'lm(', 'F', ')lm', 'F', 'F', 'F']",False
1005,move to Wawa USPS Postbox James G. Kaskey Memorial Park and Veterans' Affairs Medical Centre in any order,& F wawa & F usps_postbox & F james_g._kaskey_memorial_park F veterans'_affairs_medical_centre,Philadelphia #2,"error:['&', 'F', 'lm(', 'lm(', 'Wawa', ')lm', '&', 'F', 'F', 'lm(', 'James', 'James', 'G.', 'G.', ')lm', 'F', 'lm(', 'lm(', 'Park', ')lm', 'F', 'F', 'lm(', 'Affairs', 'lm(']",False
1006,make sure to visit Speakman Warwick Leonard and Madlyn Abramson Pediatric Research Center and Mask & Wig in any order,& F speakman & F warwick & F mask_&_wig F leonard_and_madlyn_abramson_pediatric_research_center,Philadelphia #2,"error:['&', 'F', 'F', 'lm(', 'Speakman', 'Warwick', ')lm', '&', 'F', 'lm(', 'lm(', 'Madlyn', 'Madlyn', ')lm', 'F', 'F', 'lm(', 'Pediatric', 'Pediatric', 'Center', ')lm', 'F', 'lm(', 'lm(', '&', ')lm']",False
1007,make sure to visit Fitler Perelman Center for Advanced Medicine Children's Seashore House of CHOP and College Hall in any order,& F fitler & F perelman_center_for_advanced_medicine & F college_hall F children's_seashore_house_of_chop,Philadelphia #2,& F F perelman_center_for_advanced_medicine & Center F & F richard_d_wood_pediatric_ambulatory_care_center,False
1008,visit Hospital of the University of Pennsylvania Stouffer Commons Brooks and College Hall,& F stouffer_commons & F hospital_of_the_university_of_pennsylvania & F brooks F college_hall,Philadelphia #2,& F richard_d_wood_pediatric_ambulatory_care_center,False
1009,visit Clinical Research Building Children's Hospital of Philadelphia Heliport Lancaster Farms CSA Drop Site and Stouffer Commons,& F children's_hospital_of_philadelphia_heliport & F clinical_research_building & F lancaster_farms_csa_drop_site F stouffer_commons,Philadelphia #2,"error:['&', 'F', 'lm(', 'lm(', 'Building', ')lm', '&', 'F', 'lm(', 'lm(', 'Building', 'of', 'of', 'of', 'Philadelphia', ')lm', 'F', 'F', 'lm(', 'lm(', 'Lancaster', 'Farms', ')lm', 'F', 'F', 'lm(', 'F', 'F', ')lm']",False
1010,travel to CHOP Parking Garage Speakman Morgan and Stouffer Commons,& F chop_parking_garage & F speakman & F morgan F stouffer_commons,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', ')lm', 'F', 'F', 'lm(', 'F', 'lm(', 'lm(', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Parking', ')lm']",False
1011,travel to Hospital of the University of Pennsylvania Stouffer Commons Leonard and Madlyn Abramson Pediatric Research Center and Fitler,& F hospital_of_the_university_of_pennsylvania & F stouffer_commons & F leonard_and_madlyn_abramson_pediatric_research_center F fitler,Philadelphia #2,"error:['F', '&', 'lm(', 'Center', ')lm', 'F', 'of', 'lm(', 'lm(', 'of', 'of', 'of', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'F', 'F', 'F', 'lm(', 'F', 'lm(', 'of', 'of', 'of']",False
1012,find the following Children's Hospital of Philadelphia Heliport Coxe Wawa Speakman Biology Pond,& F children's_hospital_of_philadelphia_heliport & F coxe & F wawa & F speakman F biology_pond,Philadelphia #2,"error:['F', '&', 'lm(', 'the', 'Hospital', 'the', 'of', ')lm', ')lm', 'F', 'lm(', 'Coxe', 'Coxe', 'Coxe', ')lm']",False
1013,find the following James G. Kaskey Memorial Park Lancaster Farms CSA Drop Site Morgan 1920 Commons Leonard and Madlyn Abramson Pediatric Research Center,& F james_g._kaskey_memorial_park & F lancaster_farms_csa_drop_site & F morgan & F 1920_commons F leonard_and_madlyn_abramson_pediatric_research_center,Philadelphia #2,"error:['&', 'F', 'lm(', 'lm(', 'James', 'the', 'G.', ')lm', 'F', '&', 'lm(', 'Park', 'Park', ')lm', 'F', '&', 'lm(', 'lm(', 'Farms', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', 'F', 'F', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1014,go to Children's Hospital of Philadelphia Vance Hall James G. Kaskey Memorial Park Au Bon Pain and Foerderer at least once,& F children's_hospital_of_philadelphia & F foerderer & F james_g._kaskey_memorial_park & F vance_hall F au_bon_pain,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', 'James', ')lm', ')lm', 'F', '&', 'lm(', 'lm(', 'James', 'James', 'James', ')lm', '&', 'F', 'lm(', 'lm(', 'Park', ')lm', 'F', 'F', 'lm(', 'F', 'F', 'F', ')lm']",False
1015,go to Au Bon Pain Brooks CHOP Parking Garage Mask & Wig and Warwick at least once,& F au_bon_pain & F warwick & F chop_parking_garage & F brooks F mask_&_wig,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'F', 'lm(', 'lm(', 'F', 'lm(', 'F', 'F']",False
1016,visit Leidy Laboratories Thomas Penn Baldwin Warwick and Children's Seashore House of CHOP,& F leidy_laboratories & F thomas_penn & F baldwin & F warwick F children's_seashore_house_of_chop,Philadelphia #2,"error:['&', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', 'F', ')lm', 'F', 'F', 'F', 'F', 'F', 'of', 'of', ')lm']",False
1017,visit New York Alumni Wilson Rodney Baldwin and Stouffer College House,& F new_york_alumni & F wilson & F rodney & F baldwin F stouffer_college_house,Philadelphia #2,& F new_york_alumni F F bishop_white F F college_hall,False
1018,go to Fitler Butcher New York Alumni Wilson and Vance Hall in any order,& F vance_hall & F new_york_alumni & F butcher & F wilson F fitler,Philadelphia #2,"error:['&', 'F', 'lm(', 'New', ')lm', ')lm', 'F', 'F', 'lm(', 'New', ')lm', ')lm', 'F', 'lm(', 'lm(', 'New', ')lm']",False
1019,go to Children's Hospital of Philadelphia Heliport Thomas Penn Rodney Wawa and Speakman in any order,& F speakman & F rodney & F thomas_penn & F wawa F children's_hospital_of_philadelphia_heliport,Philadelphia #2,"error:['&', 'F', 'lm(', 'lm(', ')lm', ')lm', 'of', 'lm(', 'F', 'F', 'lm(', 'F', 'lm(', 'F', 'F', 'F', 'F', 'lm(', 'F', 'of', 'of']",False
1020,make sure James G. Kaskey Memorial Park Hopkinson Children's Hospital of Philadelphia Leonard and Madlyn Abramson Pediatric Research Center and Biology Pond are all visited,& F james_g._kaskey_memorial_park & F hopkinson & F children's_hospital_of_philadelphia & F leonard_and_madlyn_abramson_pediatric_research_center F biology_pond,Philadelphia #2,"error:['&', 'F', 'lm(', 'lm(', 'James', 'G.', ')lm', '&', 'F', 'lm(', 'Park', 'Park', 'Park', ')lm', '&', 'F', 'lm(', 'lm(', ""Children's"", 'of', 'of', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Center', ')lm', ')lm']",False
1021,make sure Hopkinson Leidy Laboratories Coxe Butcher and Children's Hospital of Philadelphia are all visited,& F hopkinson & F leidy_laboratories & F coxe & F butcher F children's_hospital_of_philadelphia,Philadelphia #2,"error:['G', 'F', 'lm(', 'lm(', 'Leidy', ')lm', ')lm', 'F', 'lm(', 'lm(', 'F', 'lm(', 'F', 'F', 'F', 'F', 'of', 'lm(', 'of', ')lm']",False
1022,visit Children's Seashore House of CHOP and visit James G. Kaskey Memorial Park after Children's Seashore House of CHOP is visited,F & children's_seashore_house_of_chop F james_g._kaskey_memorial_park,Philadelphia #2,"error:['&', '&', 'lm(', 'lm(', 'Seashore', 'House', 'of', ')lm', ')lm', 'F', 'lm(', 'lm(', 'James', 'James', 'G.', ')lm', ')lm', 'lm(', 'lm(', 'Park', ')lm']",False
1023,visit Mask & Wig and visit Hospital of the University of Pennsylvania after Mask & Wig is visited,F & mask_&_wig F hospital_of_the_university_of_pennsylvania,Philadelphia #2,G i mask_&_wig F F hospital_of_the_university_of_pennsylvania,False
1024,go to CHOP Parking Garage then go to Rodney,F & chop_parking_garage F rodney,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Parking', ')lm']",False
1025,go to Wilson then go to CHOP Parking Garage,F & wilson F chop_parking_garage,Philadelphia #2,"error:['F', '&', 'lm(', 'Wilson', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1026,after you visit Children's Hospital of Philadelphia go to Wawa,F & children's_hospital_of_philadelphia F wawa,Philadelphia #2,G i children's_hospital_of_philadelphia_heliport )lm | wilson lm( wawa,False
1027,after you visit Biology Pond go to Children's Seashore House of CHOP,F & biology_pond F children's_seashore_house_of_chop,Philadelphia #2,G i biology_pond F F hospital_of_the_university_of_pennsylvania,False
1028,go to CHOP Parking Garage after visiting Perelman Center for Advanced Medicine,F & perelman_center_for_advanced_medicine F chop_parking_garage,Philadelphia #2,"error:['G', 'F', 'lm(', 'Medicine', 'Medicine', ')lm', 'Center', ')lm', 'F', 'lm(', 'CHOP', 'Garage', 'Garage', 'Garage', 'F', 'F', 'lm(', 'lm(', 'Garage', 'Garage', ')lm', 'F', 'F', 'lm(', 'lm(', 'Parking', 'Garage', ')lm', ')lm', 'F', 'lm(', 'lm(', 'CHOP', 'Parking', 'Garage', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'CHOP', 'Parking', ')lm']",False
1029,go to Leonard and Madlyn Abramson Pediatric Research Center after visiting Vance Hall,F & vance_hall F leonard_and_madlyn_abramson_pediatric_research_center,Philadelphia #2,"error:['F', '&', 'lm(', 'Vance', 'Hall', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Madlyn', ')lm', 'Center', ')lm', 'F', 'lm(', 'Abramson', 'Abramson', 'Abramson', ')lm']",False
1030,eventually first visit James G. Kaskey Memorial Park and then Lancaster Farms CSA Drop Site after,F & james_g._kaskey_memorial_park F lancaster_farms_csa_drop_site,Philadelphia #2,"error:['F', '&', 'lm(', 'James', 'James', 'G.', ')lm', 'F', '&', 'lm(', 'Lancaster', 'and', 'Lancaster', 'F', 'F', 'lm(', 'lm(', 'CSA', ')lm', ')lm']",False
1031,eventually first visit Biology Pond and then McKean after,F & biology_pond F mckean,Philadelphia #2,"error:['F', '&', 'lm(', 'Biology', 'Pond', ')lm', 'F', 'lm(', 'lm(', 'McKean', 'McKean', ')lm']",False
1032,go to Veterans' Affairs Medical Centre and move on to Perelman Center for Advanced Medicine once you have been to Veterans' Affairs Medical Centre,F & veterans'_affairs_medical_centre F perelman_center_for_advanced_medicine,Philadelphia #2,"error:['&', '&', 'U', 'lm(', 'lm(', 'Center', ')lm', 'lm(', 'lm(', 'Affairs', 'lm(', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'Center', ')lm', 'F', 'lm(', 'Center', 'Center', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'F', 'F', 'F', 'F', 'F', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(']",False
1033,go to Wawa and move on to Hopkinson once you have been to Wawa,F & wawa F hopkinson,Philadelphia #2,F & wawa,False
1034,go to Hopkinson then Stouffer Commons then Coxe,F & hopkinson F & stouffer_commons F coxe,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Hopkinson', ')lm']",False
1035,go to Foerderer then Brooks then Stouffer College House,F & foerderer F & brooks F stouffer_college_house,Philadelphia #2,"error:['F', '&', 'lm(', 'Foerderer', ')lm', 'F', 'F', 'lm(', 'lm(', 'College', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm']",False
1036,go to Perelman Center for Advanced Medicine then go to Foerderer then go to Children's Seashore House of CHOP,F & perelman_center_for_advanced_medicine F & foerderer F children's_seashore_house_of_chop,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', 'Medicine', ')lm', 'F', 'lm(', 'lm(', 'Foerderer', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
1037,go to Leidy Laboratories then go to McKean then go to College Hall,F & leidy_laboratories F & mckean F college_hall,Philadelphia #2,F & leidy F F college_hall,False
1038,visit McKean sometime afterwards visit Memorial Tower sometime afterwards visit Upper Quad,F & mckean F & memorial_tower F upper_quad,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'McKean', ')lm', 'F', 'lm(', 'lm(', 'Quad', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
1039,visit Coxe sometime afterwards visit Memorial Tower sometime afterwards visit CHOP Parking Garage,F & coxe F & memorial_tower F chop_parking_garage,Philadelphia #2,"error:['F', '&', 'lm(', 'Coxe', ')lm', 'F', '&', 'lm(', 'Garage', ')lm', ')lm']",False
1040,visit Morgan then go to Leonard and Madlyn Abramson Pediatric Research Center finally make your way to Veterans' Affairs Medical Centre,F & morgan F & leonard_and_madlyn_abramson_pediatric_research_center F veterans'_affairs_medical_centre,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'Leonard', 'Madlyn', 'Madlyn', 'Abramson', 'Abramson', ')lm', ')lm', 'lm(', 'lm(', 'Center', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
1041,visit Biology Pond then go to Children's Hospital of Philadelphia Heliport finally make your way to Morgan,F & biology_pond F & children's_hospital_of_philadelphia_heliport F morgan,Philadelphia #2,F & clinical_research_building lm( of Children's Hospital of Philadelphia Philadelphia )lm F wilson lm( leidy,False
1042,visit College Hall Foerderer Leonard and Madlyn Abramson Pediatric Research Center one after the other,F & college_hall F & foerderer F leonard_and_madlyn_abramson_pediatric_research_center,Philadelphia #2,F & college_hall F F richards,False
1043,visit Chestnut Warwick Memorial Tower one after the other,F & chestnut F & warwick F memorial_tower,Philadelphia #2,"error:['G', 'e', 'lm(', 'St', ')lm', 'X', ')lm', ')lm', 'Chestnut', 'Warwick', 'Warwick', ')lm']",False
1044,eventually in some sequence visit Perelman Center for Advanced Medicine CHOP Parking Garage Hopkinson and USPS Postbox each must be followed by the next,F & perelman_center_for_advanced_medicine F & chop_parking_garage F & hopkinson F usps_postbox,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', 'Medicine', ')lm', 'Center', ')lm', 'F', '&', 'lm(', 'lm(', 'CHOP', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', 'Center', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
1045,eventually in some sequence visit Vance Hall Upper Quad Stouffer College House and McKean each must be followed by the next,F & vance_hall F & upper_quad F & stouffer_college_house F mckean,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'Vance', 'lm(', 'Vance', 'lm(', 'Vance', 'lm(', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
1046,visit Chestnut then Baldwin then McKean and then USPS Postbox,F & chestnut F & baldwin F & mckean F usps_postbox,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', ')lm', 'F', 'F', 'lm(', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', 'Baldwin', ')lm', ')lm']",False
1047,visit USPS Postbox then New York Alumni then Mask & Wig and then Wilson,F & usps_postbox F & new_york_alumni F & mask_&_wig F wilson,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', 'Postbox', ')lm', 'F', '&', 'lm(', 'New', 'York', 'York', ')lm', 'F', 'lm(', 'lm(', 'York', 'Alumni', ')lm']",False
1048,ensure that you visit Vance Hall Chestnut Brooks and Stouffer College House in order,F & vance_hall F & chestnut F & brooks F stouffer_college_house,Philadelphia #2,"error:['&', '&', 'U', 'lm(', 'lm(', ')lm', ')lm', 'Chestnut', ')lm', ')lm', 'lm(', 'lm(', 'College', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
1049,ensure that you visit New York Alumni Wawa Coxe and 1920 Commons in order,F & new_york_alumni F & wawa F & coxe F 1920_commons,Philadelphia #2,& & F new_york_alumni )lm F wilson lm( bodine F F 1920_commons,False
1050,visit James G. Kaskey Memorial Park then visit Speakman then visit Fitler then visit College Hall,F & james_g._kaskey_memorial_park F & speakman F & fitler F college_hall,Philadelphia #2,F & john_morgan F F james_g._kaskey_memorial_park F college_hall,False
1051,visit Brooks then visit James G. Kaskey Memorial Park then visit Wawa then visit Upper Quad,F & brooks F & james_g._kaskey_memorial_park F & wawa F upper_quad,Philadelphia #2,"error:['F', '&', 'lm(', 'Brooks', 'James', ')lm', 'F', '&', 'lm(', 'Kaskey', 'Park', ')lm', 'F', 'lm(', 'lm(', 'Park', ')lm']",False
1052,move to Speakman then Perelman Center for Advanced Medicine then Wawa and then Butcher,F & speakman F & perelman_center_for_advanced_medicine F & wawa F butcher,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', 'Medicine', ')lm', 'F', '&', 'lm(', 'Center', ')lm', 'F', 'F', 'lm(', 'lm(', 'Center', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
1053,move to Fitler then Leidy Laboratories then Upper Quad and then Rodney,F & fitler F & leidy_laboratories F & upper_quad F rodney,Philadelphia #2,"error:['F', '&', 'lm(', 'lm(', ')lm', 'F', 'F', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm']",False
1054,head to CHOP Parking Garage and then to Hospital of the University of Pennsylvania after CHOP Parking Garage is visited and then to Coxe after Hospital of the University of Pennsylvania is visited and then to Children's Seashore House of CHOP after Coxe is visited and then to Memorial Tower after Children's Seashore House of CHOP is visited,F & chop_parking_garage F & hospital_of_the_university_of_pennsylvania F & coxe F & children's_seashore_house_of_chop F memorial_tower,Philadelphia #2,F & chop_parking_garage F & hospital_of_the_university_of_pennsylvania,False
1055,head to Au Bon Pain and then to Lancaster Farms CSA Drop Site after Au Bon Pain is visited and then to Coxe after Lancaster Farms CSA Drop Site is visited and then to College Hall after Coxe is visited and then to CHOP Parking Garage after College Hall is visited,F & au_bon_pain F & lancaster_farms_csa_drop_site F & coxe F & college_hall F chop_parking_garage,Philadelphia #2,"error:['F', '&', 'lm(', 'Au', 'Bon', ')lm', 'F', '&', 'lm(', 'lm(', 'Lancaster', 'Lancaster', ')lm', 'F', 'F', 'lm(', 'lm(', 'CSA', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
