,nl_command,ltl,map_name,result,eq
3912,visit Park Street Tavern North Market Historic District Char Bar and Columbus Children's Theatre,& F north_market_historic_district & F park_street_tavern & F char_bar F columbus_children's_theatre,Columbus #2,"error:['&', 'F', 'lm(', 'lm(', 'Park', ')lm', '&', 'F', 'lm(', '&', 'F', 'Market', 'District', ')lm', 'F', 'lm(', 'lm(', 'F', 'F', 'F', 'F', 'F', 'F']",False
3913,visit Char Bar Short North Martini Modern Italian and Dahlia Nightclub,& F short_north & F char_bar & F martini_modern_italian F dahlia_nightclub,Columbus #2,"error:['&', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'F', 'lm(', 'F', 'lm(', 'lm(', 'F', 'F', 'F', 'lm(', 'F', 'F', 'F']",False
3914,travel to North Market Short North BBR and Martinis,& F north_market & F short_north & F bbr F martinis,Columbus #2,F & n_high_st_&_spruce_st,False
3915,travel to Market Blooms North Market Parking Char Bar and Hilton Columbus Downtown,& F market_blooms & F north_market_parking & F char_bar F hilton_columbus_downtown,Columbus #2,"error:['F', '&', 'lm(', 'lm(', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'F', 'F', 'F', 'lm(', 'North', ')lm']",False
3916,find the following Short North Bar Louie Columbus Convention Center Park Street Tavern Martini Modern Italian,& F short_north & F bar_louie & F columbus_convention_center & F park_street_tavern F martini_modern_italian,Columbus #2,"error:['&', 'F', 'lm(', 'the', 'North', 'the', 'Short', ')lm', 'F', 'lm(', 'lm(', 'Columbus', 'Columbus', 'Columbus', 'Center', ')lm', 'F', 'F', 'lm(', 'Park', 'Park', ')lm', 'F', 'lm(', 'lm(', 'Martini', ')lm']",False
3917,find the following Hilton Columbus Downtown Hampton Inn and Suites Columbus Downtown Columbus Convention Center CoGo North Market Arnold Schwarzenegger statue,& F hilton_columbus_downtown & F hampton_inn_and_suites_columbus_downtown & F columbus_convention_center & F cogo_north_market F arnold_schwarzenegger_statue,Columbus #2,"error:['&', '&', 'lm(', 'lm(', 'the', 'the', ')lm', ')lm', 'F', 'F', 'lm(', 'Hampton', 'Inn', 'Inn', ')lm', 'F', '&', 'lm(', 'lm(', 'Downtown', ')lm', 'F', 'F', 'lm(', 'F', 'lm(', 'Center', ')lm']",False
3918,go to North Market Historic District Hilton Columbus Downtown North Market Parking Mikey’s Late Night Slice and Hampton Inn and Suites Columbus Downtown at least once,& F north_market_historic_district & F hampton_inn_and_suites_columbus_downtown & F north_market_parking & F hilton_columbus_downtown F mikey’s_late_night_slice,Columbus #2,"error:['&', 'F', 'lm(', 'lm(', 'and', ')lm', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'Market', 'District', ')lm', 'F', '&', 'lm(', 'lm(', 'Market', ')lm', 'F', 'F', 'lm(', 'lm(', 'F', 'lm(']",False
3919,go to N High St & Spruce St Bar Louie Char Bar Columbus Children's Theatre and Hilton Columbus Downtown at least once,& F n_high_st_&_spruce_st & F hilton_columbus_downtown & F char_bar & F bar_louie F columbus_children's_theatre,Columbus #2,"error:['F', '&', 'lm(', 'lm(', 'St', ')lm', '&', 'St', 'lm(', '&', 'lm(', ')lm', 'St', ')lm', '&', 'lm(', 'F', 'lm(', 'F', 'F', 'F', 'F', 'lm(', 'F', 'F', 'F']",False
3920,visit Brothers Bar & Grill Columbus Convention Center Char Bar Martinis and Martini Modern Italian,& F brothers_bar_&_grill & F columbus_convention_center & F char_bar & F martinis F martini_modern_italian,Columbus #2,"error:['&', 'F', 'lm(', 'lm(', 'Bar', ')lm', '&', 'F', 'F', '&', 'lm(', 'Columbus', 'Convention', 'Center', ')lm', 'F', 'F', 'lm(', 'lm(', 'Char', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
3921,visit Park Street Tavern Garage Bar Hilton Columbus Downtown Barley's Brewing Company and Columbus Convention Center - Vine Street Garage,& F park_street_tavern & F garage_bar & F hilton_columbus_downtown & F barley's_brewing_company F columbus_convention_center_-_vine_street_garage,Columbus #2,"error:['&', '&', 'lm(', 'lm(', 'Park', ')lm', '&', 'F', 'lm(', 'lm(', 'F', 'Bar', 'Bar', ')lm', 'F', '&', 'F', 'lm(', 'lm(', 'Center', 'F', 'F', 'F', 'F', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center']",False
3922,go to Brothers Bar & Grill Hilton Columbus Downtown Columbus Convention Center - Vine Street Garage Park Street Tavern and Char Bar in any order,& F char_bar & F columbus_convention_center_-_vine_street_garage & F hilton_columbus_downtown & F park_street_tavern F brothers_bar_&_grill,Columbus #2,"error:['&', 'F', 'lm(', 'lm(', 'Park', ')lm', '&', 'F', 'F', 'lm(', 'F', 'lm(', ')lm', '&', '&', '&', 'lm(', 'F', 'lm(', 'lm(', 'Center', 'Center', 'Center', 'Center', 'F', 'F', 'F', 'F', 'lm(', 'lm(', 'lm(']",False
3923,go to N High St & Spruce St Columbus Convention Center Barley's Brewing Company BBR and Mikey’s Late Night Slice in any order,& F mikey’s_late_night_slice & F barley's_brewing_company & F columbus_convention_center & F bbr F n_high_st_&_spruce_st,Columbus #2,"error:['&', 'F', 'lm(', 'lm(', 'St', ')lm', '&', 'F', 'F', 'lm(', 'F', 'lm(', 'St', ')lm', 'St', 'F', '&', 'lm(', 'F', 'Center', 'F', 'F', 'F', 'lm(', 'F', 'F', ')lm', ')lm']",False
3924,make sure Martini Modern Italian Hampton Inn and Suites Columbus Downtown Garage Bar Hilton Columbus Downtown and N High St & Spruce St are all visited,& F martini_modern_italian & F hampton_inn_and_suites_columbus_downtown & F garage_bar & F hilton_columbus_downtown F n_high_st_&_spruce_st,Columbus #2,"error:['&', '&', '!', 'lm(', 'Martini', 'Modern', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Inn', 'Suites', 'Suites', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Garage', ')lm', 'F', 'F', 'lm(', 'lm(', 'F', ')lm', ')lm']",False
3925,make sure Martinis Market Blooms BBR North Market Historic District and Char Bar are all visited,& F martinis & F market_blooms & F bbr & F north_market_historic_district F char_bar,Columbus #2,"error:['&', 'F', 'lm(', 'lm(', 'Market', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', 'F', 'Market', 'lm(', 'F', 'F', 'lm(', 'F', 'F', 'F']",False
3926,visit Dahlia Nightclub and visit Barley's Brewing Company after Dahlia Nightclub is visited,F & dahlia_nightclub F barley's_brewing_company,Columbus #2,"error:['G', 'i', 'lm(', 'Dahlia', ')lm', ')lm', 'F', 'lm(', 'lm(', ""Barley's"", ""Barley's"", ')lm', ')lm']",False
3927,visit N High St & Spruce St and visit CoGo North Market after N High St & Spruce St is visited,F & n_high_st_&_spruce_st F cogo_north_market,Columbus #2,& & & n_high_st_&_spruce_st F & north_market F short_north,False
3928,go to Brothers Bar & Grill then go to Arnold Schwarzenegger statue,F & brothers_bar_&_grill F arnold_schwarzenegger_statue,Columbus #2,"error:['F', '&', 'lm(', 'Brothers', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Arnold', ')lm']",False
3929,go to Barley's Brewing Company then go to BBR,F & barley's_brewing_company F bbr,Columbus #2,"error:['F', 'lm(', 'lm(', 'Brewing', ')lm']",False
3930,after you visit Arena Crossing Apartments go to Columbus Convention Center - Vine Street Garage,F & arena_crossing_apartments F columbus_convention_center_-_vine_street_garage,Columbus #2,"error:['G', 'i', 'lm(', 'lm(', 'Crossing', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Center', 'Convention', 'Center', 'Center', 'Center', 'Center', ')lm', 'Center', 'lm(', 'Center', '-', '-', 'Vine', ')lm']",False
3931,after you visit Park Street Tavern go to Arena Crossing Apartments,F & park_street_tavern F arena_crossing_apartments,Columbus #2,"error:['G', 'i', 'lm(', 'Park', 'Park', ')lm', 'F', 'F', 'lm(', 'Arena', 'Arena', ')lm', ')lm']",False
3932,go to CoGo North Market after visiting Brothers Bar & Grill,F & brothers_bar_&_grill F cogo_north_market,Columbus #2,"error:['G', 'i', 'lm(', 'Brothers', 'Bar', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'North', ')lm', ')lm', 'F', 'lm(', 'lm(', 'North', 'North', ')lm']",False
3933,go to Park Street Cantina after visiting North Market,F & north_market F park_street_cantina,Columbus #2,"error:['G', 'lm(', 'lm(', 'North', 'Market', ')lm', 'F', 'lm(', 'Park', 'Park', ')lm']",False
3934,eventually first visit Martinis and then Bar Louie after,F & martinis F bar_louie,Columbus #2,"error:['F', '&', 'lm(', 'Martinis', 'and', ')lm', 'F', 'lm(', 'lm(', 'Martinis', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Louie', 'Bar', ')lm']",False
3935,eventually first visit Park Street Tavern and then BBR after,F & park_street_tavern F bbr,Columbus #2,"error:['F', '&', 'lm(', 'Park', 'Park', ')lm', 'F', 'lm(', 'lm(', 'Park', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'Park', 'Park', 'Park', ')lm', 'lm(', 'lm(', 'lm(', 'Park', 'Park', ')lm']",False
3936,go to Arnold Schwarzenegger statue and move on to Martinis once you have been to Arnold Schwarzenegger statue,F & arnold_schwarzenegger_statue F martinis,Columbus #2,"error:['F', '&', 'lm(', 'Schwarzenegger', 'statue', ')lm', 'F', 'lm(', 'lm(', 'Arnold', 'Schwarzenegger', ')lm', '&', '&', 'lm(', 'Martinis', 'Martinis', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Arnold', 'Schwarzenegger', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Arnold', 'Schwarzenegger', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Schwarzenegger', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'Arnold', 'Schwarzenegger', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Arnold', 'Schwarzenegger', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Arnold', 'Schwarzenegger', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
3937,go to Dahlia Nightclub and move on to Park Street Cantina once you have been to Dahlia Nightclub,F & dahlia_nightclub F park_street_cantina,Columbus #2,& & arnold_schwarzenegger_statue,False
3938,go to Hilton Columbus Downtown then Barley's Brewing Company then Arena Crossing Apartments,F & hilton_columbus_downtown F & barley's_brewing_company F arena_crossing_apartments,Columbus #2,"error:['F', '&', 'lm(', 'Hilton', 'Columbus', ')lm', 'F', '&', 'lm(', ""Barley's"", 'Brewing', ')lm', 'F', 'F', 'lm(', 'lm(', 'F', ')lm']",False
3939,go to BBR then Columbus Convention Center then Char Bar,F & bbr F & columbus_convention_center F char_bar,Columbus #2,"error:['F', '&', 'lm(', 'BBR', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm']",False
3940,go to Market Blooms then go to Park Street Tavern then go to Arena Crossing Apartments,F & market_blooms F & park_street_tavern F arena_crossing_apartments,Columbus #2,F & market_blooms F & park_street_cantina F arena_crossing_apartments,False
3941,go to Columbus Children's Theatre then go to Garage Bar then go to CoGo North Market,F & columbus_children's_theatre F & garage_bar F cogo_north_market,Columbus #2,F & columbus_children's_theatre F & garage_bar F F short_north,False
3942,visit Short North sometime afterwards visit Martini Modern Italian sometime afterwards visit Garage Bar,F & short_north F & martini_modern_italian F garage_bar,Columbus #2,"error:['F', '&', 'lm(', 'North', ')lm', 'F', '&', 'lm(', 'lm(', 'Martini', ')lm', ')lm', 'F', '&', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
3943,visit Park Street Tavern sometime afterwards visit Bar Louie sometime afterwards visit North Market Parking,F & park_street_tavern F & bar_louie F north_market_parking,Columbus #2,"error:['F', '&', 'lm(', 'Park', ')lm', 'F', 'F', '&', 'lm(', 'lm(', 'Bar', ')lm', 'F', '&', 'lm(', 'lm(', 'Park', 'Park', ')lm', 'F', 'F', 'lm(', 'lm(', 'F', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Park', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'Park', ')lm', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', 'Park', ')lm', ')lm', 'lm(', ')lm', 'Park', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
3944,visit Brothers Bar & Grill then go to Garage Bar finally make your way to Bar Louie,F & brothers_bar_&_grill F & garage_bar F bar_louie,Columbus #2,"error:['F', '&', 'lm(', 'lm(', 'lm(', 'Bar', ')lm', ')lm', 'lm(', 'lm(', 'Garage', 'Garage', 'Garage', 'Garage', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'Brothers', 'Bar', ')lm', ')lm', 'lm(', 'lm(']",False
3945,visit Brothers Bar & Grill then go to CoGo North Market finally make your way to North Market Parking,F & brothers_bar_&_grill F & cogo_north_market F north_market_parking,Columbus #2,"error:['F', '&', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'CoGo', 'CoGo', 'CoGo', 'CoGo', 'CoGo', 'North', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(']",False
3946,visit Columbus Children's Theatre Park Street Cantina Martini Modern Italian one after the other,F & columbus_children's_theatre F & park_street_cantina F martini_modern_italian,Columbus #2,"error:['F', '&', 'lm(', 'Columbus', 'Theatre', ')lm', 'F', 'lm(', 'lm(', 'Park', ')lm']",False
3947,visit Brothers Bar & Grill Martinis Park Street Cantina one after the other,F & brothers_bar_&_grill F & martinis F park_street_cantina,Columbus #2,F & brothers_bar_&_grill F park_street_cantina,False
3948,eventually in some sequence visit North Market Historic District Park Street Cantina Columbus Convention Center - Vine Street Garage and Dahlia Nightclub each must be followed by the next,F & north_market_historic_district F & park_street_cantina F & columbus_convention_center_-_vine_street_garage F dahlia_nightclub,Columbus #2,"error:['F', '&', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'District', 'District', ')lm', 'Park', 'lm(', '&', 'lm(', 'lm(', 'lm(', ')lm', '&', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'Center', 'lm(', 'Park', 'lm(', 'F', 'Center', 'lm(', 'Center', 'lm(', 'Center', 'lm(', 'Center', 'lm(', 'Center', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
3949,eventually in some sequence visit Garage Bar Bar Louie Martinis and Dahlia Nightclub each must be followed by the next,F & garage_bar F & bar_louie F & martinis F dahlia_nightclub,Columbus #2,"error:['&', '&', 'lm(', 'lm(', 'lm(', ')lm', 'F', 'F', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'Garage', 'lm(', 'Garage', 'Garage', 'lm(', 'Garage', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
3950,visit Arena Crossing Apartments then Columbus Convention Center - Vine Street Garage then Dahlia Nightclub and then Martinis,F & arena_crossing_apartments F & columbus_convention_center_-_vine_street_garage F & dahlia_nightclub F martinis,Columbus #2,"error:['F', '&', 'lm(', 'lm(', 'Crossing', ')lm', 'F', '&', '&', 'lm(', 'Convention', 'Center', '-', 'Vine', 'Vine', ')lm', 'F', 'lm(', 'lm(', 'Garage', ')lm', ')lm']",False
3951,visit Columbus Convention Center - Vine Street Garage then Brothers Bar & Grill then Hilton Columbus Downtown and then Char Bar,F & columbus_convention_center_-_vine_street_garage F & brothers_bar_&_grill F & hilton_columbus_downtown F char_bar,Columbus #2,"error:['F', '&', 'lm(', 'lm(', 'Convention', '-', 'Vine', 'Center', ')lm', 'F', '&', 'lm(', 'Garage', 'Garage', ')lm', 'F', '&', 'lm(', '&', '&', ')lm', 'F', 'F', 'lm(', 'lm(', 'lm(', ')lm']",False
3952,ensure that you visit Garage Bar North Market Historic District Park Street Tavern and Columbus Convention Center in order,F & garage_bar F & north_market_historic_district F & park_street_tavern F columbus_convention_center,Columbus #2,"error:['&', '&', 'F', 'lm(', 'that', 'you', ')lm', '&', 'G', 'F', 'lm(', 'Market', 'Historic', 'District', ')lm', '&', 'F', 'lm(', 'lm(', 'Street', 'Street', ')lm', 'F', 'lm(', 'lm(', 'Convention', 'Center', ')lm']",False
3953,ensure that you visit Hampton Inn and Suites Columbus Downtown North Market Historic District Bar Louie and Arena Crossing Apartments in order,F & hampton_inn_and_suites_columbus_downtown F & north_market_historic_district F & bar_louie F arena_crossing_apartments,Columbus #2,"error:['&', '&', 'F', 'lm(', 'that', 'and', ')lm', '&', 'G', 'F', 'lm(', 'Suites', 'Columbus', 'Columbus', ')lm', '&', 'F', 'F', 'lm(', 'Market', 'Market', 'District', ')lm', 'F', 'F', 'lm(', 'lm(', 'and', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
