Utterance,Ground truth,Output,Correct
"visit Royal Nails & Spa on South Main Street, at most three times",{'Royal Nails & Spa on South Main Street'},{'Royal Nails & Spa on South Main Street'},True
"visit North Kirby parking lot, exactly three times",{'North Kirby parking lot'},{'North Kirby parking lot'},True
"do not visit North Kirby parking lot, more than five times",{'North Kirby parking lot'},{'North Kirby parking lot'},True
"visit Office Depot stationery store, at least once",{'Office Depot stationery store'},{'Office Depot stationery store'},True
"at any point in time ensure that you will visit Family dentistry on Old Spanish Trail, Extended Stay America hotel near NRG Park, Kirby, and Capital One Bank on Kirby Drive, at least once in the future","{'Extended Stay America hotel near NRG Park, Kirby', 'Family dentistry on Old Spanish Trail', 'Capital One Bank on Kirby Drive'}","{'Family dentistry on Old Spanish Trail', 'Extended Stay America hotel near NRG Park', 'Capital One Bank on Kirby Drive', 'Kirby'}",False
"the minimum number of times you can reach Glazed Doughnut Cafe on Old Spanish Trail, is two",{'Glazed Doughnut Cafe on Old Spanish Trail'},{'Glazed Doughnut Cafe on Old Spanish Trail'},True
"you can not go to NRG Park locality, at any time",{'NRG Park locality'},{'NRG Park locality'},True
"visit Mexican fast food at Chipotle on South Main Street, and only then visit Doughnut cafe on Old Spanish Trail, without returning to Mexican fast food at Chipotle on South Main Street, only then visit Walgreens Pharmacy on Kirby Drive, without returning to Doughnut cafe on Old Spanish Trail, only then visit Italian restaurant Olive Garden on Old Spanish Trail, without returning to Walgreens Pharmacy on Kirby Drive, and only then visit Family dentistry on Old Spanish Trail, without returning to Italian restaurant Olive Garden on Old Spanish Trail","{'Doughnut cafe on Old Spanish Trail', 'Mexican fast food at Chipotle on South Main Street', 'Family dentistry on Old Spanish Trail', 'Italian restaurant Olive Garden on Old Spanish Trail', 'Walgreens Pharmacy on Kirby Drive'}","{'Doughnut cafe on Old Spanish Trail', 'Italian restaurant Olive Garden on Old Spanish Trail', 'Mexican fast food at Chipotle on South Main Street', 'Family dentistry on Old Spanish Trail', 'Walgreens Pharmacy on Kirby Drive'}",True
"visit The UPS Store on Old Spanish Trail, at most three times",{'The UPS Store on Old Spanish Trail'},{'The UPS Store on Old Spanish Trail'},True
"visit Taco Cabana Mexican fast-food restaurant, and Doughnut cafe on Old Spanish Trail","{'Doughnut cafe on Old Spanish Trail', 'Taco Cabana Mexican fast-food restaurant'}","{'Doughnut cafe on Old Spanish Trail', 'Taco Cabana Mexican fast-food restaurant'}",True
"keep visiting PetSmart pet store, Walgreens Pharmacy on Kirby Drive, and Olive Garden Italian restaurant on Old Spanish Trail","{'Olive Garden Italian restaurant on Old Spanish Trail', 'Walgreens Pharmacy on Kirby Drive', 'PetSmart pet store'}","{'Olive Garden Italian restaurant on Old Spanish Trail', 'Walgreens Pharmacy on Kirby Drive', 'PetSmart pet store'}",True
"stay at GameStop on Kirby Drive, till Walgreens Pharmacy on Kirby Drive, occurs","{'Walgreens Pharmacy on Kirby Drive', 'GameStop on Kirby Drive'}","{'Walgreens Pharmacy on Kirby Drive', 'GameStop on Kirby Drive'}",True
"visiting NRG Park locality, more than three times is prohibited",{'NRG Park locality'},{'NRG Park locality'},True
"make sure you visit Viet's Express restaurant on Kirby Drive, two or more times","{""Viet's Express restaurant on Kirby Drive""}","{""Viet's Express restaurant on Kirby Drive""}",True
"do not visit Family dentist on Old Spanish Trail, more than five times",{'Family dentist on Old Spanish Trail'},{'Family dentist on Old Spanish Trail'},True
"visit Family dentistry on Old Spanish Trail, and Antone's Import Co. restaurant on Kirby Drive","{'Family dentistry on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive""}","{'Family dentistry on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive""}",True
"do not visit NRG Park locality, until you visit Holiday Inn Houston in NRG/Medical Center Area, visit Holiday Inn Houston in NRG/Medical Center Area, only once do not visit Holiday Inn Houston in NRG/Medical Center Area, until you visit Fiesta supermarket on Kirby Drive, visit Fiesta supermarket on Kirby Drive, only once do not visit Fiesta supermarket on Kirby Drive, until you visit TGF Hair Salon on Kirby Drive, visit TGF Hair Salon on Kirby Drive, only once do no visit TGF Hair Salon on Kirby Drive, until you visit SpringHill Suites Houston Medical Center/NRG Park building, visit SpringHill Suites Houston Medical Center/NRG Park building, only once","{'Holiday Inn Houston in NRG/Medical Center Area', 'SpringHill Suites Houston Medical Center/NRG Park building', 'Fiesta supermarket on Kirby Drive', 'NRG Park locality', 'TGF Hair Salon on Kirby Drive'}","{'Fiesta supermarket on Kirby Drive', 'Holiday Inn Houston in NRG/Medical Center Area', 'SpringHill Suites Houston Medical Center/NRG Park building', 'NRG Park locality', 'TGF Hair Salon on Kirby Drive'}",True
"you must go to SpringHill Suites Houston Medical Center/NRG Park building, after you visit Big Lots department store on Kirby Drive","{'SpringHill Suites Houston Medical Center/NRG Park building', 'Big Lots department store on Kirby Drive'}","{'SpringHill Suites Houston Medical Center/NRG Park building', 'Big Lots department store on Kirby Drive'}",True
"visit Purple Lot parking area, exactly once",{'Purple Lot parking area'},{'Purple Lot parking area'},True
"do not go to Viet's Express restaurant on Kirby Drive, until you have gone to NRG Park locality","{'NRG Park locality', ""Viet's Express restaurant on Kirby Drive""}","{'NRG Park locality', ""Viet's Express restaurant on Kirby Drive""}",True
"visit Antone's Import Co. restaurant on Kirby Drive, then PetSmart pet store, then Texas Medical Center quarter, and then Family dentistry on Old Spanish Trail","{'Family dentistry on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive"", 'Texas Medical Center quarter', 'PetSmart pet store'}","{'Family dentistry on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive"", 'Texas Medical Center quarter', 'PetSmart pet store'}",True
"you have to visit Taco Cabana Mexican fast food, three or more than three times",{'Taco Cabana Mexican fast food'},{'Taco Cabana Mexican fast food'},True
"only after you visit Purple Lot parking area, you can go to PetSmart pet store, only after you visit PetSmart pet store, you can go to Walgreens Pharmacy on Kirby Drive, only after you visit Walgreens Pharmacy on Kirby Drive, you can go to Antone's Import Co. restaurant on Kirby Drive, only after you visit Antone's Import Co. restaurant on Kirby Drive, you can go to Extended Stay America hotel near Kirby in Houston","{'Purple Lot parking area', ""Antone's Import Co. restaurant on Kirby Drive"", 'PetSmart pet store', 'Extended Stay America hotel near Kirby in Houston', 'Walgreens Pharmacy on Kirby Drive'}","{""Antone's Import Co. restaurant on Kirby Drive"", 'Walgreens Pharmacy on Kirby Drive', 'PetSmart pet store', 'Extended Stay America hotel near Kirby in Houston', 'Purple Lot parking area'}",True
"if you go to NRG Park locality, you can never go to GameStop on Kirby Drive, after that","{'NRG Park locality', 'GameStop on Kirby Drive'}","{'NRG Park locality', 'GameStop on Kirby Drive'}",True
"make sure you visit Royal Nails & Spa on South Main Street, four or more times",{'Royal Nails & Spa on South Main Street'},{'Royal Nails & Spa on South Main Street'},True
"keep away from Walgreens Pharmacy on Kirby Drive, and Domain at Kirby apartments on Old Spanish Trail, while heading to Antone's Import Co. restaurant on Kirby Drive, and then keep away from Domain at Kirby apartments on Old Spanish Trail, while heading to Walgreens Pharmacy on Kirby Drive, and eventually go to Domain at Kirby apartments on Old Spanish Trail","{'Domain at Kirby apartments on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive"", 'Walgreens Pharmacy on Kirby Drive'}","{'Domain at Kirby apartments on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive"", 'Walgreens Pharmacy on Kirby Drive'}",True
"you must stay away from Domain at Kirby apartments on Old Spanish Trail, once you have gone to North Kirby parking lot","{'North Kirby parking lot', 'Domain at Kirby apartments on Old Spanish Trail'}","{'North Kirby parking lot', 'Domain at Kirby apartments on Old Spanish Trail'}",True
"visiting Texas Medical Center quarter, more than five times is prohibited",{'Texas Medical Center quarter'},{'Texas Medical Center quarter'},True
"visit Office Depot stationery store, exactly three separate times",{'Office Depot stationery store'},{'Office Depot stationery store'},True
"frequent SpringHill Suites Houston Medical Center/NRG Park building, and The UPS Store on Old Spanish Trail, but the order can be arbitrary","{'SpringHill Suites Houston Medical Center/NRG Park building', 'The UPS Store on Old Spanish Trail'}","{'SpringHill Suites Houston Medical Center/NRG Park building', 'The UPS Store on Old Spanish Trail'}",True
"keep going to Royal Nails & Spa on South Main Street, Italian restaurant Olive Garden on Old Spanish Trail, Freebirds World Burrito on Kirby Drive, Bank of America Financial Center on Old Spanish Trail, and Fannin Substation operated by CenterPoint Energy, in any order","{'Freebirds World Burrito on Kirby Drive', 'Fannin Substation operated by CenterPoint Energy', 'Royal Nails & Spa on South Main Street', 'Bank of America Financial Center on Old Spanish Trail', 'Italian restaurant Olive Garden on Old Spanish Trail'}","{'Freebirds World Burrito on Kirby Drive', 'Italian restaurant Olive Garden on Old Spanish Trail', 'Fannin Substation operated by CenterPoint Energy', 'Royal Nails & Spa on South Main Street', 'Bank of America Financial Center on Old Spanish Trail'}",True
"Walgreens Pharmacy on Kirby Drive, Holiday Inn Houston - NRG/Medical Center Area building, and Fannin Substation operated by CenterPoint Energy, should never be visited","{'Fannin Substation operated by CenterPoint Energy', 'Walgreens Pharmacy on Kirby Drive', 'Holiday Inn Houston - NRG/Medical Center Area building'}","{'Fannin Substation operated by CenterPoint Energy', 'Walgreens Pharmacy on Kirby Drive', 'Holiday Inn Houston - NRG/Medical Center Area building'}",True
"go to TGF Hair Salon on Kirby Drive, after going to Viet's Express restaurant on Kirby Drive, do not go to TGF Hair Salon on Kirby Drive, before","{'TGF Hair Salon on Kirby Drive', ""Viet's Express restaurant on Kirby Drive""}","{'TGF Hair Salon on Kirby Drive', ""Viet's Express restaurant on Kirby Drive""}",True
"frequent Capital One Bank on Kirby Drive, and Doughnut cafe on Old Spanish Trail, infinitely in any order","{'Doughnut cafe on Old Spanish Trail', 'Capital One Bank on Kirby Drive'}","{'Doughnut cafe on Old Spanish Trail', 'Capital One Bank on Kirby Drive'}",True
"make sure you visit Pizza Hut on Kirby Drive, three or more times",{'Pizza Hut on Kirby Drive'},{'Pizza Hut on Kirby Drive'},True
"do not go to Walgreens Pharmacy on Kirby Drive, Fannin Substation operated by CenterPoint Energy, Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive, and Taco Cabana Mexican fast food, Fannin Substation operated by CenterPoint Energy, finite number of times","{'Fannin Substation operated by CenterPoint Energy', 'Taco Cabana Mexican fast food', 'Walgreens Pharmacy on Kirby Drive', 'Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive'}","{'Fannin Substation operated by CenterPoint Energy', 'Taco Cabana Mexican fast food', 'Walgreens Pharmacy on Kirby Drive', 'Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive'}",True
visit Texas Medical Center quarter,{'Texas Medical Center quarter'},{'Texas Medical Center quarter'},True
"visit Antone's Import Co. restaurant on Kirby Drive, Freebirds World Burrito on Kirby Drive, GameStop on Kirby Drive, and Walgreens Pharmacy on Kirby Drive","{'Freebirds World Burrito on Kirby Drive', ""Antone's Import Co. restaurant on Kirby Drive"", 'Walgreens Pharmacy on Kirby Drive', 'GameStop on Kirby Drive'}","{'Freebirds World Burrito on Kirby Drive', ""Antone's Import Co. restaurant on Kirby Drive"", 'Walgreens Pharmacy on Kirby Drive', 'GameStop on Kirby Drive'}",True
"always keep away from Burger fast food restaurant on South Main Street, Bank of America Financial Center on Old Spanish Trail, Freebirds World Burrito restaurant on Kirby Drive, Big Lots department store on Kirby Drive, and Mexican fast food at Chipotle on South Main Street","{'Mexican fast food at Chipotle on South Main Street', 'Bank of America Financial Center on Old Spanish Trail', 'Freebirds World Burrito restaurant on Kirby Drive', 'Big Lots department store on Kirby Drive', 'Burger fast food restaurant on South Main Street'}","{'Mexican fast food at Chipotle on South Main Street', 'Burger fast food restaurant on South Main Street', 'Bank of America Financial Center on Old Spanish Trail', 'Freebirds World Burrito restaurant on Kirby Drive', 'Big Lots department store on Kirby Drive'}",True
"stop by SpringHill Suites Houston Medical Center/NRG Park building, and Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive","{'SpringHill Suites Houston Medical Center/NRG Park building', 'Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive'}","{'SpringHill Suites Houston Medical Center/NRG Park building', 'Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive'}",True
"go to Office Depot stationery store, only once but keep away from North Kirby parking lot, and then visit North Kirby parking lot, but keep away from Office Depot stationery store","{'Office Depot stationery store', 'North Kirby parking lot'}","{'Office Depot stationery store', 'North Kirby parking lot'}",True
"stay at Viet's Express restaurant on Kirby Drive, before you see NRG Park locality","{'NRG Park locality', ""Viet's Express restaurant on Kirby Drive""}","{'NRG Park locality', ""Viet's Express restaurant on Kirby Drive""}",True
"do not stop visiting Doughnut cafe on Old Spanish Trail, GameStop on Kirby Drive, Antone's Import Co. restaurant on Kirby Drive, and SpringHill Suites Houston Medical Center/NRG Park building, in no specific order","{'Doughnut cafe on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive"", 'SpringHill Suites Houston Medical Center/NRG Park building', 'GameStop on Kirby Drive'}","{'Doughnut cafe on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive"", 'GameStop on Kirby Drive', 'SpringHill Suites Houston Medical Center/NRG Park building'}",True
"visit North Kirby parking lot, at least five times",{'North Kirby parking lot'},{'North Kirby parking lot'},True
"do not go to Doughnut cafe on Old Spanish Trail, until you see Pizza Hut restaurant on Kirby Drive","{'Doughnut cafe on Old Spanish Trail', 'Pizza Hut restaurant on Kirby Drive'}","{'Doughnut cafe on Old Spanish Trail', 'Pizza Hut restaurant on Kirby Drive'}",True
never go to Fried food restaurant on Kirby Drive,{'Fried food restaurant on Kirby Drive'},{'Fried food restaurant on Kirby Drive'},True
find TGF Hair Salon on Kirby Drive,{'TGF Hair Salon on Kirby Drive'},{'TGF Hair Salon on Kirby Drive'},True
"visit Olive Garden Italian restaurant on Old Spanish Trail, then visit Purple Lot parking area, then visit Freebirds World Burrito on Kirby Drive, then visit PetSmart pet store","{'Freebirds World Burrito on Kirby Drive', 'Olive Garden Italian restaurant on Old Spanish Trail', 'Purple Lot parking area', 'PetSmart pet store'}","{'Freebirds World Burrito on Kirby Drive', 'Olive Garden Italian restaurant on Old Spanish Trail', 'Purple Lot parking area', 'PetSmart pet store'}",True
"move to Burger fast food restaurant on South Main Street, Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive, Mexican fast food at Chipotle on South Main Street, and Viet's Express restaurant on Kirby Drive, in any order","{""Viet's Express restaurant on Kirby Drive"", 'Mexican fast food at Chipotle on South Main Street', 'Burger fast food restaurant on South Main Street', 'Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive'}","{'Burger fast food restaurant on South Main Street', 'Mexican fast food at Chipotle on South Main Street', ""Viet's Express restaurant on Kirby Drive"", 'Asian and Japanese sushi cuisine restaurant with a wine bar on Kirby Drive'}",True
make your way to Domain at Kirby apartments on Old Spanish Trail,{'Domain at Kirby apartments on Old Spanish Trail'},{'Domain at Kirby apartments on Old Spanish Trail'},True
"make sure you visit Purple Lot parking area, two or more times",{'Purple Lot parking area'},{'Purple Lot parking area'},True
"stay at Texas Medical Center quarter, till Fannin Substation operated by CenterPoint Energy, occurs","{'Fannin Substation operated by CenterPoint Energy', 'Texas Medical Center quarter'}","{'Fannin Substation operated by CenterPoint Energy', 'Texas Medical Center quarter'}",True
"do not go to Bank of America Financial Center on Old Spanish Trail, until you see SpringHill Suites Houston Medical Center/NRG Park building","{'Bank of America Financial Center on Old Spanish Trail', 'SpringHill Suites Houston Medical Center/NRG Park building'}","{'Bank of America Financial Center on Old Spanish Trail', 'SpringHill Suites Houston Medical Center/NRG Park building'}",True
"keep visiting Royal Nails & Spa on South Main Street, and The UPS Store on Old Spanish Trail, forever","{'Royal Nails & Spa on South Main Street', 'The UPS Store on Old Spanish Trail'}","{'Royal Nails & Spa on South Main Street', 'The UPS Store on Old Spanish Trail'}",True
"Office Depot stationery store, Mexican fast food at Chipotle on South Main Street, Taco Cabana Mexican fast-food restaurant, Texas Medical Center quarter, and Domain at Kirby apartments on Old Spanish Trail, should never be reached","{'Texas Medical Center quarter', 'Mexican fast food at Chipotle on South Main Street', 'Taco Cabana Mexican fast-food restaurant', 'Office Depot stationery store', 'Domain at Kirby apartments on Old Spanish Trail'}","{'Office Depot stationery store', 'Texas Medical Center quarter', 'Mexican fast food at Chipotle on South Main Street', 'Domain at Kirby apartments on Old Spanish Trail', 'Taco Cabana Mexican fast-food restaurant'}",True
"in strictly this order visit Fried food restaurant on Kirby Drive, then eventually visit PetSmart pet store, and finally eventually Olive Garden Italian restaurant on Old Spanish Trail","{'Olive Garden Italian restaurant on Old Spanish Trail', 'Fried food restaurant on Kirby Drive', 'PetSmart pet store'}","{'Olive Garden Italian restaurant on Old Spanish Trail', 'Fried food restaurant on Kirby Drive', 'PetSmart pet store'}",True
"do not visit Glazed Doughnut Cafe on Old Spanish Trail, until you visit Burger fast food restaurant on South Main Street, visit Burger fast food restaurant on South Main Street, only once do no visit Burger fast food restaurant on South Main Street, until you visit Family dentistry on Old Spanish Trail, visit Family dentistry on Old Spanish Trail, only once","{'Family dentistry on Old Spanish Trail', 'Glazed Doughnut Cafe on Old Spanish Trail', 'Burger fast food restaurant on South Main Street'}","{'Glazed Doughnut Cafe on Old Spanish Trail', 'Family dentistry on Old Spanish Trail', 'Burger fast food restaurant on South Main Street'}",True
"make sure you visit Viet's Express restaurant on Kirby Drive, five or more times","{""Viet's Express restaurant on Kirby Drive""}","{""Viet's Express restaurant on Kirby Drive""}",True
"go to Fried food restaurant on Kirby Drive, then go to Extended Stay America hotel near Kirby in Houston, or go to Extended Stay America hotel near Kirby in Houston, then go to Fried food restaurant on Kirby Drive","{'Extended Stay America hotel near Kirby in Houston', 'Fried food restaurant on Kirby Drive'}","{'Extended Stay America hotel near Kirby in Houston', 'Fried food restaurant on Kirby Drive'}",True
keep visiting Antone's Import Co. restaurant on Kirby Drive,"{""Antone's Import Co. restaurant on Kirby Drive""}","{""Antone's Import Co. restaurant on Kirby Drive""}",True
"do not visit The UPS Store on Old Spanish Trail, any more than three times",{'The UPS Store on Old Spanish Trail'},{'The UPS Store on Old Spanish Trail'},True
"visit NRG Park locality, at least once do not visit Fiesta supermarket on Kirby Drive, or Glazed Doughnut Cafe on Old Spanish Trail, before NRG Park locality, then visit Fiesta supermarket on Kirby Drive, at least once do not visit Glazed Doughnut Cafe on Old Spanish Trail, before Fiesta supermarket on Kirby Drive, finally visit Glazed Doughnut Cafe on Old Spanish Trail","{'NRG Park locality', 'Fiesta supermarket on Kirby Drive', 'Glazed Doughnut Cafe on Old Spanish Trail'}","{'NRG Park locality', 'Fiesta supermarket on Kirby Drive', 'Glazed Doughnut Cafe on Old Spanish Trail'}",True
"never visit Olive Garden Italian restaurant on Old Spanish Trail, or Viet's Express restaurant on Kirby Drive","{'Olive Garden Italian restaurant on Old Spanish Trail', ""Viet's Express restaurant on Kirby Drive""}","{'Olive Garden Italian restaurant on Old Spanish Trail', ""Viet's Express restaurant on Kirby Drive""}",True
reach Fiesta supermarket on Kirby Drive,{'Fiesta supermarket on Kirby Drive'},{'Fiesta supermarket on Kirby Drive'},True
"go to Royal Nails & Spa on South Main Street, Texas Medical Center quarter, and Capital One Bank on Kirby Drive","{'Royal Nails & Spa on South Main Street', 'Texas Medical Center quarter', 'Capital One Bank on Kirby Drive'}","{'Royal Nails & Spa on South Main Street', 'Texas Medical Center quarter', 'Capital One Bank on Kirby Drive'}",True
"never stop visiting Asian and Japanese sushi restaurant with wine bar on Kirby Drive, TGF Hair Salon on Kirby Drive, and Family dentistry on Old Spanish Trail","{'Asian and Japanese sushi restaurant with wine bar on Kirby Drive', 'Family dentistry on Old Spanish Trail', 'TGF Hair Salon on Kirby Drive'}","{'Asian and Japanese sushi restaurant with wine bar on Kirby Drive', 'Family dentistry on Old Spanish Trail', 'TGF Hair Salon on Kirby Drive'}",True
"visit Purple Lot parking area, an infinite number of times",{'Purple Lot parking area'},{'Purple Lot parking area'},True
"visit Taco Cabana Mexican fast-food restaurant, then Family dentistry on Old Spanish Trail, then Antone's Import Co. restaurant on Kirby Drive, then The UPS Store on Old Spanish Trail, follow this strict order and visit each location only once","{'Family dentistry on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive"", 'Taco Cabana Mexican fast-food restaurant', 'The UPS Store on Old Spanish Trail'}","{'Family dentistry on Old Spanish Trail', ""Antone's Import Co. restaurant on Kirby Drive"", 'Taco Cabana Mexican fast-food restaurant', 'The UPS Store on Old Spanish Trail'}",True
"you are required to visit Holiday Inn Houston in NRG/Medical Center Area, on exactly three separate instances",{'Holiday Inn Houston in NRG/Medical Center Area'},{'Holiday Inn Houston in NRG/Medical Center Area'},True
