,nl_command,ltl,map_name,result,eq
680,Children's Hospital of Philadelphia Heliport has to be observed prior to any visit to McKean,U ! mckean children's_hospital_of_philadelphia_heliport,Philadelphia #2,"error:['G', 'i', 'lm(', 'Hospital', 'prior', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Hospital', 'of', 'of', ')lm']",False
681,Memorial Tower has to be observed prior to any visit to Warwick,U ! warwick memorial_tower,Philadelphia #2,"error:['G', 'lm(', 'lm(', 'prior', ')lm', 'F', 'lm(', 'lm(', 'prior', 'Memorial']",False
682,make sure you see Chestnut before going to Foerderer,U ! foerderer chestnut,Philadelphia #2,"error:['U', 'lm(', 'lm(', 'Chestnut', ')lm', 'lm(', 'lm(', 'Foerderer', ')lm']",False
683,make sure you see Leidy Laboratories before going to Leonard and Madlyn Abramson Pediatric Research Center,U ! leonard_and_madlyn_abramson_pediatric_research_center leidy_laboratories,Philadelphia #2,"error:['G', 'i', 'lm(', ')lm', 'and', ')lm', 'Center', ')lm', 'lm(', 'lm(', 'Leonard', ')lm', ')lm', ')lm']",False
684,you can not make any visit to 1920 Commons when Rodney remains unseen,U ! 1920_commons rodney,Philadelphia #2,"error:['G', '!', 'lm(', '1920', 'Commons', ')lm', 'lm(', 'G', '!', 'lm(', '1920']",False
685,you can not make any visit to Children's Hospital of Philadelphia Heliport when Upper Quad remains unseen,U ! children's_hospital_of_philadelphia_heliport upper_quad,Philadelphia #2,"error:['G', 'i', 'lm(', 'lm(', ')lm', ')lm', 'G', 'G', 'G', 'G', 'lm(', 'of', 'Philadelphia', 'of']",False
686,do not visit Fitler till you observe Mask & Wig,U ! fitler mask_&_wig,Philadelphia #2,"error:['U', 'lm(', 'lm(', 'Wig', ')lm', 'lm(', 'lm(', 'Mask']",False
687,do not visit Memorial Tower till you observe Hospital of the University of Pennsylvania,U ! memorial_tower hospital_of_the_university_of_pennsylvania,Philadelphia #2,"error:['U', 'lm(', 'Memorial', 'Tower', ')lm', 'lm(', 'lm(', 'University', 'of', 'of']",False
688,seeing Speakman unlocks Children's Hospital of Philadelphia Heliport,U ! children's_hospital_of_philadelphia_heliport speakman,Philadelphia #2,"error:['G', 'i', 'lm(', 'Speakman', 'unlocks', ')lm', 'X', 'G', '!', 'lm(', ')lm', ')lm', 'of', 'Philadelphia', ')lm']",False
689,seeing Clinical Research Building unlocks USPS Postbox,U ! usps_postbox clinical_research_building,Philadelphia #2,"error:['G', 'i', 'lm(', 'Clinical', 'Building', ')lm', 'X', 'G', '!', 'lm(', ')lm', ')lm', ')lm']",False
690,visit Wilson at most once,! F & wilson U wilson & ! wilson U ! wilson F wilson,Philadelphia #2,"error:['G', 'lm(', 'lm(', 'Wilson', 'X', 'X', 'Wilson', 'Wilson', 'Wilson', 'Wilson']",False
691,visit Hopkinson at most once,! F & hopkinson U hopkinson & ! hopkinson U ! hopkinson F hopkinson,Philadelphia #2,"error:['G', 'lm(', 'lm(', 'Hopkinson', 'X', 'X', 'Hopkinson', 'Hopkinson', 'Hopkinson', 'Hopkinson']",False
692,go to College Hall at most once,! F & college_hall U college_hall & ! college_hall U ! college_hall F college_hall,Philadelphia #2,"error:['M', 'lm(', 'lm(', 'College', ')lm', '|', '|', 'lm(', 'College', 'College', 'College', 'G', '|', 'lm(', 'lm(', 'College', 'College', 'College', ')lm']",False
693,go to Children's Hospital of Philadelphia at most once,! F & children's_hospital_of_philadelphia U children's_hospital_of_philadelphia & ! children's_hospital_of_philadelphia U ! children's_hospital_of_philadelphia F children's_hospital_of_philadelphia,Philadelphia #2,"error:['M', 'lm(', 'lm(', 'Hospital', ')lm', '|', '|', 'lm(', 'lm(', ""Children's"", 'Hospital', 'of', 'of', 'Philadelphia', ')lm', '|', '!', 'lm(', 'lm(', 'of', 'of', 'of']",False
694,you can visit Upper Quad at most once,! F & upper_quad U upper_quad & ! upper_quad U ! upper_quad F upper_quad,Philadelphia #2,"error:['G', 'lm(', 'lm(', 'Upper', ')lm']",False
695,you can visit Children's Seashore House of CHOP at most once,! F & children's_seashore_house_of_chop U children's_seashore_house_of_chop & ! children's_seashore_house_of_chop U ! children's_seashore_house_of_chop F children's_seashore_house_of_chop,Philadelphia #2,"error:['G', 'lm(', 'lm(', ""Children's"", ')lm', 'of', 'CHOP', ')lm', 'lm(', 'lm(', ""Children's"", 'Seashore', 'of', 'of', ')lm']",False
696,never go to Foerderer more than once,! F & foerderer U foerderer & ! foerderer U ! foerderer F foerderer,Philadelphia #2,"error:['F', 'lm(', 'once', 'once']",False
697,never go to Perelman Center for Advanced Medicine more than once,! F & perelman_center_for_advanced_medicine U perelman_center_for_advanced_medicine & ! perelman_center_for_advanced_medicine U ! perelman_center_for_advanced_medicine F perelman_center_for_advanced_medicine,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'for', 'Medicine', ')lm', 'lm(', 'lm(', 'Perelman', 'Center', ')lm']",False
698,you can not go to Speakman more than once,! F & speakman U speakman & ! speakman U ! speakman F speakman,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'once']",False
699,you can not go to Chestnut more than once,! F & chestnut U chestnut & ! chestnut U ! chestnut F chestnut,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'once']",False
700,never visit Morgan more than once,! F & morgan U morgan & ! morgan U ! morgan F morgan,Philadelphia #2,"error:['F', 'lm(', 'once', 'once']",False
701,never visit Foerderer more than once,! F & foerderer U foerderer & ! foerderer U ! foerderer F foerderer,Philadelphia #2,"error:['F', 'lm(', 'once', 'once']",False
702,you can visit James G. Kaskey Memorial Park zero times or once,! F & james_g._kaskey_memorial_park U james_g._kaskey_memorial_park & ! james_g._kaskey_memorial_park U ! james_g._kaskey_memorial_park F james_g._kaskey_memorial_park,Philadelphia #2,M & james_g._kaskey_memorial_park F & ! james_g._kaskey_memorial_park )lm ! wilson lm( james_g._kaskey_memorial_park,False
703,you can visit Coxe zero times or once,! F & coxe U coxe & ! coxe U ! coxe F coxe,Philadelphia #2,G & stellar_chance_labs F & ! stellar_chance_labs F usps_postbox,False
704,you can go to Morgan at most once,! F & morgan U morgan & ! morgan U ! morgan F morgan,Philadelphia #2,"error:['G', 'lm(', 'lm(', 'Morgan', ')lm']",False
705,you can go to Brooks at most once,! F & brooks U brooks & ! brooks U ! brooks F brooks,Philadelphia #2,"error:['G', 'lm(', 'lm(', 'Brooks', ')lm']",False
706,do not visit USPS Postbox more than once,! F & usps_postbox U usps_postbox & ! usps_postbox U ! usps_postbox F usps_postbox,Philadelphia #2,"error:['F', 'lm(', 'USPS', 'Postbox']",False
707,do not visit Coxe more than once,! F & coxe U coxe & ! coxe U ! coxe F coxe,Philadelphia #2,"error:['F', 'lm(', 'once', 'once']",False
708,you can visit Lancaster Farms CSA Drop Site but only one time at most,! F & lancaster_farms_csa_drop_site U lancaster_farms_csa_drop_site & ! lancaster_farms_csa_drop_site U ! lancaster_farms_csa_drop_site F lancaster_farms_csa_drop_site,Philadelphia #2,"error:['G', 'i', 'lm(', 'my', ')lm', 'X', 'X', '!', '!', 'lm(', 'Lancaster', 'CSA', 'Drop', ')lm', ')lm', '!', 'lm(', 'Lancaster', 'Farms', 'Drop', ')lm']",False
709,you can visit Children's Seashore House of CHOP but only one time at most,! F & children's_seashore_house_of_chop U children's_seashore_house_of_chop & ! children's_seashore_house_of_chop U ! children's_seashore_house_of_chop F children's_seashore_house_of_chop,Philadelphia #2,"error:['G', 'i', 'lm(', ""Children's"", 'of', 'CHOP', 'CHOP', ')lm', '!', 'lm(', ""Children's"", 'Seashore', 'of', 'of', 'CHOP', ')lm', ')lm', '!', 'lm(', ""Children's"", 'Seashore', 'of', 'of', ')lm', ')lm']",False
710,do not visit Thomas Penn again after you haven been to Thomas Penn once,! F & thomas_penn U thomas_penn & ! thomas_penn U ! thomas_penn F thomas_penn,Philadelphia #2,G i thomas_penn X G F thomas_penn,False
711,do not visit Butcher again after you haven been to Butcher once,! F & butcher U butcher & ! butcher U ! butcher F butcher,Philadelphia #2,"error:['G', 'i', 'lm(', 'Butcher', ')lm', 'X', '|', 'lm(', 'lm(', 'Butcher', ')lm', ')lm', ')lm']",False
712,visiting Baldwin more than once is prohibited,! F & baldwin U baldwin & ! baldwin U ! baldwin F baldwin,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'once', 'prohibited', ')lm', 'F', 'lm(', 'lm(', 'Baldwin', ')lm', ')lm']",False
713,visiting Leonard and Madlyn Abramson Pediatric Research Center more than once is prohibited,! F & leonard_and_madlyn_abramson_pediatric_research_center U leonard_and_madlyn_abramson_pediatric_research_center & ! leonard_and_madlyn_abramson_pediatric_research_center U ! leonard_and_madlyn_abramson_pediatric_research_center F leonard_and_madlyn_abramson_pediatric_research_center,Philadelphia #2,F west_philly_foods_csa_drop_site,False
714,you are allowed to go to Children's Hospital of Philadelphia Heliport at most once,! F & children's_hospital_of_philadelphia_heliport U children's_hospital_of_philadelphia_heliport & ! children's_hospital_of_philadelphia_heliport U ! children's_hospital_of_philadelphia_heliport F children's_hospital_of_philadelphia_heliport,Philadelphia #2,"error:['M', 'lm(', 'lm(', ""Children's"", ')lm', 'of', '|', '|', 'lm(', 'lm(', ""Children's"", 'of', 'of', 'Philadelphia', ')lm']",False
715,you are allowed to go to New York Alumni at most once,! F & new_york_alumni U new_york_alumni & ! new_york_alumni U ! new_york_alumni F new_york_alumni,Philadelphia #2,"error:['M', 'lm(', 'New', 'New', '|', '|', '|', 'lm(', 'New', 'York', ')lm']",False
716,you can not visit Lancaster Farms CSA Drop Site more than once,! F & lancaster_farms_csa_drop_site U lancaster_farms_csa_drop_site & ! lancaster_farms_csa_drop_site U ! lancaster_farms_csa_drop_site F lancaster_farms_csa_drop_site,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Farms', ')lm']",False
717,you can not visit James G. Kaskey Memorial Park more than once,! F & james_g._kaskey_memorial_park U james_g._kaskey_memorial_park & ! james_g._kaskey_memorial_park U ! james_g._kaskey_memorial_park F james_g._kaskey_memorial_park,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'James', 'Park', ')lm']",False
718,never visit Clinical Research Building again after you have visited it once,! F & clinical_research_building U clinical_research_building & ! clinical_research_building U ! clinical_research_building F clinical_research_building,Philadelphia #2,"error:['G', 'i', 'lm(', 'my', ')lm', 'X', 'X', '|', '|', 'lm(', 'Clinical', 'Research']",False
719,never visit Leidy Laboratories again after you have visited it once,! F & leidy_laboratories U leidy_laboratories & ! leidy_laboratories U ! leidy_laboratories F leidy_laboratories,Philadelphia #2,G i beijing X,False
720,you are good to visit Thomas Penn equal or less than once,! F & thomas_penn U thomas_penn & ! thomas_penn U ! thomas_penn F thomas_penn,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Thomas', ')lm']",False
721,you are good to visit Brooks equal or less than once,! F & brooks U brooks & ! brooks U ! brooks F brooks,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Brooks', ')lm']",False
722,once you reach Perelman Center for Advanced Medicine you are never allowed to visit it again,! F & perelman_center_for_advanced_medicine U perelman_center_for_advanced_medicine & ! perelman_center_for_advanced_medicine U ! perelman_center_for_advanced_medicine F perelman_center_for_advanced_medicine,Philadelphia #2,"error:['G', 'i', 'lm(', 'Perelman', 'Medicine', ')lm', 'X', '!', '!', 'lm(', 'for', 'Center', ')lm', 'Center', ')lm', 'lm(', 'lm(', 'lm(', 'Center', ')lm']",False
723,once you reach Morgan you are never allowed to visit it again,! F & morgan U morgan & ! morgan U ! morgan F morgan,Philadelphia #2,G beijing wistar_institute,False
724,you can not visit Brooks two or more times,! F & brooks U brooks & ! brooks U ! brooks F brooks,Philadelphia #2,"error:['M', '&', 'lm(', 'Brooks', ')lm', ')lm', 'lm(', 'Brooks', 'Brooks', ')lm', '&', '!', 'lm(', 'Brooks', 'Brooks', ')lm', ')lm', '!', 'lm(', 'lm(', 'Brooks', ')lm', ')lm', '&', 'lm(', 'lm(', 'Brooks', ')lm']",False
725,you can not visit College Hall two or more times,! F & college_hall U college_hall & ! college_hall U ! college_hall F college_hall,Philadelphia #2,"error:['M', '&', 'lm(', 'College', ')lm', ')lm', 'lm(', 'College', 'College', 'College', ')lm', '&', '!', 'lm(', 'College', 'College', ')lm', 'F', 'lm(', 'lm(', 'College', ')lm', ')lm', 'F', 'lm(', 'College', 'College', ')lm']",False
726,visiting Children's Hospital of Philadelphia locks it for future visits,! F & children's_hospital_of_philadelphia U children's_hospital_of_philadelphia & ! children's_hospital_of_philadelphia U ! children's_hospital_of_philadelphia F children's_hospital_of_philadelphia,Philadelphia #2,"error:['M', '&', 'lm(', ""Children's"", 'Hospital', 'of', 'Philadelphia', 'Philadelphia', ')lm', 'F', 'lm(', 'of', 'Philadelphia', 'Philadelphia', 'of', 'Philadelphia', ')lm', '|', 'lm(', ""Children's"", 'Hospital', 'of', 'of', 'Philadelphia', ')lm', '|', '!', 'lm(', ""Children's"", 'Hospital', 'of', 'of', 'Philadelphia', ')lm', ')lm', '!', 'lm(', 'Hospital', 'Hospital', 'of', 'of', ')lm', ')lm', 'of', 'lm(', 'lm(', 'Hospital', 'of', 'of', 'Philadelphia', ')lm', ')lm', 'of', 'Hospital', 'lm(', 'of', 'Philadelphia', 'of', 'Philadelphia', ')lm']",False
727,visiting Fitler locks it for future visits,! F & fitler U fitler & ! fitler U ! fitler F fitler,Philadelphia #2,"error:['M', '&', 'lm(', 'for', 'future', ')lm', 'Fitler', 'Fitler', 'Fitler', 'Fitler', 'Fitler', 'Fitler', 'Fitler', 'Fitler', 'Fitler', 'Fitler', '|', '!', '!', 'lm(', 'Fitler', 'Fitler', ')lm', ')lm', '!', 'lm(', 'lm(', 'Fitler', 'Fitler', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'Fitler', 'Fitler', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Fitler', 'Fitler', 'Fitler', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Fitler', 'Fitler', 'Fitler', ')lm', ')lm', ')lm', 'lm(']",False
728,do not go to Children's Seashore House of CHOP more than once,! F & children's_seashore_house_of_chop U children's_seashore_house_of_chop & ! children's_seashore_house_of_chop U ! children's_seashore_house_of_chop F children's_seashore_house_of_chop,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Seashore', ')lm']",False
729,do not go to Hospital of the University of Pennsylvania more than once,! F & hospital_of_the_university_of_pennsylvania U hospital_of_the_university_of_pennsylvania & ! hospital_of_the_university_of_pennsylvania U ! hospital_of_the_university_of_pennsylvania F hospital_of_the_university_of_pennsylvania,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Hospital', 'of', 'of']",False
730,do not visit Vance Hall any more than once,! F & vance_hall U vance_hall & ! vance_hall U ! vance_hall F vance_hall,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Vance']",False
731,do not visit Au Bon Pain any more than once,! F & au_bon_pain U au_bon_pain & ! au_bon_pain U ! au_bon_pain F au_bon_pain,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Bon', ')lm']",False
732,do not reach College Hall for more than one distinct visit,! F & college_hall U college_hall & ! college_hall U ! college_hall F college_hall,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'College', ')lm', ')lm', 'lm(', 'College', 'College', ')lm', 'F', 'lm(', 'lm(', 'College', 'College']",False
733,do not reach Rodney for more than one distinct visit,! F & rodney U rodney & ! rodney U ! rodney F rodney,Philadelphia #2,"error:['F', 'lm(', 'lm(', 'Rodney', ')lm']",False
734,the maximum allowable separate visits to Coxe is one,! F & coxe U coxe & ! coxe U ! coxe F coxe,Philadelphia #2,"error:['M', '&', 'lm(', 'Coxe', 'allowable', ')lm', 'F', '&', 'lm(', 'the', 'maximum', 'the', ')lm', ')lm', 'F', 'lm(', 'lm(', 'maximum', 'the', ')lm', ')lm', '|', 'lm(', 'lm(', 'maximum', ')lm', ')lm', ')lm', '|', 'lm(', 'lm(', 'maximum', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'maximum', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'maximum', 'maximum', ')lm', ')lm', ')lm', 'lm(', 'lm(', ')lm', 'maximum', ')lm']",False
735,the maximum allowable separate visits to Children's Seashore House of CHOP is one,! F & children's_seashore_house_of_chop U children's_seashore_house_of_chop & ! children's_seashore_house_of_chop U ! children's_seashore_house_of_chop F children's_seashore_house_of_chop,Philadelphia #2,"error:['M', 'lm(', 'lm(', 'Seashore', 'House', 'of', 'CHOP', ')lm', 'F', 'lm(', 'lm(', 'the', 'Seashore', 'of', 'CHOP', ')lm', 'F', 'lm(', 'lm(', 'maximum', 'the', 'of', ')lm', ')lm', '!', 'lm(', 'lm(', 'Seashore', 'of', 'of', ')lm', ')lm', '!', 'lm(', 'lm(', 'Seashore', 'of', 'of', ')lm', ')lm', '!', 'lm(', 'lm(', 'Seashore', 'of', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'of', 'of', ')lm', ')lm', ')lm', 'lm(', 'Seashore', 'Seashore', 'of', 'Seashore', ')lm', ')lm', ')lm', 'lm(', ')lm', 'of', 'Seashore', ')lm', ""Children's"", 'Seashore']",False
736,visit Stouffer College House at most twice,! F & stouffer_college_house U stouffer_college_house & ! stouffer_college_house U ! stouffer_college_house F & stouffer_college_house U stouffer_college_house & ! stouffer_college_house U ! stouffer_college_house F stouffer_college_house,Philadelphia #2,"error:['M', '&', 'lm(', 'College', ')lm', 'F', '&', '!', 'lm(', 'College', ')lm', ')lm', '|', 'lm(', 'lm(', 'College', 'College', ')lm', 'G', '|', 'lm(', 'College', 'College', ')lm', 'G', 'G', '|', 'lm(', 'lm(', 'College', 'College', ')lm', 'G', 'G', 'lm(', 'lm(', 'College', 'College', ')lm', ')lm']",False
737,visit Veterans' Affairs Medical Centre at most twice,! F & veterans'_affairs_medical_centre U veterans'_affairs_medical_centre & ! veterans'_affairs_medical_centre U ! veterans'_affairs_medical_centre F & veterans'_affairs_medical_centre U veterans'_affairs_medical_centre & ! veterans'_affairs_medical_centre U ! veterans'_affairs_medical_centre F veterans'_affairs_medical_centre,Philadelphia #2,"error:['M', '&', 'lm(', 'lm(', ')lm', ')lm', '&', 'lm(', 'lm(', ""Veterans'"", ""Veterans'"", ')lm', 'G', '|', 'lm(', 'lm(', 'Affairs', ')lm', 'G', 'G', '|', 'lm(', 'Affairs', 'Affairs', ')lm', ')lm', 'G', '|', 'lm(', 'lm(', 'Affairs', 'Affairs', ')lm', ')lm', 'G', 'lm(', 'lm(', 'Affairs', 'Affairs', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
738,go to New York Alumni at most twice,! F & new_york_alumni U new_york_alumni & ! new_york_alumni U ! new_york_alumni F & new_york_alumni U new_york_alumni & ! new_york_alumni U ! new_york_alumni F new_york_alumni,Philadelphia #2,"error:['M', '&', 'lm(', 'New', ')lm', ')lm', 'F', '&', '!', 'New', 'New', ')lm', ')lm', '|', '!', 'lm(', 'New', 'New', ')lm', 'G', '|', 'lm(', 'lm(', 'New', 'New', ')lm', ')lm', 'G', '|', 'lm(', 'New', 'New', ')lm', ')lm', 'G', '|', 'lm(', 'New', 'New', 'New', ')lm', ')lm']",False
739,go to Children's Seashore House of CHOP at most twice,! F & children's_seashore_house_of_chop U children's_seashore_house_of_chop & ! children's_seashore_house_of_chop U ! children's_seashore_house_of_chop F & children's_seashore_house_of_chop U children's_seashore_house_of_chop & ! children's_seashore_house_of_chop U ! children's_seashore_house_of_chop F children's_seashore_house_of_chop,Philadelphia #2,M & chestnut beijing,False
740,you can visit Speakman at most twice,! F & speakman U speakman & ! speakman U ! speakman F & speakman U speakman & ! speakman U ! speakman F speakman,Philadelphia #2,M & houston_hall,False
