,nl_command,ltl,map_name,result,eq
4949,reach My Sister's Closet Terry's Place and US Post Office,& F my_sister's_closet & F terry's_place F us_post_office,Chicago #1,"error:['&', 'F', 'lm(', 'My', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'Place', ')lm', ')lm', 'lm(', 'lm(']",False
4950,visit all three locations North Branch Arts Local Goods Chicago and Little Nest Care,& F north_branch_arts & F local_goods_chicago F little_nest_care,Chicago #1,& F north_branch_arts F local_goods_chicago,False
4951,visit all three locations Local Goods Chicago Creativo! Academy and My Sister's Closet,& F local_goods_chicago & F creativo!_academy F my_sister's_closet,Chicago #1,"error:['&', 'F', 'lm(', 'Local', 'Local', ')lm', ')lm', 'F', 'lm(', 'Academy', 'Academy', ')lm']",False
4952,visit Starbucks My Sister's Closet and Creativo! Academy in any order,& F starbucks & F my_sister's_closet F creativo!_academy,Chicago #1,"error:['&', 'F', 'lm(', 'Starbucks', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
4953,visit Domino's Terry's Place and Local Goods Chicago in any order,& F domino's & F terry's_place F local_goods_chicago,Chicago #1,"error:['&', 'F', 'lm(', ""Domino's"", ')lm', ')lm', '&', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
4954,Becker Roofing Company Kanellos Shoe Repair and Associated Bank must be visited,& F becker_roofing_company & F kanellos_shoe_repair F associated_bank,Chicago #1,"error:['G', '&', 'lm(', 'Roofing', 'Roofing', ')lm', '&', 'G', 'lm(', 'lm(', 'Repair', ')lm', ')lm', ')lm', 'lm(', 'lm(']",False
4955,North Branch Arts Central & Devon SB and Terry's Place must be visited,& F north_branch_arts & F central_&_devon_sb F terry's_place,Chicago #1,"error:['G', 'F', 'lm(', 'North', 'Branch', 'Arts', 'Central', ')lm', 'F', 'F', 'lm(', 'Devon', 'Devon', ')lm', ')lm', 'lm(', 'lm(']",False
4956,move to Edward Jones Ruk Sushi & Thai Domino's and Ace Hardware in any order,& F edward_jones & F ruk_sushi_&_thai & F domino's F ace_hardware,Chicago #1,& F edward_jones & F F baird_&_warner )lm edward_jones lm( ace_hardware,False
4957,move to Ruk Sushi & Thai King Pho Becker Roofing Company and Central & Devon SB in any order,& F ruk_sushi_&_thai & F king_pho & F becker_roofing_company F central_&_devon_sb,Chicago #1,"error:['&', 'F', 'lm(', 'Ruk', 'Ruk', ')lm', '&', 'F', 'F', 'lm(', 'Pho', 'King', ')lm', '&', 'F', 'lm(', 'Pho', 'Becker', ')lm', 'F', 'lm(', 'lm(', 'Central', ')lm']",False
4958,visit Baird & Warner Edward Jones King Pho and Starbucks in any order,& F baird_&_warner & F edward_jones & F king_pho F starbucks,Chicago #1,"error:['&', 'F', 'lm(', 'Baird', '&', ')lm', '&', 'F', 'F', 'lm(', 'Jones', 'Jones', 'Pho', ')lm', 'F', 'lm(', 'lm(', ')lm']",False
4959,visit Central & Devon NB Domino's Creativo! Academy and North Branch Arts in any order,& F central_&_devon_nb & F domino's & F creativo!_academy F north_branch_arts,Chicago #1,"error:['&', 'F', 'lm(', 'Central', '&', ')lm', '&', 'F', 'lm(', ""Domino's"", ""Domino's"", 'Creativo!', ')lm', 'F', 'lm(', 'lm(', ')lm']",False
4960,visit King Pho Central & Devon NB Local Goods Chicago and North Branch Arts in no particular order,& F king_pho & F central_&_devon_nb & F local_goods_chicago F north_branch_arts,Chicago #1,"error:['&', 'F', 'lm(', 'Pho', 'Central', ')lm', '&', 'F', 'lm(', 'North', 'and', 'Arts', ')lm', ')lm', '&', 'F', 'lm(', 'Pho', 'Central', ')lm', 'F', 'F', 'lm(', 'Pho', ')lm', ')lm']",False
4961,visit Edward Jones Becker Roofing Company Local Goods Chicago and My Sister's Closet in no particular order,& F edward_jones & F becker_roofing_company & F local_goods_chicago F my_sister's_closet,Chicago #1,& F becker_roofing_company & F F my_sister's_closet F F edward_jones,False
4962,go to Domino's Edgebrook Coffee Ship Associated Bank and Starbucks in any order,& F associated_bank & F domino's & F starbucks F edgebrook_coffee_ship,Chicago #1,"error:['&', 'F', 'lm(', ""Domino's"", ')lm', ')lm', '&', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm']",False
4963,go to Associated Bank Lee Nails Kanellos Shoe Repair and Ace Hardware in any order,& F kanellos_shoe_repair & F associated_bank & F ace_hardware F lee_nails,Chicago #1,"error:['&', 'F', 'lm(', 'Associated', 'Bank', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'Shoe', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm']",False
4964,reach all the following locations Edward Jones King Pho North Branch Arts and Creativo! Academy,& F edward_jones & F king_pho & F north_branch_arts F creativo!_academy,Chicago #1,"error:['&', 'F', 'lm(', 'Pho', 'North', ')lm', '&', 'F', 'lm(', 'Pho', 'North', ')lm', 'F', 'lm(', 'lm(', 'Creativo!', ')lm']",False
4965,reach all the following locations King Pho Associated Bank Ruk Sushi & Thai and Baird & Warner,& F king_pho & F associated_bank & F ruk_sushi_&_thai F baird_&_warner,Chicago #1,"error:['&', 'F', 'lm(', 'Pho', 'Associated', ')lm', 'Bank', 'Ruk', ')lm', 'F', 'Bank', 'Sushi', 'Sushi', ')lm', ')lm', 'lm(', 'lm(', 'Baird', ')lm']",False
4966,make sure Kanellos Shoe Repair Central & Devon SB Lee Nails Becker Roofing Company and Ruk Sushi & Thai are all visited,& F kanellos_shoe_repair & F central_&_devon_sb & F lee_nails & F becker_roofing_company F ruk_sushi_&_thai,Chicago #1,& F kanellos_shoe_repair & F baird_&_warner,False
4967,make sure Starbucks Currency Change Local Goods Chicago Ace Hardware and Terry's Place are all visited,& F starbucks & F currency_change & F local_goods_chicago & F ace_hardware F terry's_place,Chicago #1,& F currency_change & F local_goods_chicago )lm F edward_jones lm( edward_jones,False
4968,visit Currency Change Edgebrook Coffee Ship Baird & Warner My Sister's Closet and Local Goods Chicago,& F currency_change & F edgebrook_coffee_ship & F baird_&_warner & F my_sister's_closet F local_goods_chicago,Chicago #1,"error:['&', 'F', 'lm(', 'Change', ')lm', ')lm', '&', '&', 'lm(', '&', 'Ship', 'F', '&', 'lm(', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
4969,visit Starbucks Baird & Warner My Sister's Closet Lee Nails and Edward Jones,& F starbucks & F baird_&_warner & F my_sister's_closet & F lee_nails F edward_jones,Chicago #1,& F north_branch_arts )lm & & edward_jones lm( & edward_jones )lm F edward_jones lm( baird_&_warner,False
4970,you must visit Associated Bank Edward Jones Terry's Place King Pho Domino's but it can be done in any order,& F associated_bank & F edward_jones & F terry's_place & F king_pho F domino's,Chicago #1,"error:['&', 'G', '!', 'lm(', 'Associated', 'Edward', ')lm', '&', 'G', 'G', '!', 'lm(', 'Pho', ')lm', ')lm', ')lm', ')lm', 'Pho', 'Pho', ')lm']",False
4971,you must visit Central & Devon NB Associated Bank Currency Change Domino's Terry's Place but it can be done in any order,& F central_&_devon_nb & F associated_bank & F currency_change & F domino's F terry's_place,Chicago #1,"error:['&', 'G', '!', 'lm(', 'Central', '&', ')lm', '&', ')lm', '!', 'lm(', '!', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', 'done', 'done']",False
4972,visit Lee Nails King Pho Kanellos Shoe Repair Little Nest Care and Creativo! Academy in any order,& F lee_nails & F king_pho & F kanellos_shoe_repair & F little_nest_care F creativo!_academy,Chicago #1,"error:['&', 'F', 'lm(', 'Pho', ')lm', ')lm', '&', 'F', 'lm(', 'Pho', 'Kanellos', ')lm', '&', 'F', 'lm(', 'lm(', ')lm', ')lm', 'Little', ')lm', ')lm', 'F', 'lm(']",False
4973,visit King Pho Little Nest Care Central & Devon NB Edgebrook Coffee Ship and Ace Hardware in any order,& F king_pho & F little_nest_care & F central_&_devon_nb & F edgebrook_coffee_ship F ace_hardware,Chicago #1,& F king_pho & F F little_nest_care & F edward_jones,False
4974,reach Central & Devon NB Creativo! Academy Central & Devon SB Edgebrook Coffee Ship and Associated Bank in any order,& F central_&_devon_nb & F creativo!_academy & F central_&_devon_sb & F edgebrook_coffee_ship F associated_bank,Chicago #1,"error:['&', 'F', 'lm(', 'Central', 'Central', ')lm', '&', 'F', 'lm(', 'Creativo!', 'Creativo!', ')lm', '&', 'F', 'lm(', 'lm(', 'Central', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
4975,reach Local Goods Chicago My Sister's Closet Central & Devon SB Becker Roofing Company and Lee Nails in any order,& F local_goods_chicago & F my_sister's_closet & F central_&_devon_sb & F becker_roofing_company F lee_nails,Chicago #1,"error:['&', 'F', 'lm(', 'Local', 'Local', ')lm', '&', '&', 'F', 'lm(', ""Sister's"", ""Sister's"", ')lm', '&', 'F', 'lm(', 'lm(', '&', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
4976,go to Associated Bank and sometime afterward visit Creativo! Academy,F & associated_bank F creativo!_academy,Chicago #1,"error:['F', '&', 'lm(', 'Associated', 'and', ')lm', 'F', 'F', 'lm(', 'lm(', 'St', ')lm']",False
4977,go to Starbucks and sometime afterward visit Little Nest Care,F & starbucks F little_nest_care,Chicago #1,"error:['F', '&', 'lm(', 'Starbucks', 'and', ')lm', 'F', 'lm(', 'lm(', 'Nest', ')lm']",False
4978,go to North Branch Arts finally go to Central & Devon NB,F & north_branch_arts F central_&_devon_nb,Chicago #1,"error:['F', '&', 'lm(', 'North', 'Branch', 'Arts', ')lm', ')lm', 'F', 'lm(', 'Central', '&', ')lm']",False
4979,go to Baird & Warner finally go to Currency Change,F & baird_&_warner F currency_change,Chicago #1,"error:['F', '&', 'lm(', 'Baird', '&', ')lm', 'F', 'lm(', 'lm(', 'Currency', 'Currency', ')lm']",False
4980,go to My Sister's Closet after going to Central & Devon SB,F & central_&_devon_sb F my_sister's_closet,Chicago #1,"error:['F', '&', 'lm(', 'Central', '&', ')lm', 'F', 'lm(', 'lm(', 'Closet', ')lm']",False
4981,go to US Post Office after going to King Pho,F & king_pho F us_post_office,Chicago #1,"error:['F', '&', 'lm(', 'Pho', 'Pho', ')lm', 'F', 'lm(', 'Office', ')lm', ')lm']",False
4982,go to Creativo! Academy then reach Lee Nails,F & creativo!_academy F lee_nails,Chicago #1,"error:['F', '&', 'lm(', 'Creativo!', 'Academy', ')lm', 'F', 'lm(', 'lm(', 'Lee', ')lm']",False
4983,go to My Sister's Closet then reach Central & Devon SB,F & my_sister's_closet F central_&_devon_sb,Chicago #1,F & my_sister's_closet F & associated_bank,False
4984,find Terry's Place first then find My Sister's Closet,F & terry's_place F my_sister's_closet,Chicago #1,F & terry's_place F my_sister's_closet,True
4985,find Ruk Sushi & Thai first then find Kanellos Shoe Repair,F & ruk_sushi_&_thai F kanellos_shoe_repair,Chicago #1,"error:['F', '&', 'lm(', 'Ruk', 'Sushi', ')lm', ')lm', 'F', 'lm(', 'Thai', ')lm', ')lm']",False
4986,go to US Post Office and move on to Local Goods Chicago once you have been to US Post Office,F & us_post_office F local_goods_chicago,Chicago #1,"error:['&', 'U', 'lm(', 'lm(', 'Local', 'and', ')lm', 'lm(', ')lm', 'lm(', 'Post', ')lm', ')lm', 'lm(', 'lm(', 'Local', 'Goods', ')lm']",False
4987,go to Little Nest Care and move on to Creativo! Academy once you have been to Little Nest Care,F & little_nest_care F creativo!_academy,Chicago #1,"error:['&', 'i', 'lm(', 'lm(', 'Academy', ')lm', ')lm', 'U', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
4988,go to US Post Office and then go to My Sister's Closet and then go to Local Goods Chicago,F & us_post_office F & my_sister's_closet F local_goods_chicago,Chicago #1,F & us_post_office F & my_sister's_closet )lm edward_jones lm( local_goods_chicago,False
4989,go to Central & Devon NB and then go to Baird & Warner and then go to Currency Change,F & central_&_devon_nb F & baird_&_warner F currency_change,Chicago #1,"error:['F', '&', 'lm(', 'Central', '&', ')lm', 'F', '&', 'lm(', 'Baird', 'Baird', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Currency', ')lm']",False
4990,reach Edward Jones then reach Creativo! Academy and then reach Ace Hardware,F & edward_jones F & creativo!_academy F ace_hardware,Chicago #1,"error:['F', '&', 'lm(', 'Edward', 'Jones', ')lm', 'F', '&', 'lm(', 'Creativo!', 'Creativo!', ')lm', 'F', 'lm(', 'lm(', 'Ace', ')lm']",False
4991,reach Little Nest Care then reach Currency Change and then reach US Post Office,F & little_nest_care F & currency_change F us_post_office,Chicago #1,"error:['F', '&', 'lm(', 'Little', 'Nest', ')lm', 'F', '&', 'lm(', 'Currency', 'Currency', ')lm', 'F', 'lm(', 'lm(', 'US', ')lm']",False
4992,visit Lee Nails then visit Edgebrook Coffee Ship finally reach King Pho,F & lee_nails F & edgebrook_coffee_ship F king_pho,Chicago #1,F & lee_nails F & edgebrook_coffee_ship F us_post_office,False
4993,visit Lee Nails then visit Associated Bank finally reach Starbucks,F & lee_nails F & associated_bank F starbucks,Chicago #1,"error:['F', '&', 'lm(', 'Lee', 'Nails', ')lm', 'F', 'lm(', 'lm(', 'Associated', ')lm']",False
4994,go to US Post Office then visit Ruk Sushi & Thai then reach Little Nest Care,F & us_post_office F & ruk_sushi_&_thai F little_nest_care,Chicago #1,"error:['F', '&', 'lm(', 'US', 'Post', ')lm', 'F', '&', 'lm(', 'Ruk', 'Sushi', ')lm', ')lm', 'F', 'lm(', 'Little', 'Nest', ')lm']",False
4995,go to Creativo! Academy then visit Edgebrook Coffee Ship then reach King Pho,F & creativo!_academy F & edgebrook_coffee_ship F king_pho,Chicago #1,"error:['F', '&', 'lm(', 'Creativo!', 'Academy', ')lm', 'F', '&', 'lm(', 'Coffee', 'Coffee', ')lm', ')lm', 'lm(', 'lm(', 'Pho']",False
4996,make your way to Becker Roofing Company Currency Change and Creativo! Academy consecutively,F & becker_roofing_company F & currency_change F creativo!_academy,Chicago #1,"error:['&', 'F', 'lm(', 'Becker', 'Roofing', ')lm', ')lm', 'F', 'lm(', 'Currency', ')lm', ')lm', ')lm', 'lm(', 'lm(']",False
4997,make your way to Associated Bank Little Nest Care and Creativo! Academy consecutively,F & associated_bank F & little_nest_care F creativo!_academy,Chicago #1,"error:['&', 'F', 'lm(', 'Associated', 'Bank', 'Nest', ')lm', ')lm', 'F', 'lm(', 'Creativo!', ')lm']",False
4998,go to US Post Office then go to Kanellos Shoe Repair then go to Associated Bank,F & us_post_office F & kanellos_shoe_repair F associated_bank,Chicago #1,F & us_post_office F & edgebrook_coffee_ship,False
4999,go to Terry's Place then go to Lee Nails then go to Edgebrook Coffee Ship,F & terry's_place F & lee_nails F edgebrook_coffee_ship,Chicago #1,"error:['F', '&', 'lm(', ""Terry's"", 'Place', ')lm', 'F', '&', 'lm(', 'Lee', 'Nails', ')lm', 'F', 'lm(', 'lm(', ')lm']",False
5000,travel from Domino's to Baird & Warner to King Pho to Lee Nails,F & domino's F & baird_&_warner F & king_pho F lee_nails,Chicago #1,"error:['F', '&', 'lm(', ""Domino's"", ""Domino's"", ')lm', '&', ')lm', 'lm(', 'lm(', 'King', 'Pho', ')lm', ')lm']",False
5001,travel from Starbucks to Creativo! Academy to My Sister's Closet to Central & Devon NB,F & starbucks F & creativo!_academy F & my_sister's_closet F central_&_devon_nb,Chicago #1,"error:['F', '&', 'lm(', 'Starbucks', 'Starbucks', ')lm', '&', 'F', 'lm(', 'My', ""Sister's"", ')lm', ')lm', 'F', 'lm(', '&', '&', ')lm']",False
5002,reach Lee Nails then reach Local Goods Chicago then reach Becker Roofing Company and then reach Creativo! Academy,F & lee_nails F & local_goods_chicago F & becker_roofing_company F creativo!_academy,Chicago #1,"error:['F', '&', 'lm(', 'Lee', 'Nails', ')lm', 'F', '&', 'lm(', 'Local', 'Local', ')lm', 'F', 'F', 'lm(', 'Chicago', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', 'Roofing', ')lm', ')lm', ')lm', 'lm(']",False
5003,reach Domino's then reach Associated Bank then reach Central & Devon NB and then reach North Branch Arts,F & domino's F & associated_bank F & central_&_devon_nb F north_branch_arts,Chicago #1,"error:['F', '&', 'lm(', ""Domino's"", ""Domino's"", ')lm', 'F', '&', 'lm(', 'lm(', 'Central', 'Central', ')lm', 'F', 'F', 'lm(', 'lm(', 'North', 'Arts', ')lm']",False
5004,go to Central & Devon NB then Starbucks then Little Nest Care and then US Post Office,F & central_&_devon_nb F & starbucks F & little_nest_care F us_post_office,Chicago #1,"error:['F', '&', 'lm(', 'Central', '&', ')lm', 'Devon', ')lm', 'F', 'lm(', 'Starbucks', 'Little', 'Nest', ')lm', 'F', 'F', 'lm(', 'Post', ')lm']",False
5005,go to US Post Office then Central & Devon SB then Lee Nails and then Starbucks,F & us_post_office F & central_&_devon_sb F & lee_nails F starbucks,Chicago #1,F & us_post_office F & edward_jones,False
5006,visit Central & Devon SB then Domino's then My Sister's Closet and then Terry's Place,F & central_&_devon_sb F & domino's F & my_sister's_closet F terry's_place,Chicago #1,"error:['F', '&', 'lm(', 'Central', '&', ')lm', 'F', 'F', 'lm(', 'lm(', ""Domino's"", ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm']",False
5007,visit Associated Bank then Baird & Warner then Creativo! Academy and then King Pho,F & associated_bank F & baird_&_warner F & creativo!_academy F king_pho,Chicago #1,"error:['F', '&', 'lm(', 'Baird', '&', ')lm', 'F', '&', 'lm(', 'lm(', 'Warner', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Pho']",False
5008,visit Starbucks then visit Little Nest Care then visit Lee Nails then visit Terry's Place,F & starbucks F & little_nest_care F & lee_nails F terry's_place,Chicago #1,F & little_nest_care F & lee_nails )lm F edward_jones lm( edward_jones,False
5009,visit Edgebrook Coffee Ship then visit Central & Devon NB then visit Becker Roofing Company then visit Lee Nails,F & edgebrook_coffee_ship F & central_&_devon_nb F & becker_roofing_company F lee_nails,Chicago #1,"error:['F', '&', 'lm(', 'Edgebrook', 'Coffee', ')lm', 'F', '&', 'lm(', 'lm(', 'Central', '&', ')lm', 'F', '&', 'lm(', 'Becker', 'Becker', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Lee', ')lm']",False
5010,go to Terry's Place then go to Local Goods Chicago then go to US Post Office then go to Edgebrook Coffee Ship finally go to Associated Bank,F & terry's_place F & local_goods_chicago F & us_post_office F & edgebrook_coffee_ship F associated_bank,Chicago #1,"error:['F', '&', 'lm(', ""Terry's"", 'Place', ')lm', 'F', '&', 'lm(', 'lm(', 'Goods', ')lm', 'F', 'F', 'lm(', 'lm(', 'US', 'Post', ')lm', 'F', 'F', 'lm(', 'lm(', 'Edgebrook', ')lm', 'F', 'F', 'lm(', 'lm(', 'Associated', 'Associated']",False
5011,go to Central & Devon SB then go to Starbucks then go to Currency Change then go to Ruk Sushi & Thai finally go to Lee Nails,F & central_&_devon_sb F & starbucks F & currency_change F & ruk_sushi_&_thai F lee_nails,Chicago #1,"error:['F', '&', 'lm(', 'Central', '&', ')lm', '&', 'F', 'lm(', 'lm(', 'Starbucks', 'Starbucks', ')lm', 'F', '&', 'lm(', 'Ruk', 'Ruk', ')lm', 'F', 'F', 'lm(', 'Lee', ')lm']",False
5012,you have to walk to Associated Bank and then walk to Kanellos Shoe Repair and then walk to North Branch Arts and then walk to King Pho and finally walk to Becker Roofing Company,F & associated_bank F & kanellos_shoe_repair F & north_branch_arts F & king_pho F becker_roofing_company,Chicago #1,"error:['F', '&', 'lm(', 'Associated', 'and', ')lm', 'F', 'F', '&', 'lm(', 'Kanellos', 'Shoe', ')lm', ')lm', 'F', 'lm(', 'lm(', 'North', 'Branch', 'Arts', ')lm', 'F', 'F', 'lm(', 'Pho', 'Pho', ')lm', 'F', 'lm(', 'lm(', 'Roofing', ')lm']",False
5013,you have to walk to Ruk Sushi & Thai and then walk to Baird & Warner and then walk to Becker Roofing Company and then walk to Central & Devon SB and finally walk to Kanellos Shoe Repair,F & ruk_sushi_&_thai F & baird_&_warner F & becker_roofing_company F & central_&_devon_sb F kanellos_shoe_repair,Chicago #1,"error:['F', '&', 'lm(', 'Ruk', 'and', ')lm', 'F', '&', 'lm(', 'lm(', 'Thai', ')lm', ')lm', 'F', '&', 'lm(', 'lm(', 'Becker', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'lm(', 'lm(', ')lm']",False
5014,visit Little Nest Care visit Currency Change after Little Nest Care then visit Becker Roofing Company after Currency Change then visit Central & Devon NB after Becker Roofing Company finally visit Terry's Place after Central & Devon NB,F & little_nest_care F & currency_change F & becker_roofing_company F & central_&_devon_nb F terry's_place,Chicago #1,F & little_nest_care F & & little_nest_care Little )lm F & & edward_jones lm( becker_roofing_company F & terry's_place,False
5015,visit My Sister's Closet visit Little Nest Care after My Sister's Closet then visit Currency Change after Little Nest Care then visit Ace Hardware after Currency Change finally visit Baird & Warner after Ace Hardware,F & my_sister's_closet F & little_nest_care F & currency_change F & ace_hardware F baird_&_warner,Chicago #1,"error:['F', '&', 'lm(', 'My', 'St', 'F', 'F', '&', 'F', '&', 'Little', 'Nest', ')lm', 'Little', ')lm', 'F', 'F', '&', 'Change', 'Change', ')lm', 'F', 'F', 'F', 'lm(', 'Baird', '&', 'Warner']",False
5016,first go to Little Nest Care then move to Domino's then go visit Associated Bank then visit Edgebrook Coffee Ship finally reach Kanellos Shoe Repair,F & little_nest_care F & domino's F & associated_bank F & edgebrook_coffee_ship F kanellos_shoe_repair,Chicago #1,"error:['F', '&', 'lm(', 'Little', 'Nest', ')lm', 'F', 'F', 'lm(', 'lm(', ""Domino's"", ""Domino's"", ')lm', 'F', '&', 'lm(', 'Edgebrook', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Kanellos', 'Kanellos', ')lm']",False
5017,first go to Little Nest Care then move to Central & Devon NB then go visit Kanellos Shoe Repair then visit Baird & Warner finally reach Ruk Sushi & Thai,F & little_nest_care F & central_&_devon_nb F & kanellos_shoe_repair F & baird_&_warner F ruk_sushi_&_thai,Chicago #1,"error:['F', '&', 'lm(', 'Little', 'Nest', ')lm', '&', 'F', '&', 'lm(', 'Central', 'Central', ')lm', 'F', '&', 'lm(', 'Kanellos', 'Kanellos', ')lm', 'F', '&', '&', 'lm(', 'Baird', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', 'Ruk', ')lm']",False
5018,go to Little Nest Care then go to Lee Nails then go to US Post Office then go to Central & Devon NB then go to Ruk Sushi & Thai,F & little_nest_care F & lee_nails F & us_post_office F & central_&_devon_nb F ruk_sushi_&_thai,Chicago #1,F & little_nest_care )lm F edward_jones lm( lee_nails & F us_post_office )lm F & edward_jones lm( Central Central )lm F F edward_jones lm( baird_&_warner,False
