,nl_command,ltl,map_name,result,eq
7923,you must visit Fannin Substation GameStop Chipotle Olive Garden PetSmart but it can be done in any order,& F fannin_substation & F gamestop & F chipotle & F olive_garden F petsmart,Houston,"error:['&', 'G', '!', 'lm(', 'Substation', ')lm', ')lm', 'G', 'G', ')lm', 'lm(', 'lm(', 'Garden', ')lm', ')lm', ')lm', 'lm(', 'lm(', ')lm']",False
7924,visit Extended Stay America - Houston - Med. Ctr. - NRG Park - Kirby Holiday Inn Houston - NRG/Medical Center Area Freebirds World Burrito The UPS Store and GameStop in any order,& F extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby & F holiday_inn_houston_-_nrg/medical_center_area & F freebirds_world_burrito & F the_ups_store F gamestop,Houston,"error:['&', 'F', 'lm(', 'The', 'and', '-', '&', 'F', 'lm(', 'lm(', 'Park', '-', ')lm', ')lm', '&', '-', 'lm(', '-', '-', '-', ')lm', '-', '&', '&', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
7925,visit Big Lots PetSmart Olive Garden Texas Medical Center and Fannin Substation in any order,& F big_lots & F petsmart & F olive_garden & F texas_medical_center F fannin_substation,Houston,"error:['&', 'F', 'lm(', 'Big', 'Lots', ')lm', '&', 'F', 'lm(', 'Olive', 'Garden', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
7926,reach SpringHill Suites Houston Medical Center/NRG Park Akashi Asian Sushi Cuisine & Wine Bar Infinite Smiles Family Dentistry Purple Lot and NRG Park in any order,& F springhill_suites_houston_medical_center/nrg_park & F akashi_asian_sushi_cuisine_&_wine_bar & F infinite_smiles_family_dentistry & F purple_lot F nrg_park,Houston,"error:['&', 'F', 'lm(', 'SpringHill', 'Park', ')lm', '&', 'F', 'lm(', 'lm(', 'Park', ')lm', '&', '&', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
7927,reach Fiesta SpringHill Suites Houston Medical Center/NRG Park PetSmart Capital One Bank and Extended Stay America - Houston - Med. Ctr. - NRG Park - Kirby in any order,& F fiesta & F springhill_suites_houston_medical_center/nrg_park & F petsmart & F capital_one_bank F extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby,Houston,& F extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby F texas_medical_center )lm F five_guys lm( petsmart - )lm F five_guys lm( - extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby -,False
7928,go to Viet's Express and sometime afterward visit NRG Park,F & viet's_express F nrg_park,Houston,"error:['F', '&', 'lm(', ""Viet's"", 'Express', ')lm', 'F', 'lm(', 'lm(', 'Park', ')lm']",False
7929,go to Olive Garden and sometime afterward visit PetSmart,F & olive_garden F petsmart,Houston,"error:['F', '&', 'lm(', 'Olive', 'Garden', ')lm', 'F', 'lm(', 'lm(', 'PetSmart', ')lm']",False
7930,go to Taco Cabana finally go to GameStop,F & taco_cabana F gamestop,Houston,F & taco_cabana,False
7931,go to Purple Lot finally go to GameStop,F & purple_lot F gamestop,Houston,F & purple_lot,False
7932,go to Holiday Inn Houston - NRG/Medical Center Area after going to Antone's Import Co.,F & antone's_import_co. F holiday_inn_houston_-_nrg/medical_center_area,Houston,"error:['F', '&', 'lm(', 'Import', 'Import', ')lm', 'F', 'lm(', 'lm(', 'Center', 'Center', ')lm']",False
7933,go to Texas Medical Center after going to NRG Park,F & nrg_park F texas_medical_center,Houston,"error:['F', '&', 'lm(', 'NRG', 'Park', ')lm', 'F', 'lm(', 'lm(', 'Center', ')lm', 'Center']",False
7934,go to TGF Hair Salon then reach Holiday Inn Houston - NRG/Medical Center Area,F & tgf_hair_salon F holiday_inn_houston_-_nrg/medical_center_area,Houston,"error:['&', '&', 'lm(', 'TGF', 'Hair', ')lm', '&', 'F', 'lm(', 'Holiday', 'Holiday', ')lm', ')lm', 'F', 'lm(', 'Center', ')lm']",False
7935,go to Walgreens Pharmacy then reach Catfish Station,F & walgreens_pharmacy F catfish_station,Houston,"error:['F', '&', 'lm(', 'Walgreens', 'Pharmacy', ')lm', 'F', 'lm(', 'lm(', 'Catfish', ')lm']",False
7936,find Fiesta first then find Viet's Express,F & fiesta F viet's_express,Houston,"error:['F', '&', 'lm(', 'Fiesta', ')lm', ')lm', 'Express', 'lm(', 'lm(', 'lm(', ')lm']",False
7937,find North Kirby Lot first then find Fiesta,F & north_kirby_lot F fiesta,Houston,F & north_kirby_lot )lm five_guys lm( fiesta,False
7938,go to Holiday Inn Houston - NRG/Medical Center Area and move on to Freebirds World Burrito once you have been to Holiday Inn Houston - NRG/Medical Center Area,F & holiday_inn_houston_-_nrg/medical_center_area F freebirds_world_burrito,Houston,"error:['&', 'U', '!', 'lm(', 'Center', ')lm', '-', 'Center', ')lm', 'lm(', 'U', 'Center', '-', 'Center', 'Center', ')lm', 'F', 'lm(', '!', ')lm', '-', 'Center', ')lm']",False
7939,go to Infinite Smiles Family Dentistry and move on to Texas Medical Center once you have been to Infinite Smiles Family Dentistry,F & infinite_smiles_family_dentistry F texas_medical_center,Houston,"error:['&', 'U', '!', 'lm(', 'Dentistry', 'and', ')lm', 'lm(', ')lm', 'lm(', 'Infinite', 'Smiles', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'Medical', 'Center', ')lm', 'F', 'lm(', 'lm(', 'lm(']",False
7940,go to Holiday Inn Houston - NRG/Medical Center Area and then go to NRG Park and then go to Antone's Import Co.,F & holiday_inn_houston_-_nrg/medical_center_area F & nrg_park F antone's_import_co.,Houston,F & holiday_inn_houston_-_nrg/medical_center_area F & texas_medical_center F F nrg_park,False
7941,go to Texas Medical Center and then go to Capital One Bank and then go to Catfish Station,F & texas_medical_center F & capital_one_bank F catfish_station,Houston,"error:['F', '&', 'lm(', 'Texas', 'Medical', 'Center', ')lm', 'F', '&', 'lm(', 'Capital', 'One', ')lm', ')lm', 'lm(', 'lm(', 'lm(']",False
7942,reach Five Guys then reach Texas Medical Center and then reach Antone's Import Co.,F & five_guys F & texas_medical_center F antone's_import_co.,Houston,"error:['F', '&', 'lm(', 'Five', 'Guys', ')lm', 'F', '&', 'lm(', 'Texas', 'Medical', ')lm', 'F', 'lm(', 'lm(', ""Antone's"", ')lm']",False
7943,reach Catfish Station then reach PetSmart and then reach Freebirds World Burrito,F & catfish_station F & petsmart F freebirds_world_burrito,Houston,"error:['F', '&', 'lm(', 'Catfish', 'Station', ')lm', 'F', '&', 'lm(', 'PetSmart', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Freebirds']",False
7944,visit Fiesta then visit Antone's Import Co. finally reach Holiday Inn Houston - NRG/Medical Center Area,F & fiesta F & antone's_import_co. F holiday_inn_houston_-_nrg/medical_center_area,Houston,"error:['F', '&', 'lm(', 'Fiesta', 'Fiesta', ')lm', 'F', '&', 'lm(', 'Co.', 'Co.', ')lm', ')lm', 'lm(', 'lm(', 'lm(', '-', ')lm']",False
7945,visit Fiesta then visit Royal Nails & Spa finally reach Capital One Bank,F & fiesta F & royal_nails_&_spa F capital_one_bank,Houston,F & catfish_station F & royal_nails_&_spa )lm five_guys lm( capital_one_bank,False
7946,go to Texas Medical Center then visit SpringHill Suites Houston Medical Center/NRG Park then reach Fiesta,F & texas_medical_center F & springhill_suites_houston_medical_center/nrg_park F fiesta,Houston,"error:['F', '&', 'lm(', 'Texas', 'Medical', ')lm', 'F', '&', 'lm(', 'lm(', 'SpringHill', 'Suites', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm']",False
7947,go to GameStop then visit Domain at Kirby then reach PetSmart,F & gamestop F & domain_at_kirby F petsmart,Houston,F & gamestop )lm F five_guys lm( petsmart,False
7948,make your way to Olive Garden Purple Lot and Viet's Express consecutively,F & olive_garden F & purple_lot F viet's_express,Houston,"error:['&', 'F', 'lm(', 'Olive', 'Garden', ')lm', ')lm', 'F', 'lm(', ""Viet's"", ')lm']",False
7949,make your way to Office Depot The UPS Store and PetSmart consecutively,F & office_depot F & the_ups_store F petsmart,Houston,& F the_ups_store F the_ups_store,False
7950,go to Texas Medical Center then go to Holiday Inn Houston - NRG/Medical Center Area then go to Fiesta,F & texas_medical_center F & holiday_inn_houston_-_nrg/medical_center_area F fiesta,Houston,"error:['F', '&', 'lm(', 'Texas', 'Medical', ')lm', 'F', '&', 'lm(', 'lm(', 'Holiday', '-', '-', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm']",False
7951,go to Purple Lot then go to The UPS Store then go to Freebirds World Burrito,F & purple_lot F & the_ups_store F freebirds_world_burrito,Houston,F & the_ups_store )lm F & five_guys lm( The UPS )lm F five_guys lm( freebirds_world_burrito,False
7952,travel from Office Depot to Domain at Kirby to Olive Garden to TGF Hair Salon,F & office_depot F & domain_at_kirby F & olive_garden F tgf_hair_salon,Houston,F & office_depot & F olive_garden )lm F five_guys lm(,False
7953,travel from Purple Lot to Walgreens Pharmacy to Taco Cabana to Capital One Bank,F & purple_lot F & walgreens_pharmacy F & taco_cabana F capital_one_bank,Houston,"error:['F', '&', 'lm(', 'Purple', 'Purple', ')lm', 'F', 'F', 'lm(', 'Pharmacy', ')lm', ')lm']",False
7954,reach Holiday Inn Houston - NRG/Medical Center Area then reach PetSmart then reach Royal Nails & Spa and then reach Glazed the Doughnut Cafe,F & holiday_inn_houston_-_nrg/medical_center_area F & petsmart F & royal_nails_&_spa F glazed_the_doughnut_cafe,Houston,"error:['F', '&', 'lm(', 'Holiday', 'Inn', '-', 'NRG/Medical', 'Center', ')lm', 'F', '&', 'lm(', 'Center', ')lm', '&', 'F', 'lm(', 'lm(', 'Royal', ')lm', 'F', 'F', 'lm(', 'lm(', '&', '&', ')lm', 'F', 'lm(', 'the', 'Cafe', ')lm']",False
7955,reach Olive Garden then reach Purple Lot then reach Freebirds World Burrito and then reach PetSmart,F & olive_garden F & purple_lot F & freebirds_world_burrito F petsmart,Houston,"error:['F', '&', 'lm(', 'Olive', 'Garden', ')lm', 'F', '&', 'lm(', 'Purple', 'Purple', ')lm', 'F', 'F', 'lm(', 'Freebirds', 'Freebirds', ')lm', ')lm', 'F', 'lm(', 'lm(']",False
7956,go to Bank of America Financial Center then Royal Nails & Spa then Office Depot and then Extended Stay America - Houston - Med. Ctr. - NRG Park - Kirby,F & bank_of_america_financial_center F & royal_nails_&_spa F & office_depot F extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby,Houston,"error:['F', '&', 'lm(', 'America', 'America', '-', 'Center', ')lm', 'F', '&', 'lm(', 'Royal', 'Nails', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Office', ')lm', '-', 'F', 'F', ')lm', '-', 'lm(', '-', ')lm', '-']",False
7957,go to Pizza Hut then Purple Lot then PetSmart and then TGF Hair Salon,F & pizza_hut F & purple_lot F & petsmart F tgf_hair_salon,Houston,"error:['F', '&', 'lm(', 'Pizza', 'Hut', ')lm', 'F', '&', 'lm(', 'Lot', 'Lot', ')lm', 'F', 'lm(', 'lm(', 'Hair', ')lm']",False
7958,visit Domain at Kirby then Bank of America Financial Center then North Kirby Lot and then Office Depot,F & domain_at_kirby F & bank_of_america_financial_center F & north_kirby_lot F office_depot,Houston,F & domain_at_kirby of Center )lm F & five_guys lm( Financial Center )lm F five_guys lm( north_kirby_lot,False
7959,visit The UPS Store then Royal Nails & Spa then Bank of America Financial Center and then Pizza Hut,F & the_ups_store F & royal_nails_&_spa F & bank_of_america_financial_center F pizza_hut,Houston,"error:['F', '&', 'lm(', 'The', 'UPS', ')lm', 'F', '&', 'lm(', 'Royal', 'Nails', ')lm', '&', 'F', 'lm(', 'lm(', 'Bank', 'of', 'of', 'America', ')lm', 'F', 'lm(', 'lm(', 'Pizza', ')lm']",False
7960,visit Glazed the Doughnut Cafe then visit Antone's Import Co. then visit Holiday Inn Houston - NRG/Medical Center Area then visit Capital One Bank,F & glazed_the_doughnut_cafe F & antone's_import_co. F & holiday_inn_houston_-_nrg/medical_center_area F capital_one_bank,Houston,"error:['F', '&', 'lm(', 'Glazed', 'Doughnut', 'the', 'Cafe', ')lm', 'F', '&', 'lm(', ""Antone's"", ""Antone's"", ')lm', 'F', '&', 'lm(', 'Holiday', 'Holiday', ')lm', 'F', 'F', 'lm(', 'lm(', 'Houston', '-', 'Center', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Capital', ')lm']",False
7961,visit Fannin Substation then visit Infinite Smiles Family Dentistry then visit PetSmart then visit Domain at Kirby,F & fannin_substation F & infinite_smiles_family_dentistry F & petsmart F domain_at_kirby,Houston,"error:['F', '&', 'lm(', 'Fannin', 'Substation', ')lm', 'F', '&', 'lm(', 'Smiles', 'Smiles', ')lm', 'F', 'F', 'lm(', 'lm(', 'PetSmart', ')lm']",False
7962,go to GameStop then go to Pizza Hut then go to SpringHill Suites Houston Medical Center/NRG Park then go to Capital One Bank finally go to Taco Cabana,F & gamestop F & pizza_hut F & springhill_suites_houston_medical_center/nrg_park F & capital_one_bank F taco_cabana,Houston,"error:['F', '&', 'lm(', 'GameStop', 'GameStop', ')lm', '&', 'F', 'lm(', 'lm(', 'SpringHill', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Houston', 'Medical', ')lm', 'F', 'F', 'lm(', 'lm(', 'Capital', ')lm']",False
7963,go to Fannin Substation then go to Catfish Station then go to Viet's Express then go to Purple Lot finally go to Freebirds World Burrito,F & fannin_substation F & catfish_station F & viet's_express F & purple_lot F freebirds_world_burrito,Houston,"error:['F', '&', 'lm(', 'Fannin', 'Substation', ')lm', 'F', '&', 'lm(', 'Catfish', 'Station', ')lm', 'F', '&', 'lm(', 'lm(', ""Viet's"", ')lm', 'F', 'F', 'lm(', 'lm(', 'Freebirds', ')lm', 'Freebirds', ')lm', ')lm', 'lm(', 'lm(']",False
