,nl_command,ltl,map_name,result,eq
6229,after you visit Zada Jane's go to Subway,F & zada_jane's F subway,Charlotte #2,"error:['G', 'lm(', 'lm(', 'Subway', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'Zada', 'Zada']",False
6230,after you have been to The Plaza Post Office make your way to Fuel Pizza,F & the_plaza_post_office F fuel_pizza,Charlotte #2,& F the_plaza_post_office subway,False
6231,after you have been to Zada Jane's make your way to The Plaza Post Office,F & zada_jane's F the_plaza_post_office,Charlotte #2,"error:['&', '&', '&', 'lm(', 'The', ')lm', ')lm', 'lm(', 'lm(', 'have', ')lm', ')lm', '&', '!', 'lm(', 'The', ')lm', ')lm', 'U', '!', 'The', 'The', ')lm', '&', '!', 'lm(', 'lm(', 'The', ')lm', ')lm', 'U', 'lm(', 'The', ')lm', ')lm', ')lm', '!', 'lm(', 'lm(', 'The', ')lm', ')lm', '!', 'lm(', 'lm(', 'The', ')lm', ')lm', '!', 'lm(', 'lm(', 'The', ')lm', ')lm', '!', 'lm(', 'The', 'The', ')lm', 'U', '!', 'lm(', 'lm(', ""Jane's"", ')lm', ')lm', '!', 'lm(', 'The', 'The', ')lm', ')lm', 'lm(', 'lm(', 'The', 'lm(', ')lm', ')lm', 'lm(', 'lm(', 'The', 'lm(', ')lm', 'lm(', 'lm(', 'The', 'lm(', 'lm(', 'lm(', 'lm(', 'The', 'lm(', 'lm(', 'lm(', 'lm(', 'The', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'The', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'Zada', 'Zada', 'Zada', 'Zada', ')lm', ')lm', 'The', 'lm(', 'lm(', 'lm(', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', ')lm', ')lm', ')lm', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', ')lm', ')lm', ')lm', 'The', 'lm(', ')lm', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', ')lm', ')lm', ')lm', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', ')lm', ')lm', ')lm', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', ')lm', ')lm', ')lm', ')lm', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', ')lm', ')lm', ')lm', ')lm', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada', ')lm', ')lm', ')lm', ')lm', 'Zada', 'Zada', 'Zada', 'Zada', 'Zada']",False
6232,go to Nova's Bakery and move on to CVS once you have been to Nova's Bakery,F & nova's_bakery F cvs,Charlotte #2,"error:['F', '&', 'lm(', 'lm(', 'and', ')lm', ')lm', 'lm(', 'lm(', ""Nova's"", 'Bakery', ')lm', '&', '!', 'lm(', 'and', ')lm', ')lm', ')lm', 'U', '!', 'lm(', 'and', 'Bakery', ')lm', ')lm', '!', 'lm(', 'lm(', 'and', 'Bakery', ')lm', ')lm', '!', 'lm(', 'lm(', 'and', 'Bakery', ')lm', ')lm', '!', 'lm(', ""Nova's"", 'Bakery', 'Bakery', ')lm', 'U', '!', 'lm(', 'and', 'Bakery']",False
6233,go to Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch and move on to Common Market once you have been to Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch,F & public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch F common_market,Charlotte #2,"error:['&', '&', 'U', '!', 'lm(', 'lm(', 'and', ')lm', 'lm(', 'lm(', 'Library', 'Library', 'of', 'of', 'Library', ')lm', '&', 'U', '!', 'lm(', ')lm', ')lm', 'of', 'of', ')lm', ')lm', 'lm(', ')lm', ')lm', '&', 'lm(', 'lm(', 'lm(', 'and', ')lm', 'of', '&', ')lm', 'U', 'lm(', 'lm(', 'Library', 'of', 'of', 'of', '&', 'U', '!', 'lm(', 'Library', 'Library', 'of', 'of', 'of', ')lm', 'U', 'lm(', 'lm(', 'and', 'and', '-', 'of', ')lm', ')lm', '!', 'lm(', 'lm(', 'and', 'and', '-', 'of', ')lm', ')lm', '!', 'lm(', 'and', 'and', '-', ')lm', ')lm', '!', 'lm(', 'lm(', 'and', '-', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'and', '-', ')lm', ')lm', ')lm', '!', 'lm(', 'lm(', 'and', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
6234,go to Commonwealth Animal Hospital and then go to Diamond Restaurant,F & commonwealth_animal_hospital F diamond_restaurant,Charlotte #2,G F diamond_restaurant,False
6235,go to Fuel Pizza and then go to Zada Jane's,F & fuel_pizza F zada_jane's,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Zada', 'Pizza', ')lm']",False
6236,go to Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch then go to Common Market,F & public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch F common_market,Charlotte #2,"error:['&', 'F', 'lm(', 'Public', 'Library', ')lm', 'of', 'of', ')lm', ')lm', 'F', 'lm(', '-', 'and', ')lm', ')lm']",False
6237,go to Zada Jane's then go to Fuel Pizza,F & zada_jane's F fuel_pizza,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Pizza', 'Pizza', ')lm']",False
6238,go to Dairy Queen after going to Wells Fargo,F & wells_fargo F dairy_queen,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Fargo', ')lm']",False
6239,go to Commonwealth Animal Hospital after going to Dish,F & dish F commonwealth_animal_hospital,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Dish', ')lm']",False
6240,visit Zada Jane's visit Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch after that,F & zada_jane's F public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch,Charlotte #2,"error:['&', 'F', 'lm(', 'lm(', 'Library', ')lm', 'of', 'G', ')lm', 'F', 'F', 'lm(', '-', 'and', ')lm', ')lm']",False
6241,visit Zada Jane's visit The Plaza Post Office after that,F & zada_jane's F the_plaza_post_office,Charlotte #2,"error:['G', 'i', 'lm(', 'The', ')lm', ')lm', 'F', 'lm(', 'The', ')lm', ')lm']",False
6242,reach CVS then go to Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch,F & cvs F public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch,Charlotte #2,"error:['&', 'F', 'lm(', 'Public', 'Library', 'Library', 'of', ')lm', ')lm', 'F', 'lm(', 'Mecklenburg', '-', '-', ')lm', ')lm']",False
6243,reach Harris Teeter then go to Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch,F & harris_teeter F public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch,Charlotte #2,"error:['&', 'F', 'lm(', 'Harris', 'Library', ')lm', 'of', 'F', 'lm(', 'lm(', 'F', '-', ')lm', ')lm', ')lm', 'Library', 'Library', 'Library', 'Library', 'of', 'of', ')lm']",False
6244,go to Diamond Restaurant then reach Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch,F & diamond_restaurant F public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch,Charlotte #2,"error:['&', 'F', 'lm(', 'Public', 'Library', ')lm', 'of', 'F', ')lm', 'F', 'lm(', '-', 'Restaurant', ')lm', ')lm', 'F', 'lm(', 'Restaurant', 'Restaurant', ')lm']",False
6245,go to Dairy Queen then reach Nova's Bakery,F & dairy_queen F nova's_bakery,Charlotte #2,"error:['F', 'lm(', 'lm(', ""Nova's"", ')lm']",False
6246,visit Elizabeth Billiards then visit Fuel Pizza,F & elizabeth_billiards F fuel_pizza,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Pizza', 'Pizza', ')lm']",False
6247,visit Elizabeth Billiards then visit Harris Teeter,F & elizabeth_billiards F harris_teeter,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Harris', ')lm']",False
6248,visit Harris Teeter followed by CVS,F & harris_teeter F cvs,Charlotte #2,"error:['F', '&', 'lm(', 'CVS', 'CVS', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm', '!', 'lm(', 'lm(', ')lm']",False
6249,visit Subway followed by Diamond Restaurant,F & subway F diamond_restaurant,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Diamond', 'Restaurant', ')lm']",False
6250,go to CVS after visiting Diamond Restaurant,F & diamond_restaurant F cvs,Charlotte #2,F diamond_restaurant,False
6251,go to Commonwealth Animal Hospital after visiting Elizabeth Billiards,F & elizabeth_billiards F commonwealth_animal_hospital,Charlotte #2,F common_market,False
6252,go to Common Market and then to Dairy Queen,F & common_market F dairy_queen,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Dairy', ')lm']",False
6253,go to Subway and then to Common Market,F & subway F common_market,Charlotte #2,"error:['F', 'lm(', 'lm(', 'and', ')lm']",False
6254,make sure to go to Nova's Bakery after you visit Elizabeth Billiards,F & elizabeth_billiards F nova's_bakery,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Elizabeth', ')lm']",False
6255,make sure to go to Commonwealth Animal Hospital after you visit Dairy Queen,F & dairy_queen F commonwealth_animal_hospital,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Dairy', ')lm']",False
6256,go to Dish finally go to Dairy Queen,F & dish F dairy_queen,Charlotte #2,F dairy_queen,False
6257,go to Commonwealth Animal Hospital finally go to Common Market,F & commonwealth_animal_hospital F common_market,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Market', ')lm', ')lm', ')lm', '!', 'lm(', 'Commonwealth', 'Animal', 'Hospital', ')lm']",False
6258,travel first to Nova's Bakery and then make your way to CVS,F & nova's_bakery F cvs,Charlotte #2,"error:['G', '!', 'lm(', 'your', ')lm', ')lm', 'lm(', 'lm(', 'and', ""Nova's"", 'Bakery', ')lm', ')lm', '|', 'lm(', 'Bakery', 'Bakery', 'and', ')lm']",False
6259,travel first to Commonwealth Animal Hospital and then make your way to Nova's Bakery,F & commonwealth_animal_hospital F nova's_bakery,Charlotte #2,"error:['&', 'F', 'lm(', 'your', ')lm', ')lm', 'G', 'lm(', 'lm(', 'Animal', 'Animal', 'Hospital', 'Hospital', 'Hospital', 'Hospital', 'lm(', 'Animal', 'Hospital', 'Hospital', 'Hospital']",False
6260,visit Wells Fargo sometime afterwards visit Dairy Queen sometime afterwards visit Fuel Pizza,F & wells_fargo F & dairy_queen F fuel_pizza,Charlotte #2,F subway,False
6261,visit Fuel Pizza sometime afterwards visit Subway sometime afterwards visit Zada Jane's,F & fuel_pizza F & subway F zada_jane's,Charlotte #2,& F fuel_pizza & F dish F elizabeth_billiards lm( fuel_pizza,False
6262,in some sequence visit Subway Commonwealth Animal Hospital and Dairy Queen in that order,F & subway F & commonwealth_animal_hospital F dairy_queen,Charlotte #2,"error:['&', 'F', 'lm(', 'Subway', ')lm', ')lm', ')lm', 'G', 'F', 'lm(', ')lm', ')lm', ')lm']",False
6263,in some sequence visit Zada Jane's Fuel Pizza and The Plaza Post Office in that order,F & zada_jane's F & fuel_pizza F the_plaza_post_office,Charlotte #2,"error:['F', 'F', 'lm(', 'The', ')lm', ')lm', '&', 'G', 'F', 'lm(', 'The', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Pizza', 'Pizza', ')lm']",False
6264,go to Common Market and then go to Elizabeth Billiards and then go to Dish,F & common_market F & elizabeth_billiards F dish,Charlotte #2,"error:['&', 'F', 'lm(', 'Elizabeth', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'and', 'Market', ')lm']",False
6265,go to CVS and then go to Subway and then go to Fuel Pizza,F & cvs F & subway F fuel_pizza,Charlotte #2,"error:['&', 'F', 'lm(', 'Fuel', 'Pizza', ')lm', 'F', 'lm(', 'and', ')lm', ')lm']",False
6266,visit CVS Wells Fargo and Elizabeth Billiards one after another,F & cvs F & wells_fargo F elizabeth_billiards,Charlotte #2,"error:['G', 'F', 'lm(', 'CVS', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'and', 'Wells', 'Fargo', ')lm', 'G', 'lm(', 'lm(', 'Wells', 'Wells', 'Fargo', 'Fargo', 'Fargo', 'Fargo', 'lm(', 'Fargo', 'Fargo', 'Fargo', 'Fargo']",False
6267,visit Subway Zada Jane's and Harris Teeter one after another,F & subway F & zada_jane's F harris_teeter,Charlotte #2,"error:['G', 'F', 'lm(', 'Subway', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'and', 'Zada', ""Jane's"", ')lm', 'G', 'lm(', 'lm(', 'Zada', 'Zada', ""Jane's"", ""Jane's"", ""Jane's"", ""Jane's"", 'lm(', ""Jane's"", ""Jane's"", ""Jane's"", ""Jane's""]",False
6268,go to Dish and go to Common Market after Dish is visited and go to Diamond Restaurant after Dish and Common Market are visited,F & dish F & common_market F diamond_restaurant,Charlotte #2,"error:['&', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'G', ')lm', 'lm(', 'lm(', 'and', ')lm', 'Restaurant', ')lm', ')lm', 'lm(', 'Dish', 'Dish', 'Dish']",False
6269,go to Nova's Bakery and go to Commonwealth Animal Hospital after Nova's Bakery is visited and go to Subway after Nova's Bakery and Commonwealth Animal Hospital are visited,F & nova's_bakery F & commonwealth_animal_hospital F subway,Charlotte #2,"error:['&', '&', 'U', '!', 'lm(', ""Nova's"", ')lm', 'lm(', ""Nova's"", 'Bakery', ')lm', ')lm', 'lm(', 'lm(', 'Commonwealth', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'and', ')lm']",False
6270,make your way to Harris Teeter The Plaza Post Office and Dairy Queen consecutively,F & harris_teeter F & the_plaza_post_office F dairy_queen,Charlotte #2,"error:['&', 'F', 'lm(', 'The', ')lm', ')lm', 'F', 'F', 'lm(', 'The', ')lm', ')lm', 'F', 'lm(', 'lm(', 'The', ')lm']",False
6271,make your way to CVS Fuel Pizza and The Plaza Post Office consecutively,F & cvs F & fuel_pizza F the_plaza_post_office,Charlotte #2,"error:['&', 'F', 'lm(', 'The', ')lm', ')lm', ')lm', 'F', 'lm(', 'The', 'F', ')lm', ')lm', 'lm(', 'lm(', 'The', ')lm']",False
6272,head to Dairy Queen Commonwealth Animal Hospital and Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch in order,F & dairy_queen F & commonwealth_animal_hospital F public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch,Charlotte #2,"error:['&', 'F', 'lm(', 'Dairy', 'Queen', ')lm', 'of', 'F', 'lm(', 'lm(', 'and', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', 'and', ')lm', ')lm']",False
6273,head to Nova's Bakery Commonwealth Animal Hospital and Fuel Pizza in order,F & nova's_bakery F & commonwealth_animal_hospital F fuel_pizza,Charlotte #2,"error:['&', 'F', 'lm(', ""Nova's"", 'Bakery', ')lm', ')lm', 'F', 'lm(', 'Pizza', ')lm']",False
6274,visit Commonwealth Animal Hospital then Subway then Common Market,F & commonwealth_animal_hospital F & subway F common_market,Charlotte #2,G ! common_market,False
6275,visit Fuel Pizza then Subway then Nova's Bakery,F & fuel_pizza F & subway F nova's_bakery,Charlotte #2,G ! fuel_pizza,False
6276,go to Subway then Elizabeth Billiards then Dairy Queen,F & subway F & elizabeth_billiards F dairy_queen,Charlotte #2,"error:['F', 'lm(', 'lm(', 'Queen', ')lm']",False
6277,go to Nova's Bakery then Dairy Queen then The Plaza Post Office,F & nova's_bakery F & dairy_queen F the_plaza_post_office,Charlotte #2,"error:['&', 'F', 'lm(', 'The', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', 'The', ')lm']",False
6278,visit Dish The Plaza Post Office Harris Teeter one after the other,F & dish F & the_plaza_post_office F harris_teeter,Charlotte #2,"error:['G', 'i', 'lm(', 'The', 'Plaza', ')lm', 'X', 'lm(', 'The', ')lm', ')lm']",False
6279,visit Dairy Queen Fuel Pizza Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch one after the other,F & dairy_queen F & fuel_pizza F public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch,Charlotte #2,"error:['&', 'F', 'lm(', 'Dairy', 'Pizza', 'Pizza', ')lm', 'F', 'lm(', 'lm(', 'Library', 'Library', 'of', 'of', ')lm']",False
6280,visit Elizabeth Billiards followed by Nova's Bakery which is then to be followed by Wells Fargo,F & elizabeth_billiards F & nova's_bakery F wells_fargo,Charlotte #2,"error:['&', '&', 'U', '!', 'lm(', 'Wells', 'Fargo', ')lm', 'lm(', 'lm(', 'Elizabeth', 'Billiards', ')lm', ')lm', 'U', '!', 'lm(', 'Wells', 'Fargo', ')lm', ')lm', 'U', '!', 'lm(', 'Wells', ')lm', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'Elizabeth', ')lm', ')lm', ')lm', '!', 'lm(', 'lm(', 'Elizabeth', 'Bakery', ')lm', 'U', '!', 'lm(', 'Elizabeth', 'Bakery', 'Bakery']",False
6281,visit The Plaza Post Office followed by Commonwealth Animal Hospital which is then to be followed by CVS,F & the_plaza_post_office F & commonwealth_animal_hospital F cvs,Charlotte #2,"error:['&', '&', 'U', '!', 'lm(', 'Commonwealth', 'Animal', ')lm', 'lm(', 'The', 'Plaza', ')lm', 'lm(', 'U', '!', 'lm(', 'Animal', 'Animal', ')lm', ')lm', 'U', '!', 'lm(', 'The', ')lm', ')lm', 'U', 'lm(', 'The', 'Plaza', ')lm', ')lm', '!', 'lm(', 'The', 'Plaza', ')lm', ')lm', 'U', 'lm(', 'The', 'Plaza', ')lm', 'U', '!', 'lm(', 'The', 'Animal', 'Animal', ')lm', 'lm(', 'lm(', 'Animal', 'Animal', ')lm', 'U', '!', 'lm(', 'Animal', 'Animal', 'Animal', ')lm']",False
6282,go to Commonwealth Animal Hospital then go to The Plaza Post Office then go to CVS,F & commonwealth_animal_hospital F & the_plaza_post_office F cvs,Charlotte #2,"error:['&', 'F', 'lm(', 'The', ')lm', ')lm', 'F', 'lm(', 'The', 'F', ')lm', ')lm', 'lm(', 'The', ')lm']",False
6283,go to Commonwealth Animal Hospital then go to Subway then go to Fuel Pizza,F & commonwealth_animal_hospital F & subway F fuel_pizza,Charlotte #2,G i fuel_pizza,False
6284,move to Dish then move to Diamond Restaurant then move to Common Market,F & dish F & diamond_restaurant F common_market,Charlotte #2,& F dish F diamond_restaurant,False
6285,move to Diamond Restaurant then move to Common Market then move to Commonwealth Animal Hospital,F & diamond_restaurant F & common_market F commonwealth_animal_hospital,Charlotte #2,& F diamond_restaurant & F common_market F diamond_restaurant,False
6286,visit Subway then visit Fuel Pizza then reach Nova's Bakery,F & subway F & fuel_pizza F nova's_bakery,Charlotte #2,G ! fuel_pizza,False
6287,visit Wells Fargo then visit CVS then reach Commonwealth Animal Hospital,F & wells_fargo F & cvs F commonwealth_animal_hospital,Charlotte #2,"error:['G', 'i', 'lm(', 'Commonwealth', ')lm', ')lm', ')lm', 'G', 'lm(', 'lm(', ')lm', ')lm']",False
6288,visit Zada Jane's then visit Elizabeth Billiards finally reach Diamond Restaurant,F & zada_jane's F & elizabeth_billiards F diamond_restaurant,Charlotte #2,"error:['&', 'F', 'lm(', 'Diamond', 'Restaurant', ')lm', ')lm', 'lm(', '!', 'lm(', 'Zada', ')lm', ')lm', '!', 'lm(', 'Zada', ""Jane's"", 'Billiards', ')lm']",False
6289,visit Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch then visit Harris Teeter finally reach Wells Fargo,F & public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch F & harris_teeter F wells_fargo,Charlotte #2,"error:['&', '&', 'U', '!', 'lm(', 'and', ')lm', ')lm', 'lm(', 'lm(', 'Library', 'Library', 'of', 'of', ')lm', ')lm', 'U', 'lm(', 'lm(', 'Harris', ')lm', ')lm', ')lm', ')lm', '!', 'lm(', 'Library', 'Library', 'of', 'of', ')lm', ')lm', 'U', 'lm(', 'Public', 'Library', 'of', 'of', ')lm', 'U', '!', 'lm(', 'Public', 'Library', 'of', 'of', ')lm', ')lm', 'lm(', 'lm(', '-', '-', ')lm', ')lm']",False
6290,move to Wells Fargo then move to CVS finally reach Dairy Queen,F & wells_fargo F & cvs F dairy_queen,Charlotte #2,"error:['&', 'F', 'lm(', 'move', ')lm', ')lm', ')lm', 'lm(', 'Wells', 'Wells', ')lm', ')lm', '!', 'lm(', 'Wells', 'Fargo', 'Fargo', ')lm', '!', '!', 'lm(', 'Wells', 'Fargo', 'Fargo', ')lm']",False
6291,move to Commonwealth Animal Hospital then move to Harris Teeter finally reach Diamond Restaurant,F & commonwealth_animal_hospital F & harris_teeter F diamond_restaurant,Charlotte #2,"error:['&', 'F', 'lm(', 'lm(', 'Harris', ')lm', ')lm', 'lm(', 'Commonwealth', 'Animal', ')lm', ')lm', 'lm(', 'lm(', 'Harris', 'Restaurant', ')lm', 'U', '!', 'lm(', 'Commonwealth', 'Commonwealth', 'Animal', ')lm', 'U', 'lm(', 'Commonwealth', 'Animal', 'Animal', ')lm', ')lm', '!', 'lm(', 'move', 'Commonwealth', 'Animal', ')lm', ')lm', ')lm', 'Harris', 'Harris']",False
6292,go to The Plaza Post Office then visit Common Market then reach Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch,F & the_plaza_post_office F & common_market F public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch,Charlotte #2,"error:['&', 'F', 'lm(', 'The', ')lm', ')lm', '&', 'F', 'lm(', 'lm(', 'F', ')lm', ')lm', ')lm', 'F', 'F', 'lm(', 'of', 'of', 'of', ')lm', ')lm']",False
6293,go to Common Market then visit Dairy Queen then reach Public Library of Charlotte and Mecklenburg County - Plaza Midwood Branch,F & common_market F & dairy_queen F public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch,Charlotte #2,"error:['&', 'F', 'lm(', 'reach', 'Library', ')lm', 'of', 'F', 'F', 'F', 'F', 'F', '-', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
6294,go to Common Market after Dish go to Dish after going to Fuel Pizza,F & fuel_pizza F & dish F common_market,Charlotte #2,G ! fuel_pizza,False
6295,go to Wells Fargo after CVS go to CVS after going to Harris Teeter,F & harris_teeter F & cvs F wells_fargo,Charlotte #2,G ! public_library_of_charlotte_and_mecklenburg_county_-_plaza_midwood_branch )lm )lm elizabeth_billiards lm( elizabeth_billiards lm( Wells Fargo Fargo,False
