Pattern Type,NProps,Utterance,True LTL,Out LTL,Accuracy
visit,2,"would you please go to the CPCC Pease Auditorium, but also lets first go to the Halton Theatre.",F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,"Your first stop will be Halton Theatre, then make your second stop at CPCC Pease Auditorium",F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,Go to Halton Theater while on your way to CPCC Pease Auditorium,F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,Stop by Halton theater on your way to Pease Auditorium.,F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,First go to Halton Theatre and after that navigate to Pease Auditorium.,F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,First move to the Halton Theatre and then on to the Pease Auditorium while ignoring the CPCC Library,F & halton_theatre F cpcc_pease_auditorium,& U ! cpcc_pease_auditorium halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",False
visit,2,Navigate to Halton Theater and then to Pease Auditorium.,F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,Make a stop at the theater on  your way to the auditorium.,F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,"Go to the Dale F. Halton Theater, then go to CPCC Pease Auditorium.",F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_pease_auditorium,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",True
visit,2,Go to Dale F. Halton Theater then head straight to CPCC Library - Central Campus.,F & halton_theatre F cpcc_pease_auditorium,F & halton_theatre F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",False
visit,2,Navigate through the Pease Auditorium to the CPCC Library.,F & cpcc_pease_auditorium F cpcc_library,F cpcc_pease_auditorium F cpcc_library,"[{'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b', 'CPCC Pease Auditorium': 'c'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'Halton Theatre': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Health Careers': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'CPCC Pease Auditorium': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}, {'CPCC Library': 'a'}, {'CPCC Library': 'a', 'Halton Theatre': 'b'}]",Syntax Error
