Utterance,Ground truth,Output,Correct
"visit Campeche Bay Mexican Restaurant, exactly once avoid Public Parking, or Blue Water Daiquiri & Oyster Bar restaurant, before Campeche Bay Mexican Restaurant, then reach Public Parking, exactly once avoid Blue Water Daiquiri & Oyster Bar restaurant, before Public Parking, finally move to Blue Water Daiquiri & Oyster Bar restaurant","{'Blue Water Daiquiri & Oyster Bar restaurant', 'Campeche Bay Mexican Restaurant', 'Public Parking'}","{'Campeche Bay Mexican Restaurant', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Public Parking'}",True
"visit Jacksonville Beach Patrol police building, first while avoiding Jacksonville Beach City Hall on 3rd Street North, then visit Jacksonville Beach City Hall on 3rd Street North, while avoiding SeaWalk Pavillion Theatre, then visit SeaWalk Pavillion Theatre, while avoiding Texaco fuel station with a roof, then visit Texaco fuel station with a roof","{'Jacksonville Beach Patrol police building', 'Texaco fuel station with a roof', 'SeaWalk Pavillion Theatre', 'Jacksonville Beach City Hall on 3rd Street North'}","{'Jacksonville Beach Patrol police building', 'Texaco fuel station with a roof', 'SeaWalk Pavillion Theatre', 'Jacksonville Beach City Hall on 3rd Street North'}",True
"do not visit Jacksonville Beach City Hall on 3rd Street North, until you visit Seawalk Pavilion Park, visit Seawalk Pavilion Park, only once do not visit Seawalk Pavilion Park, until you visit Campeche Bay Mexican Restaurant, visit Campeche Bay Mexican Restaurant, only once do not visit Campeche Bay Mexican Restaurant, until you visit Texaco fuel station with a roof, visit Texaco fuel station with a roof, only once do no visit Texaco fuel station with a roof, until you visit Wells Fargo bank building, visit Wells Fargo bank building, only once","{'Wells Fargo bank building', 'Texaco fuel station with a roof', 'Campeche Bay Mexican Restaurant', 'Seawalk Pavilion Park', 'Jacksonville Beach City Hall on 3rd Street North'}","{'Wells Fargo bank building', 'Campeche Bay Mexican Restaurant', 'Seawalk Pavilion Park', 'Texaco fuel station with a roof', 'Jacksonville Beach City Hall on 3rd Street North'}",True
"always avoid going to Seawalk Pavilion Park, Latham Plaza park, Walgreens pharmacy building, Jacksonville Beach City Hall on 3rd Street North, and Beachside Resortwear clothing store","{'Latham Plaza park', 'Walgreens pharmacy building', 'Beachside Resortwear clothing store', 'Seawalk Pavilion Park', 'Jacksonville Beach City Hall on 3rd Street North'}","{'Seawalk Pavilion Park', 'Latham Plaza park', 'Walgreens pharmacy building', 'Beachside Resortwear clothing store', 'Jacksonville Beach City Hall on 3rd Street North'}",True
"visit Seawalk Pavilion park, only once then eventually visit Wells Fargo bank building, only once then visit Jacksonville Beach Patrol police building, in the future for one time followed by one visit to Latham Plaza park, and after that Blue Water Daiquiri & Oyster Bar restaurant","{'Wells Fargo bank building', 'Jacksonville Beach Patrol police building', 'Seawalk Pavilion park', 'Latham Plaza park', 'Blue Water Daiquiri & Oyster Bar restaurant'}","{'Wells Fargo bank building', 'Jacksonville Beach Patrol police building', 'Seawalk Pavilion park', 'Latham Plaza park', 'Blue Water Daiquiri & Oyster Bar restaurant'}",True
"visit Surfer the Bar on 1st Street North, then Carrabba's Italian Grill restaurant, then Zeta Brewing Company restaurant, then Sneakers Sports Grille Restaurant, then Texaco fuel station with a roof, while ensuring not to visit Carrabba's Italian Grill restaurant, before Surfer the Bar on 1st Street North, not to visit Zeta Brewing Company restaurant, before Carrabba's Italian Grill restaurant, not to visit Sneakers Sports Grille Restaurant, before Zeta Brewing Company restaurant, not to visit Texaco fuel station with a roof, before Sneakers Sports Grille Restaurant","{'Texaco fuel station with a roof', 'Zeta Brewing Company restaurant', 'Sneakers Sports Grille Restaurant', 'Surfer the Bar on 1st Street North', ""Carrabba's Italian Grill restaurant""}","{'Texaco fuel station with a roof', 'Zeta Brewing Company restaurant', 'Sneakers Sports Grille Restaurant', ""Carrabba's Italian Grill restaurant"", 'Surfer the Bar on 1st Street North'}",True
"do not visit SeaWalk Pavillion Theatre, more than four times",{'SeaWalk Pavillion Theatre'},{'SeaWalk Pavillion Theatre'},True
you are required to complete exactly five separate visits to Latham Plaza park,{'Latham Plaza park'},{'Latham Plaza park'},True
"you can not go to Public Parking, Blue Water Daiquiri & Oyster Bar restaurant, or Campeche Bay Mexican Restaurant","{'Campeche Bay Mexican Restaurant', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Public Parking'}","{'Public Parking', 'Campeche Bay Mexican Restaurant', 'Blue Water Daiquiri & Oyster Bar restaurant'}",True
"visit Four Points by Sheraton Jacksonville Beachfront building, then leave Four Points by Sheraton Jacksonville Beachfront building, and never go back",{'Four Points by Sheraton Jacksonville Beachfront building'},{'Four Points by Sheraton Jacksonville Beachfront building'},True
"visit Jacksonville Beach City Hall on 3rd Street North, exactly twice",{'Jacksonville Beach City Hall on 3rd Street North'},{'Jacksonville Beach City Hall on 3rd Street North'},True
"go to Jacksonville Beach Patrol police building, then leave Jacksonville Beach Patrol police building, and repeat this exactly once more",{'Jacksonville Beach Patrol police building'},{'Jacksonville Beach Patrol police building'},True
"visit Beachside resort wear clothing store, and only then reach Surfer-themed bar on 1st Street North, you can only visit Beachside resort wear clothing store, once","{'Surfer-themed bar on 1st Street North', 'Beachside resort wear clothing store'}","{'Surfer-themed bar on 1st Street North', 'Beachside resort wear clothing store'}",True
reach Jacksonville Beach City Hall on 3rd Street North,{'Jacksonville Beach City Hall on 3rd Street North'},{'Jacksonville Beach City Hall on 3rd Street North'},True
"go to Surfer-themed bar on 1st Street North, then go to Campeche Bay Mexican Restaurant","{'Surfer-themed bar on 1st Street North', 'Campeche Bay Mexican Restaurant'}","{'Surfer-themed bar on 1st Street North', 'Campeche Bay Mexican Restaurant'}",True
"never stop visiting Latham Plaza park, Blue Water Daiquiri & Oyster Bar restaurant, Public Parking, and Carrabba's Italian Grill restaurant","{'Public Parking', 'Blue Water Daiquiri & Oyster Bar restaurant', ""Carrabba's Italian Grill restaurant"", 'Latham Plaza park'}","{'Blue Water Daiquiri & Oyster Bar restaurant', ""Carrabba's Italian Grill restaurant"", 'Latham Plaza park', 'Public Parking'}",True
"you are required to visit Surfer the Bar on 1st Street North, on exactly three separate instances",{'Surfer the Bar on 1st Street North'},{'Surfer the Bar on 1st Street North'},True
"visit Public Parking, exactly twice",{'Public Parking'},{'Public Parking'},True
"visiting Jacksonville Beach City Hall on 3rd Street North, for the fourth time will lock it for future visits",{'Jacksonville Beach City Hall on 3rd Street North'},{'Jacksonville Beach City Hall on 3rd Street North'},True
"make sure Public Parking, Beachside resort wear clothing store, and Four Points by Sheraton Jacksonville Beachfront building, are all visited","{'Beachside resort wear clothing store', 'Four Points by Sheraton Jacksonville Beachfront building', 'Public Parking'}","{'Beachside resort wear clothing store', 'Four Points by Sheraton Jacksonville Beachfront building', 'Public Parking'}",True
"eventually first visit Beachside resort wear clothing store, and then Zeta Brewing Company restaurant, after","{'Zeta Brewing Company restaurant', 'Beachside resort wear clothing store'}","{'Zeta Brewing Company restaurant', 'Beachside resort wear clothing store'}",True
"you are not allowed to visit Blue Water Daiquiri & Oyster Bar restaurant, three times or fewer you must visit Blue Water Daiquiri & Oyster Bar restaurant, four times or more",{'Blue Water Daiquiri & Oyster Bar restaurant'},{'Blue Water Daiquiri & Oyster Bar restaurant'},True
"visit Latham Plaza park, then visit Public Parking, then visit Wells Fargo bank building, then visit Texaco fuel station with a roof","{'Wells Fargo bank building', 'Public Parking', 'Texaco fuel station with a roof', 'Latham Plaza park'}","{'Wells Fargo bank building', 'Texaco fuel station with a roof', 'Latham Plaza park', 'Public Parking'}",True
"go to Four Points by Sheraton Jacksonville Beachfront building, Sneakers Sports Grille restaurant, SeaWalk Pavillion Theatre, Beachside Resortwear clothing store, and Seawalk Hotel and Spa, infinitely often","{'SeaWalk Pavillion Theatre', 'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Hotel and Spa', 'Sneakers Sports Grille restaurant', 'Beachside Resortwear clothing store'}","{'SeaWalk Pavillion Theatre', 'Four Points by Sheraton Jacksonville Beachfront building', 'Sneakers Sports Grille restaurant', 'Seawalk Hotel and Spa', 'Beachside Resortwear clothing store'}",True
complete exactly five separate visits to Walgreens Pharmacy,{'Walgreens Pharmacy'},{'Walgreens Pharmacy'},True
"you must keep going on Picasso Day Spa & Salon offering beauty services, until you get to Latham Plaza park","{'Picasso Day Spa & Salon offering beauty services', 'Latham Plaza park'}","{'Picasso Day Spa & Salon offering beauty services', 'Latham Plaza park'}",True
"visit Seawalk Hotel and Spa, at most four times",{'Seawalk Hotel and Spa'},{'Seawalk Hotel and Spa'},True
"visit Texaco fuel station with a roof, at least three times",{'Texaco fuel station with a roof'},{'Texaco fuel station with a roof'},True
"visit Seawalk Pavilion park, then Carrabba's Italian Grill restaurant, then SeaWalk Pavilion theater building, and then Beachside Resortwear clothing store","{'SeaWalk Pavilion theater building', ""Carrabba's Italian Grill restaurant"", 'Seawalk Pavilion park', 'Beachside Resortwear clothing store'}","{'SeaWalk Pavilion theater building', 'Beachside Resortwear clothing store', ""Carrabba's Italian Grill restaurant"", 'Seawalk Pavilion park'}",True
"do not visit Zeta Brewing Company restaurant, any more than three times",{'Zeta Brewing Company restaurant'},{'Zeta Brewing Company restaurant'},True
"visit Sneakers Sports Grille Restaurant, and visit Seawalk Hotel and Spa, after Sneakers Sports Grille Restaurant, is visited","{'Sneakers Sports Grille Restaurant', 'Seawalk Hotel and Spa'}","{'Sneakers Sports Grille Restaurant', 'Seawalk Hotel and Spa'}",True
"you can not go to Four Points by Sheraton Jacksonville Beachfront building, Wells Fargo bank building, Beachside Resortwear clothing store, or Texaco fuel station with a roof","{'Wells Fargo bank building', 'Beachside Resortwear clothing store', 'Four Points by Sheraton Jacksonville Beachfront building', 'Texaco fuel station with a roof'}","{'Wells Fargo bank building', 'Beachside Resortwear clothing store', 'Four Points by Sheraton Jacksonville Beachfront building', 'Texaco fuel station with a roof'}",True
"stop by Jacksonville Beach Patrol police building, Texaco fuel station with a roof, and Campeche Bay Mexican Restaurant, in any order","{'Jacksonville Beach Patrol police building', 'Campeche Bay Mexican Restaurant', 'Texaco fuel station with a roof'}","{'Jacksonville Beach Patrol police building', 'Campeche Bay Mexican Restaurant', 'Texaco fuel station with a roof'}",True
"do not visit Seawalk Pavilion Park, more than three times",{'Seawalk Pavilion Park'},{'Seawalk Pavilion Park'},True
complete exactly five separate visits to Jacksonville Beach City Hall on 3rd Street North,{'Jacksonville Beach City Hall on 3rd Street North'},{'Jacksonville Beach City Hall on 3rd Street North'},True
"keep visiting Four Points by Sheraton Jacksonville Beachfront building, and Seawalk Pavilion park, forever","{'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Pavilion park'}","{'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Pavilion park'}",True
"visit Public Parking, at least three times",{'Public Parking'},{'Public Parking'},True
"visit Picasso Day Spa & Salon, a beauty shop, at least once do not visit Four Points by Sheraton Jacksonville Beachfront building, or Carrabba's Italian Grill restaurant, before Picasso Day Spa & Salon, a beauty shop, then visit Four Points by Sheraton Jacksonville Beachfront building, at least once do not visit Carrabba's Italian Grill restaurant, before Four Points by Sheraton Jacksonville Beachfront building, finally visit Carrabba's Italian Grill restaurant","{'Picasso Day Spa & Salon, a beauty shop', ""Carrabba's Italian Grill restaurant"", 'Four Points by Sheraton Jacksonville Beachfront building'}","{'Four Points by Sheraton Jacksonville Beachfront building', 'Picasso Day Spa & Salon, a beauty shop', ""Carrabba's Italian Grill restaurant""}",True
"visit Surfer-themed bar on 1st Street North, SeaWalk Pavillion Theatre, Zeta Brewing Company restaurant, one after the other","{'Surfer-themed bar on 1st Street North', 'SeaWalk Pavillion Theatre', 'Zeta Brewing Company restaurant'}","{'Surfer-themed bar on 1st Street North', 'SeaWalk Pavillion Theatre', 'Zeta Brewing Company restaurant'}",True
"you have to visit Latham Plaza park, five or more than five times",{'Latham Plaza park'},{'Latham Plaza park'},True
"go to Jacksonville Beach City Hall on 3rd Street North, exactly two times",{'Jacksonville Beach City Hall on 3rd Street North'},{'Jacksonville Beach City Hall on 3rd Street North'},True
"move to Zeta Brewing Company restaurant, Public Parking, Blue Water Daiquiri & Oyster Bar restaurant, and Latham Plaza park, in any order","{'Zeta Brewing Company restaurant', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Latham Plaza park', 'Public Parking'}","{'Zeta Brewing Company restaurant', 'Public Parking', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Latham Plaza park'}",True
"if Surfer-themed bar on 1st Street North, is observed at any time then Zeta Brewing Company restaurant, must be visited in the future","{'Surfer-themed bar on 1st Street North', 'Zeta Brewing Company restaurant'}","{'Surfer-themed bar on 1st Street North', 'Zeta Brewing Company restaurant'}",True
"do not go to Picasso Day Spa & Salon offering beauty services, until you have gone to Beachside Resortwear clothing store","{'Picasso Day Spa & Salon offering beauty services', 'Beachside Resortwear clothing store'}","{'Picasso Day Spa & Salon offering beauty services', 'Beachside Resortwear clothing store'}",True
"visit Surfer-themed bar on 1st Street North, an infinite number of times",{'Surfer-themed bar on 1st Street North'},{'Surfer-themed bar on 1st Street North'},True
"visit Texaco fuel station with a roof, then go to Blue Water Daiquiri & Oyster Bar restaurant, finally make your way to Seawalk Pavilion Park","{'Texaco fuel station with a roof', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Seawalk Pavilion Park'}","{'Texaco fuel station with a roof', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Seawalk Pavilion Park'}",True
"do not visit Zeta Brewing Company restaurant, until you visit Surfer the Bar on 1st Street North, visit Surfer the Bar on 1st Street North, only once do no visit Surfer the Bar on 1st Street North, until you visit Picasso Day Spa & Salon offering beauty services, visit Picasso Day Spa & Salon offering beauty services, only once","{'Zeta Brewing Company restaurant', 'Picasso Day Spa & Salon offering beauty services', 'Surfer the Bar on 1st Street North'}","{'Zeta Brewing Company restaurant', 'Picasso Day Spa & Salon offering beauty services', 'Surfer the Bar on 1st Street North'}",True
"never go to Seawalk Pavilion park, Surfer-themed bar on 1st Street North, or Zeta Brewing Company restaurant","{'Surfer-themed bar on 1st Street North', 'Seawalk Pavilion park', 'Zeta Brewing Company restaurant'}","{'Surfer-themed bar on 1st Street North', 'Seawalk Pavilion park', 'Zeta Brewing Company restaurant'}",True
"do not go to anywhere but Seawalk Hotel and Spa, once you visit Seawalk Pavilion Park","{'Seawalk Hotel and Spa', 'Seawalk Pavilion Park'}","{'Seawalk Hotel and Spa', 'Seawalk Pavilion Park'}",True
"go to Texaco fuel station with a roof, and only go to Walgreens pharmacy building, only after Texaco fuel station with a roof, is visited and then go to Four Points by Sheraton Jacksonville Beachfront building, only after Texaco fuel station with a roof, and Walgreens pharmacy building, are both visited and then go to Campeche Bay Mexican Restaurant, only after Texaco fuel station with a roof, Walgreens pharmacy building, and Four Points by Sheraton Jacksonville Beachfront building, are all visited and then go to Beachside Resortwear clothing store, only after Texaco fuel station with a roof, Walgreens pharmacy building, Four Points by Sheraton Jacksonville Beachfront building, and Campeche Bay Mexican Restaurant, are all visited","{'Four Points by Sheraton Jacksonville Beachfront building', 'Texaco fuel station with a roof', 'Walgreens pharmacy building', 'Beachside Resortwear clothing store', 'Campeche Bay Mexican Restaurant'}","{'Campeche Bay Mexican Restaurant', 'Four Points by Sheraton Jacksonville Beachfront building', 'Texaco fuel station with a roof', 'Walgreens pharmacy building', 'Beachside Resortwear clothing store'}",True
"SeaWalk Pavillion Theatre, must occur in the very next time step that Beachside Resortwear clothing store, occurs and Beachside Resortwear clothing store, must happen in the immediately previous time step of SeaWalk Pavillion Theatre, occurring","{'Beachside Resortwear clothing store', 'SeaWalk Pavillion Theatre'}","{'Beachside Resortwear clothing store', 'SeaWalk Pavillion Theatre'}",True
"visit Seawalk Hotel and Spa, at least once",{'Seawalk Hotel and Spa'},{'Seawalk Hotel and Spa'},True
"you can not go to Sneakers Sports Grille restaurant, Blue Water Daiquiri & Oyster Bar restaurant, Zeta Brewing Company restaurant, Four Points by Sheraton Jacksonville Beachfront building, or Surfer-themed bar on 1st Street North","{'Four Points by Sheraton Jacksonville Beachfront building', 'Sneakers Sports Grille restaurant', 'Zeta Brewing Company restaurant', 'Surfer-themed bar on 1st Street North', 'Blue Water Daiquiri & Oyster Bar restaurant'}","{'Four Points by Sheraton Jacksonville Beachfront building', 'Sneakers Sports Grille restaurant', 'Zeta Brewing Company restaurant', 'Blue Water Daiquiri & Oyster Bar restaurant', 'Surfer-themed bar on 1st Street North'}",True
"do not stop visiting Latham Plaza park, Picasso Day Spa and Salon, Campeche Bay Mexican Restaurant, Sneakers Sports Grille Restaurant, and Wells Fargo bank building, in no specific order","{'Wells Fargo bank building', 'Latham Plaza park', 'Sneakers Sports Grille Restaurant', 'Campeche Bay Mexican Restaurant', 'Picasso Day Spa and Salon'}","{'Wells Fargo bank building', 'Campeche Bay Mexican Restaurant', 'Latham Plaza park', 'Sneakers Sports Grille Restaurant', 'Picasso Day Spa and Salon'}",True
"go to Seawalk Pavilion Park, and only go to Blue Water Daiquiri & Oyster Bar restaurant, only after Seawalk Pavilion Park, is visited and then go to Campeche Bay Mexican Restaurant, only after Seawalk Pavilion Park, and Blue Water Daiquiri & Oyster Bar restaurant, are both visited and then go to SeaWalk Pavilion theater building, only after Seawalk Pavilion Park, Blue Water Daiquiri & Oyster Bar restaurant, and Campeche Bay Mexican Restaurant, are all visited and then go to Seawalk Hotel and Spa, only after Seawalk Pavilion Park, Blue Water Daiquiri & Oyster Bar restaurant, Campeche Bay Mexican Restaurant, and SeaWalk Pavilion theater building, are all visited","{'Seawalk Hotel and Spa', 'SeaWalk Pavilion theater building', 'Campeche Bay Mexican Restaurant', 'Seawalk Pavilion Park', 'Blue Water Daiquiri & Oyster Bar restaurant'}","{'SeaWalk Pavilion theater building', 'Campeche Bay Mexican Restaurant', 'Seawalk Hotel and Spa', 'Seawalk Pavilion Park', 'Blue Water Daiquiri & Oyster Bar restaurant'}",True
"Zeta Brewing Company restaurant, Surfer-themed bar on 1st Street North, Wells Fargo bank building, Beachside Resortwear clothing store, and Seawalk Hotel and Spa, should never be reached","{'Wells Fargo bank building', 'Seawalk Hotel and Spa', 'Zeta Brewing Company restaurant', 'Surfer-themed bar on 1st Street North', 'Beachside Resortwear clothing store'}","{'Wells Fargo bank building', 'Seawalk Hotel and Spa', 'Zeta Brewing Company restaurant', 'Beachside Resortwear clothing store', 'Surfer-themed bar on 1st Street North'}",True
"go to Carrabba's Italian Grill restaurant, only once but keep away from Seawalk Hotel and Spa, and then visit Seawalk Hotel and Spa, but keep away from Carrabba's Italian Grill restaurant","{""Carrabba's Italian Grill restaurant"", 'Seawalk Hotel and Spa'}","{""Carrabba's Italian Grill restaurant"", 'Seawalk Hotel and Spa'}",True
"visit Jacksonville Beach Patrol police building, an infinite number of times",{'Jacksonville Beach Patrol police building'},{'Jacksonville Beach Patrol police building'},True
"make sure Walgreens Pharmacy, and Wells Fargo bank building, are visited infinitely","{'Wells Fargo bank building', 'Walgreens Pharmacy'}","{'Wells Fargo bank building', 'Walgreens Pharmacy'}",True
"do not move to Zeta Brewing Company restaurant, until you arrive at Blue Water Daiquiri & Oyster Bar restaurant","{'Zeta Brewing Company restaurant', 'Blue Water Daiquiri & Oyster Bar restaurant'}","{'Zeta Brewing Company restaurant', 'Blue Water Daiquiri & Oyster Bar restaurant'}",True
"once you reach Texaco fuel station with a roof, you are never allowed to visit it again",{'Texaco fuel station with a roof'},{'Texaco fuel station with a roof'},True
"visit Carrabba's Italian Grill restaurant, then Surfer-themed bar on 1st Street North, then Seawalk Pavilion Park, then Picasso Day Spa & Salon, a beauty shop, and then Wells Fargo bank building","{'Wells Fargo bank building', 'Picasso Day Spa & Salon, a beauty shop', 'Surfer-themed bar on 1st Street North', 'Seawalk Pavilion Park', ""Carrabba's Italian Grill restaurant""}","{'Wells Fargo bank building', 'Picasso Day Spa & Salon, a beauty shop', 'Seawalk Pavilion Park', 'Surfer-themed bar on 1st Street North', ""Carrabba's Italian Grill restaurant""}",True
"visit Texaco fuel station with a roof, Jacksonville Beach Patrol police building, Surfer-themed bar on 1st Street North, and Carrabba's Italian Grill restaurant, in that specific order make sure not to visit waypoints out of turn","{'Texaco fuel station with a roof', 'Surfer-themed bar on 1st Street North', 'Jacksonville Beach Patrol police building', ""Carrabba's Italian Grill restaurant""}","{'Texaco fuel station with a roof', 'Surfer-themed bar on 1st Street North', 'Jacksonville Beach Patrol police building', ""Carrabba's Italian Grill restaurant""}",True
"visit Four Points by Sheraton Jacksonville Beachfront building, exactly once avoid Seawalk Pavilion park, or Texaco fuel station with a roof, before Four Points by Sheraton Jacksonville Beachfront building, then reach Seawalk Pavilion park, exactly once avoid Texaco fuel station with a roof, before Seawalk Pavilion park, finally move to Texaco fuel station with a roof","{'Texaco fuel station with a roof', 'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Pavilion park'}","{'Texaco fuel station with a roof', 'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Pavilion park'}",True
"you must visit Sneakers Sports Grille restaurant, once you go to Jacksonville Beach City Hall on 3rd Street North, and you must avoid Sneakers Sports Grille restaurant, any other time","{'Sneakers Sports Grille restaurant', 'Jacksonville Beach City Hall on 3rd Street North'}","{'Sneakers Sports Grille restaurant', 'Jacksonville Beach City Hall on 3rd Street North'}",True
"make sure Campeche Bay Mexican Restaurant, Four Points by Sheraton Jacksonville Beachfront building, and Seawalk Hotel and Spa, are all visited","{'Campeche Bay Mexican Restaurant', 'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Hotel and Spa'}","{'Campeche Bay Mexican Restaurant', 'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Hotel and Spa'}",True
"do not visit Wells Fargo bank building, more than once",{'Wells Fargo bank building'},{'Wells Fargo bank building'},True
"always keep away from Campeche Bay Mexican Restaurant, SeaWalk Pavilion theater building, Seawalk Pavilion park, Picasso Day Spa & Salon, a beauty shop, and Beachside resort wear clothing store","{'Picasso Day Spa & Salon, a beauty shop', 'Seawalk Pavilion park', 'SeaWalk Pavilion theater building', 'Campeche Bay Mexican Restaurant', 'Beachside resort wear clothing store'}","{'Picasso Day Spa & Salon, a beauty shop', 'SeaWalk Pavilion theater building', 'Campeche Bay Mexican Restaurant', 'Seawalk Pavilion park', 'Beachside resort wear clothing store'}",True
"visit Seawalk Pavilion park, equal or more than three times",{'Seawalk Pavilion park'},{'Seawalk Pavilion park'},True
never go to SeaWalk Pavillion Theatre,{'SeaWalk Pavillion Theatre'},{'SeaWalk Pavillion Theatre'},True
"make sure Surfer-themed bar on 1st Street North, Sneakers Sports Grille Restaurant, Four Points by Sheraton Jacksonville Beachfront building, Seawalk Pavilion park, and Latham Plaza park, are all visited","{'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Pavilion park', 'Latham Plaza park', 'Surfer-themed bar on 1st Street North', 'Sneakers Sports Grille Restaurant'}","{'Four Points by Sheraton Jacksonville Beachfront building', 'Seawalk Pavilion park', 'Latham Plaza park', 'Surfer-themed bar on 1st Street North', 'Sneakers Sports Grille Restaurant'}",True
"you can not visit Zeta Brewing Company restaurant, two or more times",{'Zeta Brewing Company restaurant'},{'Zeta Brewing Company restaurant'},True
"do not visit SeaWalk Pavillion Theatre, more than five times",{'SeaWalk Pavillion Theatre'},{'SeaWalk Pavillion Theatre'},True
"visit Carrabba's Italian Grill restaurant, then Picasso Day Spa & Salon, a beauty shop, then Jacksonville Beach Patrol police building, and then Texaco fuel station with a roof","{'Jacksonville Beach Patrol police building', 'Picasso Day Spa & Salon, a beauty shop', 'Texaco fuel station with a roof', ""Carrabba's Italian Grill restaurant""}","{'Jacksonville Beach Patrol police building', 'Picasso Day Spa & Salon, a beauty shop', 'Texaco fuel station with a roof', ""Carrabba's Italian Grill restaurant""}",True
please go to Walgreens pharmacy building,{'Walgreens pharmacy building'},{'Walgreens pharmacy building'},True
