train_or_valid,pattern_type,nprops,prop_perm,utterances,true_ltl,output_ltl,is_correct
valid,visit,2,"('a', 'b')",visit a and b,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",visit a and c,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",visit a and d,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",visit a and h,& F a F h,& F h F a,True
valid,visit,2,"('b', 'a')",visit b and a,& F b F a,& F a F b,True
valid,visit,2,"('b', 'c')",visit b and c,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",visit b and d,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",visit b and h,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",visit c and a,& F c F a,& F a F c,True
valid,visit,2,"('c', 'b')",visit c and b,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",visit c and d,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",visit c and h,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",visit d and a,& F d F a,& F a F d,True
valid,visit,2,"('d', 'b')",visit d and b,& F d F b,& F b F d,True
valid,visit,2,"('d', 'c')",visit d and c,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",visit d and h,& F d F h,& F h F d,True
valid,visit,2,"('h', 'a')",visit h and a,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",visit h and b,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",visit h and c,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",visit h and d,& F h F d,& F h F d,True
valid,visit,2,"('a', 'b')",make sure both a and b are visited,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",make sure both a and c are visited,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",make sure both a and d are visited,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",make sure both a and h are visited,& F a F h,& F a F h,True
valid,visit,2,"('b', 'a')",make sure both b and a are visited,& F b F a,& F b F a,True
valid,visit,2,"('b', 'c')",make sure both b and c are visited,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",make sure both b and d are visited,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",make sure both b and h are visited,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",make sure both c and a are visited,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",make sure both c and b are visited,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",make sure both c and d are visited,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",make sure both c and h are visited,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",make sure both d and a are visited,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",make sure both d and b are visited,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",make sure both d and c are visited,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",make sure both d and h are visited,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",make sure both h and a are visited,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",make sure both h and b are visited,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",make sure both h and c are visited,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",make sure both h and d are visited,& F h F d,& F h F d,True
valid,visit,2,"('a', 'b')",go to a and b,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",go to a and c,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",go to a and d,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",go to a and h,& F a F h,& F a F h,True
valid,visit,2,"('b', 'a')",go to b and a,& F b F a,& F b F a,True
valid,visit,2,"('b', 'c')",go to b and c,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",go to b and d,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",go to b and h,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",go to c and a,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",go to c and b,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",go to c and d,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",go to c and h,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",go to d and a,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",go to d and b,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",go to d and c,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",go to d and h,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",go to h and a,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",go to h and b,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",go to h and c,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",go to h and d,& F h F d,& F h F d,True
valid,visit,2,"('a', 'b')",reach a reach b,& F a F b,F & a F b,False
valid,visit,2,"('a', 'c')",reach a reach c,& F a F c,F & a F c,False
valid,visit,2,"('a', 'd')",reach a reach d,& F a F d,F & a F d,False
valid,visit,2,"('a', 'h')",reach a reach h,& F a F h,F & a F h,False
valid,visit,2,"('b', 'a')",reach b reach a,& F b F a,F & b F a,False
valid,visit,2,"('b', 'c')",reach b reach c,& F b F c,F & b F c,False
valid,visit,2,"('b', 'd')",reach b reach d,& F b F d,F & b F d,False
valid,visit,2,"('b', 'h')",reach b reach h,& F b F h,F & b F h,False
valid,visit,2,"('c', 'a')",reach c reach a,& F c F a,F & c F a,False
valid,visit,2,"('c', 'b')",reach c reach b,& F c F b,F & c F b,False
valid,visit,2,"('c', 'd')",reach c reach d,& F c F d,F & c F d,False
valid,visit,2,"('c', 'h')",reach c reach h,& F c F h,F & c F h,False
valid,visit,2,"('d', 'a')",reach d reach a,& F d F a,F & d F a,False
valid,visit,2,"('d', 'b')",reach d reach b,& F d F b,F & d F b,False
valid,visit,2,"('d', 'c')",reach d reach c,& F d F c,F & d F c,False
valid,visit,2,"('d', 'h')",reach d reach h,& F d F h,F & d F h,False
valid,visit,2,"('h', 'a')",reach h reach a,& F h F a,F & h F a,False
valid,visit,2,"('h', 'b')",reach h reach b,& F h F b,F & h F b,False
valid,visit,2,"('h', 'c')",reach h reach c,& F h F c,F & h F c,False
valid,visit,2,"('h', 'd')",reach h reach d,& F h F d,F & h F d,False
valid,visit,2,"('a', 'b')",go to one of a and b and then to the other,& F a F b,& F a F b,True
valid,visit,2,"('a', 'c')",go to one of a and c and then to the other,& F a F c,& F a F c,True
valid,visit,2,"('a', 'd')",go to one of a and d and then to the other,& F a F d,& F a F d,True
valid,visit,2,"('a', 'h')",go to one of a and h and then to the other,& F a F h,& F a F h,True
valid,visit,2,"('b', 'a')",go to one of b and a and then to the other,& F b F a,& F b F a,True
valid,visit,2,"('b', 'c')",go to one of b and c and then to the other,& F b F c,& F b F c,True
valid,visit,2,"('b', 'd')",go to one of b and d and then to the other,& F b F d,& F b F d,True
valid,visit,2,"('b', 'h')",go to one of b and h and then to the other,& F b F h,& F b F h,True
valid,visit,2,"('c', 'a')",go to one of c and a and then to the other,& F c F a,& F c F a,True
valid,visit,2,"('c', 'b')",go to one of c and b and then to the other,& F c F b,& F c F b,True
valid,visit,2,"('c', 'd')",go to one of c and d and then to the other,& F c F d,& F c F d,True
valid,visit,2,"('c', 'h')",go to one of c and h and then to the other,& F c F h,& F c F h,True
valid,visit,2,"('d', 'a')",go to one of d and a and then to the other,& F d F a,& F d F a,True
valid,visit,2,"('d', 'b')",go to one of d and b and then to the other,& F d F b,& F d F b,True
valid,visit,2,"('d', 'c')",go to one of d and c and then to the other,& F d F c,& F d F c,True
valid,visit,2,"('d', 'h')",go to one of d and h and then to the other,& F d F h,& F d F h,True
valid,visit,2,"('h', 'a')",go to one of h and a and then to the other,& F h F a,& F h F a,True
valid,visit,2,"('h', 'b')",go to one of h and b and then to the other,& F h F b,& F h F b,True
valid,visit,2,"('h', 'c')",go to one of h and c and then to the other,& F h F c,& F h F c,True
valid,visit,2,"('h', 'd')",go to one of h and d and then to the other,& F h F d,& F h F d,True
valid,visit,3,"('a', 'b', 'c')",stop by a b and c in any order,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"('a', 'b', 'd')",stop by a b and d in any order,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"('a', 'b', 'h')",stop by a b and h in any order,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"('a', 'c', 'b')",stop by a c and b in any order,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"('a', 'c', 'd')",stop by a c and d in any order,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"('a', 'c', 'h')",stop by a c and h in any order,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"('a', 'd', 'b')",stop by a d and b in any order,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"('a', 'd', 'c')",stop by a d and c in any order,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"('a', 'd', 'h')",stop by a d and h in any order,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"('a', 'h', 'b')",stop by a h and b in any order,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"('a', 'h', 'c')",stop by a h and c in any order,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"('a', 'h', 'd')",stop by a h and d in any order,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"('b', 'a', 'c')",stop by b a and c in any order,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"('b', 'a', 'd')",stop by b a and d in any order,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"('b', 'a', 'h')",stop by b a and h in any order,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"('b', 'c', 'a')",stop by b c and a in any order,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"('b', 'c', 'd')",stop by b c and d in any order,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"('b', 'c', 'h')",stop by b c and h in any order,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"('b', 'd', 'a')",stop by b d and a in any order,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"('b', 'd', 'c')",stop by b d and c in any order,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"('b', 'd', 'h')",stop by b d and h in any order,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"('b', 'h', 'a')",stop by b h and a in any order,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"('b', 'h', 'c')",stop by b h and c in any order,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"('b', 'h', 'd')",stop by b h and d in any order,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"('c', 'a', 'b')",stop by c a and b in any order,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"('c', 'a', 'd')",stop by c a and d in any order,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"('c', 'a', 'h')",stop by c a and h in any order,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"('c', 'b', 'a')",stop by c b and a in any order,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"('c', 'b', 'd')",stop by c b and d in any order,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"('c', 'b', 'h')",stop by c b and h in any order,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"('c', 'd', 'a')",stop by c d and a in any order,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"('c', 'd', 'b')",stop by c d and b in any order,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"('c', 'd', 'h')",stop by c d and h in any order,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"('c', 'h', 'a')",stop by c h and a in any order,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"('c', 'h', 'b')",stop by c h and b in any order,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"('c', 'h', 'd')",stop by c h and d in any order,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"('d', 'a', 'b')",stop by d a and b in any order,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"('d', 'a', 'c')",stop by d a and c in any order,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"('d', 'a', 'h')",stop by d a and h in any order,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"('d', 'b', 'a')",stop by d b and a in any order,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"('d', 'b', 'c')",stop by d b and c in any order,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"('d', 'b', 'h')",stop by d b and h in any order,& F d & F b F h,& F d & F b F h,True
valid,visit,3,"('d', 'c', 'a')",stop by d c and a in any order,& F d & F c F a,& F d & F c F a,True
valid,visit,3,"('d', 'c', 'b')",stop by d c and b in any order,& F d & F c F b,& F d & F c F b,True
valid,visit,3,"('d', 'c', 'h')",stop by d c and h in any order,& F d & F c F h,& F d & F c F h,True
valid,visit,3,"('d', 'h', 'a')",stop by d h and a in any order,& F d & F h F a,& F d & F h F a,True
valid,visit,3,"('d', 'h', 'b')",stop by d h and b in any order,& F d & F h F b,& F d & F h F b,True
valid,visit,3,"('d', 'h', 'c')",stop by d h and c in any order,& F d & F h F c,& F d & F h F c,True
valid,visit,3,"('h', 'a', 'b')",stop by h a and b in any order,& F h & F a F b,& F h & F a F b,True
valid,visit,3,"('h', 'a', 'c')",stop by h a and c in any order,& F h & F a F c,& F h & F a F c,True
valid,visit,3,"('h', 'a', 'd')",stop by h a and d in any order,& F h & F a F d,& F h & F a F d,True
valid,visit,3,"('h', 'b', 'a')",stop by h b and a in any order,& F h & F b F a,& F h & F b F a,True
valid,visit,3,"('h', 'b', 'c')",stop by h b and c in any order,& F h & F b F c,& F h & F b F c,True
valid,visit,3,"('h', 'b', 'd')",stop by h b and d in any order,& F h & F b F d,& F h & F b F d,True
valid,visit,3,"('h', 'c', 'a')",stop by h c and a in any order,& F h & F c F a,& F h & F c F a,True
valid,visit,3,"('h', 'c', 'b')",stop by h c and b in any order,& F h & F c F b,& F h & F c F b,True
valid,visit,3,"('h', 'c', 'd')",stop by h c and d in any order,& F h & F c F d,& F h & F c F d,True
valid,visit,3,"('h', 'd', 'a')",stop by h d and a in any order,& F h & F d F a,& F h & F d F a,True
valid,visit,3,"('h', 'd', 'b')",stop by h d and b in any order,& F h & F d F b,& F h & F d F b,True
valid,visit,3,"('h', 'd', 'c')",stop by h d and c in any order,& F h & F d F c,& F h & F d F c,True
valid,visit,3,"('a', 'b', 'c')",go to a b and c,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"('a', 'b', 'd')",go to a b and d,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"('a', 'b', 'h')",go to a b and h,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"('a', 'c', 'b')",go to a c and b,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"('a', 'c', 'd')",go to a c and d,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"('a', 'c', 'h')",go to a c and h,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"('a', 'd', 'b')",go to a d and b,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"('a', 'd', 'c')",go to a d and c,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"('a', 'd', 'h')",go to a d and h,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"('a', 'h', 'b')",go to a h and b,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"('a', 'h', 'c')",go to a h and c,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"('a', 'h', 'd')",go to a h and d,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"('b', 'a', 'c')",go to b a and c,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"('b', 'a', 'd')",go to b a and d,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"('b', 'a', 'h')",go to b a and h,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"('b', 'c', 'a')",go to b c and a,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"('b', 'c', 'd')",go to b c and d,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"('b', 'c', 'h')",go to b c and h,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"('b', 'd', 'a')",go to b d and a,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"('b', 'd', 'c')",go to b d and c,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"('b', 'd', 'h')",go to b d and h,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"('b', 'h', 'a')",go to b h and a,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"('b', 'h', 'c')",go to b h and c,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"('b', 'h', 'd')",go to b h and d,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"('c', 'a', 'b')",go to c a and b,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"('c', 'a', 'd')",go to c a and d,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"('c', 'a', 'h')",go to c a and h,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"('c', 'b', 'a')",go to c b and a,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"('c', 'b', 'd')",go to c b and d,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"('c', 'b', 'h')",go to c b and h,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"('c', 'd', 'a')",go to c d and a,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"('c', 'd', 'b')",go to c d and b,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"('c', 'd', 'h')",go to c d and h,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"('c', 'h', 'a')",go to c h and a,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"('c', 'h', 'b')",go to c h and b,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"('c', 'h', 'd')",go to c h and d,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"('d', 'a', 'b')",go to d a and b,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"('d', 'a', 'c')",go to d a and c,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"('d', 'a', 'h')",go to d a and h,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"('d', 'b', 'a')",go to d b and a,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"('d', 'b', 'c')",go to d b and c,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"('d', 'b', 'h')",go to d b and h,& F d & F b F h,& F d & F b F h,True
valid,visit,3,"('d', 'c', 'a')",go to d c and a,& F d & F c F a,& F d & F c F a,True
valid,visit,3,"('d', 'c', 'b')",go to d c and b,& F d & F c F b,& F d & F c F b,True
valid,visit,3,"('d', 'c', 'h')",go to d c and h,& F d & F c F h,& F d & F c F h,True
valid,visit,3,"('d', 'h', 'a')",go to d h and a,& F d & F h F a,& F d & F h F a,True
valid,visit,3,"('d', 'h', 'b')",go to d h and b,& F d & F h F b,& F d & F h F b,True
valid,visit,3,"('d', 'h', 'c')",go to d h and c,& F d & F h F c,& F d & F h F c,True
valid,visit,3,"('h', 'a', 'b')",go to h a and b,& F h & F a F b,& F h & F a F b,True
valid,visit,3,"('h', 'a', 'c')",go to h a and c,& F h & F a F c,& F h & F a F c,True
valid,visit,3,"('h', 'a', 'd')",go to h a and d,& F h & F a F d,& F h & F a F d,True
valid,visit,3,"('h', 'b', 'a')",go to h b and a,& F h & F b F a,& F h & F b F a,True
valid,visit,3,"('h', 'b', 'c')",go to h b and c,& F h & F b F c,& F h & F b F c,True
valid,visit,3,"('h', 'b', 'd')",go to h b and d,& F h & F b F d,& F h & F b F d,True
valid,visit,3,"('h', 'c', 'a')",go to h c and a,& F h & F c F a,& F h & F c F a,True
valid,visit,3,"('h', 'c', 'b')",go to h c and b,& F h & F c F b,& F h & F c F b,True
valid,visit,3,"('h', 'c', 'd')",go to h c and d,& F h & F c F d,& F h & F c F d,True
valid,visit,3,"('h', 'd', 'a')",go to h d and a,& F h & F d F a,& F h & F d F a,True
valid,visit,3,"('h', 'd', 'b')",go to h d and b,& F h & F d F b,& F h & F d F b,True
valid,visit,3,"('h', 'd', 'c')",go to h d and c,& F h & F d F c,& F h & F d F c,True
valid,visit,3,"('a', 'b', 'c')",make sure a b and c are all visited,& F a & F b F c,& F a & F b F c,True
valid,visit,3,"('a', 'b', 'd')",make sure a b and d are all visited,& F a & F b F d,& F a & F b F d,True
valid,visit,3,"('a', 'b', 'h')",make sure a b and h are all visited,& F a & F b F h,& F a & F b F h,True
valid,visit,3,"('a', 'c', 'b')",make sure a c and b are all visited,& F a & F c F b,& F a & F c F b,True
valid,visit,3,"('a', 'c', 'd')",make sure a c and d are all visited,& F a & F c F d,& F a & F c F d,True
valid,visit,3,"('a', 'c', 'h')",make sure a c and h are all visited,& F a & F c F h,& F a & F c F h,True
valid,visit,3,"('a', 'd', 'b')",make sure a d and b are all visited,& F a & F d F b,& F a & F d F b,True
valid,visit,3,"('a', 'd', 'c')",make sure a d and c are all visited,& F a & F d F c,& F a & F d F c,True
valid,visit,3,"('a', 'd', 'h')",make sure a d and h are all visited,& F a & F d F h,& F a & F d F h,True
valid,visit,3,"('a', 'h', 'b')",make sure a h and b are all visited,& F a & F h F b,& F a & F h F b,True
valid,visit,3,"('a', 'h', 'c')",make sure a h and c are all visited,& F a & F h F c,& F a & F h F c,True
valid,visit,3,"('a', 'h', 'd')",make sure a h and d are all visited,& F a & F h F d,& F a & F h F d,True
valid,visit,3,"('b', 'a', 'c')",make sure b a and c are all visited,& F b & F a F c,& F b & F a F c,True
valid,visit,3,"('b', 'a', 'd')",make sure b a and d are all visited,& F b & F a F d,& F b & F a F d,True
valid,visit,3,"('b', 'a', 'h')",make sure b a and h are all visited,& F b & F a F h,& F b & F a F h,True
valid,visit,3,"('b', 'c', 'a')",make sure b c and a are all visited,& F b & F c F a,& F b & F c F a,True
valid,visit,3,"('b', 'c', 'd')",make sure b c and d are all visited,& F b & F c F d,& F b & F c F d,True
valid,visit,3,"('b', 'c', 'h')",make sure b c and h are all visited,& F b & F c F h,& F b & F c F h,True
valid,visit,3,"('b', 'd', 'a')",make sure b d and a are all visited,& F b & F d F a,& F b & F d F a,True
valid,visit,3,"('b', 'd', 'c')",make sure b d and c are all visited,& F b & F d F c,& F b & F d F c,True
valid,visit,3,"('b', 'd', 'h')",make sure b d and h are all visited,& F b & F d F h,& F b & F d F h,True
valid,visit,3,"('b', 'h', 'a')",make sure b h and a are all visited,& F b & F h F a,& F b & F h F a,True
valid,visit,3,"('b', 'h', 'c')",make sure b h and c are all visited,& F b & F h F c,& F b & F h F c,True
valid,visit,3,"('b', 'h', 'd')",make sure b h and d are all visited,& F b & F h F d,& F b & F h F d,True
valid,visit,3,"('c', 'a', 'b')",make sure c a and b are all visited,& F c & F a F b,& F c & F a F b,True
valid,visit,3,"('c', 'a', 'd')",make sure c a and d are all visited,& F c & F a F d,& F c & F a F d,True
valid,visit,3,"('c', 'a', 'h')",make sure c a and h are all visited,& F c & F a F h,& F c & F a F h,True
valid,visit,3,"('c', 'b', 'a')",make sure c b and a are all visited,& F c & F b F a,& F c & F b F a,True
valid,visit,3,"('c', 'b', 'd')",make sure c b and d are all visited,& F c & F b F d,& F c & F b F d,True
valid,visit,3,"('c', 'b', 'h')",make sure c b and h are all visited,& F c & F b F h,& F c & F b F h,True
valid,visit,3,"('c', 'd', 'a')",make sure c d and a are all visited,& F c & F d F a,& F c & F d F a,True
valid,visit,3,"('c', 'd', 'b')",make sure c d and b are all visited,& F c & F d F b,& F c & F d F b,True
valid,visit,3,"('c', 'd', 'h')",make sure c d and h are all visited,& F c & F d F h,& F c & F d F h,True
valid,visit,3,"('c', 'h', 'a')",make sure c h and a are all visited,& F c & F h F a,& F c & F h F a,True
valid,visit,3,"('c', 'h', 'b')",make sure c h and b are all visited,& F c & F h F b,& F c & F h F b,True
valid,visit,3,"('c', 'h', 'd')",make sure c h and d are all visited,& F c & F h F d,& F c & F h F d,True
valid,visit,3,"('d', 'a', 'b')",make sure d a and b are all visited,& F d & F a F b,& F d & F a F b,True
valid,visit,3,"('d', 'a', 'c')",make sure d a and c are all visited,& F d & F a F c,& F d & F a F c,True
valid,visit,3,"('d', 'a', 'h')",make sure d a and h are all visited,& F d & F a F h,& F d & F a F h,True
valid,visit,3,"('d', 'b', 'a')",make sure d b and a are all visited,& F d & F b F a,& F d & F b F a,True
valid,visit,3,"('d', 'b', 'c')",make sure d b and c are all visited,& F d & F b F c,& F d & F b F c,True
valid,visit,3,"('d', 'b', 'h')",make sure d b and h are all visited,& F d & F b F h,& F d & F b F h,True
