,nl_command,ltl,map_name,result,eq
2025,find Kirkland Museum of Fine & Decorative Art and Cultural Complex Parking & Museum Residences,& F kirkland_museum_of_fine_&_decorative_art F cultural_complex_parking_&_museum_residences,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Kirkland', 'Museum', 'of', 'of', ')lm', '&', '&', 'F', 'lm(', 'lm(', 'Art', 'Art', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
2026,move to Golden Triangle and North Entry Terrace,& F golden_triangle F north_entry_terrace,Denver #1,"error:['&', 'F', 'lm(', 'Golden', 'and', ')lm', ')lm']",False
2027,move to Foster & Graham Huttner LLP and Eviva Cherokee,& F foster_&_graham_huttner_llp F eviva_cherokee,Denver #1,& F eviva_cherokee center_for_colorado_women's_history lm( center_for_colorado_women's_history lm( center_for_colorado_women's_history,False
2028,go to History Colorado Center and Native American Trading Company,& F history_colorado_center F native_american_trading_company,Denver #1,"error:['&', 'F', 'lm(', 'History', 'Colorado', 'Center', ')lm', 'F', 'lm(', 'lm(', 'Trading', ')lm']",False
2029,go to Capitol Hill and North Entry Terrace,& F capitol_hill F north_entry_terrace,Denver #1,& F foster_&_graham_huttner_llp,False
2030,stop by Center for Colorado Women’s History and Foster & Graham Huttner LLP,& F center_for_colorado_women’s_history F foster_&_graham_huttner_llp,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Center', ')lm', '&', '&', 'F', 'F', 'lm(', 'lm(', 'F', ')lm', 'F', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
2031,stop by The Balustrade Condos and the Art Hotel,& F the_balustrade_condos F the_art_hotel,Denver #1,"error:['&', 'F', 'lm(', 'The', 'Balustrade', ')lm', ')lm', 'F', 'lm(', 'the', 'Art', ')lm']",False
2032,make sure to go to both Byers-Evans House and Pints Pub,& F byers-evans_house F pints_pub,Denver #1,"error:['&', 'F', 'lm(', 'Byers-Evans', 'House', ')lm', ')lm', 'lm(', 'lm(', 'Pub']",False
2033,make sure to go to both Byers-Evans House and Rendezvous Cafe,& F byers-evans_house F rendezvous_cafe,Denver #1,"error:['&', 'F', 'lm(', 'Byers-Evans', 'House', ')lm', 'F', 'lm(', 'lm(', 'Cafe', ')lm']",False
2034,make sure to go to both History Colorado Center and Pints Pub at least once,& F history_colorado_center F pints_pub,Denver #1,& F history_colorado_center F pints_pub,True
2035,make sure to go to both Ralph L. Carr Colorado Judicial Center and Four Winds Interactive at least once,& F ralph_l._carr_colorado_judicial_center F four_winds_interactive,Denver #1,"error:['&', 'F', 'lm(', 'to', 'L.', ')lm', '&', 'F', 'lm(', 'lm(', 'Center', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
2036,go to the Art Hotel and Foster & Graham Huttner LLP in any order,& F foster_&_graham_huttner_llp F the_art_hotel,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Art', ')lm', ')lm', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
2037,go to Bcycle @ Denver Public Library and Broadway & 13th Ave in any order,& F broadway_&_13th_ave F bcycle_@_denver_public_library,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Bcycle', '@', 'Denver', 'Library', ')lm', 'G', 'F', 'lm(', 'lm(', 'Library', ')lm', ')lm']",False
2038,go to Golden Triangle Cultural Complex Parking & Museum Residences and Denver Public Library,& F golden_triangle & F cultural_complex_parking_&_museum_residences F denver_public_library,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Triangle', ')lm', '&', '&', 'F', 'F', 'lm(', 'lm(', 'F', ')lm', ')lm', 'F', 'lm(', 'lm(']",False
2039,go to Denver Art Museum Kirkland Museum of Fine & Decorative Art and Pints Pub,& F denver_art_museum & F kirkland_museum_of_fine_&_decorative_art F pints_pub,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Art', ')lm', ')lm', '&', 'F', 'F', 'lm(', 'lm(', 'Decorative', ')lm', 'F', 'F', 'lm(', 'lm(']",False
2040,visit Cultural Center Garden Pints Pub and Ralph L. Carr Colorado Judicial Center in no specific order,& F pints_pub & F ralph_l._carr_colorado_judicial_center F cultural_center_garden,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Garden', ')lm', 'Center', ')lm', '&', 'F', 'lm(', 'lm(', 'F', 'Center', ')lm', 'G', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
2041,visit Cultural Center Garden Foster & Graham Huttner LLP and Denver Art Museum Frederick C. Hamilton Building in no specific order,& F foster_&_graham_huttner_llp & F denver_art_museum_frederick_c._hamilton_building F cultural_center_garden,Denver #1,"error:['&', 'G', 'F', 'lm(', 'Cultural', 'Garden', ')lm', '&', 'G', 'F', 'lm(', 'lm(', '&', '&', '&', '&', 'G', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm']",False
2042,eventually reach History Colorado Center Native American Trading Company and Byers-Evans House,& F history_colorado_center & F byers-evans_house F native_american_trading_company,Denver #1,"error:['&', 'F', 'lm(', 'History', 'Colorado', ')lm', '&', 'F', 'F', 'lm(', 'lm(', 'Company', ')lm', 'F', 'F', 'lm(', 'lm(']",False
2043,eventually reach Denver Public Library Denver Art Museum and Native American Trading Company,& F denver_public_library & F native_american_trading_company F denver_art_museum,Denver #1,"error:['&', 'F', 'lm(', 'Denver', 'Library', ')lm', '&', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm']",False
2044,head to Dozens Denver Art Museum Frederick C. Hamilton Building and Denver Public Library in any order,& F dozens & F denver_art_museum_frederick_c._hamilton_building F denver_public_library,Denver #1,"error:['&', 'F', 'lm(', 'Dozens', 'Denver', ')lm', '&', 'F', 'F', 'lm(', 'Frederick', 'C.', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
2045,head to Broadway & 13th Ave Foster & Graham Huttner LLP and Denver Art Museum Frederick C. Hamilton Building in any order,& F broadway_&_13th_ave & F foster_&_graham_huttner_llp F denver_art_museum_frederick_c._hamilton_building,Denver #1,"error:['&', 'F', 'lm(', 'lm(', '&', '13th', ')lm', '&', 'G', 'F', 'lm(', 'lm(', 'Foster', ')lm', '&', '&', 'F', 'lm(', 'lm(', 'F', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
2046,in any order you like go to Clyfford Still Museum Security Life Center Building and Center for Colorado Women’s History,& F clyfford_still_museum & F security_life_center_building F center_for_colorado_women’s_history,Denver #1,"error:['&', 'U', '!', 'lm(', 'Museum', 'Security', 'Center', 'Center', 'lm(', 'lm(', 'lm(', ')lm', '&', 'Center', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'Center', 'Center', 'Center', ')lm', 'F', 'lm(', 'F', 'Center', ')lm', ')lm', ')lm', ')lm', ')lm', 'Clyfford', 'Clyfford', 'Clyfford', ')lm', 'Center', ')lm', 'Center', ')lm', 'Center', ')lm', 'Center', ')lm', 'Center', 'Center', 'Center', 'Center', ')lm', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', ')lm', ')lm', 'Center', 'Center', 'Center', 'Center', 'Center', 'Center', ')lm', ')lm', 'Center', 'Center', 'Center', 'Center', ')lm', ')lm']",False
2047,in any order you like go to Cultural Complex Parking & Museum Residences Denver Public Library and North Entry Terrace,& F cultural_complex_parking_&_museum_residences & F denver_public_library F north_entry_terrace,Denver #1,"error:['&', 'G', 'F', 'lm(', 'Cultural', 'Complex', ')lm', '&', 'G', 'F', 'F', 'lm(', 'Museum', 'Residences', ')lm', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
2048,visit the Art Hotel Center for Colorado Women’s History and Eviva Cherokee in any order,& F the_art_hotel & F center_for_colorado_women’s_history F eviva_cherokee,Denver #1,"error:['&', 'U', '!', 'lm(', 'Colorado', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(']",False
2049,visit Cultural Center Garden Bcycle @ Denver Public Library and Golden Triangle in any order,& F cultural_center_garden & F bcycle_@_denver_public_library F golden_triangle,Denver #1,"error:['&', 'F', 'lm(', 'Cultural', 'Garden', '@', 'Denver', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Library', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
2050,walk to Ralph L. Carr Colorado Judicial Center Native American Trading Company and Center for Colorado Women’s History in an arbitrary order,& F ralph_l._carr_colorado_judicial_center & F native_american_trading_company F center_for_colorado_women’s_history,Denver #1,"error:['&', 'U', '!', 'lm(', 'Colorado', 'Judicial', 'Center', ')lm', 'lm(', 'Ralph', ')lm', '&', '&', 'U', 'lm(', 'lm(', 'Company', ')lm', ')lm', 'lm(', 'Center', ')lm', 'Center', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', 'Center', ')lm', ')lm', ')lm', 'Center', ')lm', ')lm', 'Center', ')lm', 'Center', ')lm', 'Center', ')lm', 'Center', 'Center', ')lm', 'Center', 'Center', ')lm', ')lm', 'Center', 'Center', 'Center', ')lm', 'Center', 'Center', ')lm', ')lm', 'Center', 'Center', ')lm', ')lm', 'Center', 'Center', ')lm', ')lm', ')lm', ')lm', 'Center', 'Center', ')lm', ')lm', ')lm', ')lm', ')lm', 'Center', 'Center', ')lm', ')lm', ')lm', ')lm', ')lm', 'Center', 'Center', ')lm']",False
2051,walk to Dozens North Entry Terrace and Kirkland Museum of Fine & Decorative Art in an arbitrary order,& F dozens & F north_entry_terrace F kirkland_museum_of_fine_&_decorative_art,Denver #1,"error:['&', 'F', 'lm(', 'Dozens', 'North', ')lm', '&', 'F', 'lm(', 'lm(', 'and', 'of', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
2052,make sure Rendezvous Cafe Kirkland Museum of Fine & Decorative Art and Center for Colorado Women’s History are all visited,& F rendezvous_cafe & F kirkland_museum_of_fine_&_decorative_art F center_for_colorado_women’s_history,Denver #1,"error:['&', 'U', '!', 'lm(', 'Kirkland', 'Museum', 'of', 'of', 'Fine', ')lm', 'lm(', '&', '&', '&', ')lm', '&', 'U', '!', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', 'F', 'F', 'F', 'lm(', ')lm', ')lm']",False
2053,make sure Dozens Four Winds Interactive and Broadway & 13th Ave are all visited,& F dozens & F four_winds_interactive F broadway_&_13th_ave,Denver #1,"error:['&', 'F', 'lm(', 'Dozens', 'Four', 'Winds', ')lm', 'F', 'lm(', 'lm(', '&', '&', ')lm', ')lm', 'lm(', 'lm(']",False
2054,go to Denver Art Museum Foster & Graham Huttner LLP and Clyfford Still Museum in any order,& F denver_art_museum & F foster_&_graham_huttner_llp F clyfford_still_museum,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Art', ')lm', '&', ')lm', '&', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
2055,go to Dozens Rendezvous Cafe and Cultural Complex Parking & Museum Residences in any order,& F dozens & F rendezvous_cafe F cultural_complex_parking_&_museum_residences,Denver #1,"error:['&', 'F', 'lm(', 'lm(', 'Cafe', ')lm', '&', 'G', 'F', 'lm(', 'lm(', 'F', ')lm', ')lm', ')lm', ')lm']",False
2056,do not stop until Four Winds Interactive Native American Trading Company and Dozens are visited,& F four_winds_interactive & F native_american_trading_company F dozens,Denver #1,"error:['&', 'F', 'lm(', 'Four', 'Winds', 'Native', ')lm', 'F', 'F', 'lm(', 'Trading', 'Company', ')lm', ')lm', 'lm(', 'lm(']",False
2057,do not stop until the Art Hotel Denver Public Library and Eviva Cherokee are visited,& F the_art_hotel & F denver_public_library F eviva_cherokee,Denver #1,& F denver_public_library F eviva_cherokee,False
2058,Four Winds Interactive Denver Art Museum Frederick C. Hamilton Building and Security Life Center Building must be visited,& F four_winds_interactive & F denver_art_museum_frederick_c._hamilton_building F security_life_center_building,Denver #1,"error:['&', 'F', 'lm(', 'Winds', 'Interactive', ')lm', '&', 'F', 'F', 'lm(', 'Museum', 'Museum', ')lm', '&', 'F', 'lm(', 'lm(', 'Building', ')lm']",False
2059,North Entry Terrace Pints Pub and Golden Triangle must be visited,& F north_entry_terrace & F pints_pub F golden_triangle,Denver #1,"error:['&', 'F', 'lm(', 'Entry', 'Terrace', ')lm', ')lm', 'F', 'lm(', 'Golden', 'Triangle', ')lm']",False
2060,visit Four Winds Interactive Bcycle @ Denver Public Library and Denver Art Museum Frederick C. Hamilton Building in arbitrary order,& F four_winds_interactive & F bcycle_@_denver_public_library F denver_art_museum_frederick_c._hamilton_building,Denver #1,& F bcycle_@_denver_public_library & F denver_public_library F F denver_art_museum_administration_building,False
2061,visit Cultural Complex Parking & Museum Residences Four Winds Interactive and Center for Colorado Women’s History in arbitrary order,& F cultural_complex_parking_&_museum_residences & F four_winds_interactive F center_for_colorado_women’s_history,Denver #1,"error:['&', 'U', '!', 'lm(', '&', 'Museum', ')lm', '&', '&', ')lm', '&', 'lm(', '&', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'Four', 'Winds', 'Interactive', 'Center', ')lm', 'F', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm', 'Residences', ')lm', ')lm', 'Residences', ')lm', 'Residences', ')lm', 'Residences', 'Four', ')lm', 'Four', 'Four', ')lm', ')lm', 'Four', 'Four', ')lm', ')lm', 'Four', 'Four', ')lm', ')lm', ')lm', ')lm', 'Four']",False
2062,go to the following locations Bcycle @ Denver Public Library Four Winds Interactive and Golden Triangle,& F bcycle_@_denver_public_library & F four_winds_interactive F golden_triangle,Denver #1,"error:['&', 'F', 'lm(', 'Bcycle', '@', 'Denver', ')lm', ')lm', 'F', 'F', 'lm(', 'Four', 'Winds', ')lm', ')lm', 'lm(', 'lm(', ')lm', 'Library', ')lm']",False
2063,go to the following locations Security Life Center Building Broadway & 13th Ave and Denver Art Museum Frederick C. Hamilton Building,& F security_life_center_building & F broadway_&_13th_ave F denver_art_museum_frederick_c._hamilton_building,Denver #1,& F security_life_center_building,False
2064,reach Golden Triangle Center for Colorado Women’s History and Dozens,& F golden_triangle & F center_for_colorado_women’s_history F dozens,Denver #1,"error:['&', 'U', '!', 'lm(', 'Colorado', 'Women’s', ')lm', 'lm(', 'lm(', 'Golden', 'Triangle', 'Center', ')lm', 'F', 'lm(', 'Colorado', 'Women’s', ')lm']",False
2065,reach Denver Art Museum the Art Hotel and Security Life Center Building,& F denver_art_museum & F the_art_hotel F security_life_center_building,Denver #1,"error:['&', 'F', 'lm(', 'Denver', 'Museum', 'the', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Center', 'Center', ')lm', ')lm']",False
