,nl_command,ltl,map_name,result,eq
7909,go to Freebirds World Burrito and Office Depot,& F freebirds_world_burrito F office_depot,Houston,& F freebirds_world_burrito,False
7910,stop by Five Guys and Freebirds World Burrito,& F five_guys F freebirds_world_burrito,Houston,& F five_guys )lm F five_guys lm( World,False
7911,stop by Glazed the Doughnut Cafe and Royal Nails & Spa,& F glazed_the_doughnut_cafe F royal_nails_&_spa,Houston,"error:['&', 'F', 'lm(', 'Glazed', 'Cafe', ')lm', 'F', 'F', 'lm(', 'Royal', 'Nails', ')lm', ')lm']",False
7912,make sure to go to both Fiesta and SpringHill Suites Houston Medical Center/NRG Park,& F fiesta F springhill_suites_houston_medical_center/nrg_park,Houston,"error:['&', 'F', 'lm(', 'Fiesta', 'and', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Park', ')lm', ')lm']",False
7913,make sure to go to both Fiesta and Viet's Express,& F fiesta F viet's_express,Houston,& F big_lots,False
7914,make sure to go to both Freebirds World Burrito and Five Guys at least once,& F freebirds_world_burrito F five_guys,Houston,& F freebirds_world_burrito )lm F five_guys lm( five_guys,False
7915,make sure to go to both GameStop and Five Guys at least once,& F gamestop F five_guys,Houston,& F big_lots,False
7916,go to Purple Lot and Catfish Station in any order,& F catfish_station F purple_lot,Houston,"error:['&', 'F', 'lm(', 'Purple', 'Lot', ')lm', ')lm', 'lm(', 'lm(', 'lm(', ')lm']",False
7917,go to Holiday Inn Houston - NRG/Medical Center Area and SpringHill Suites Houston Medical Center/NRG Park in any order,& F springhill_suites_houston_medical_center/nrg_park F holiday_inn_houston_-_nrg/medical_center_area,Houston,"error:['&', 'F', 'lm(', 'lm(', 'Inn', '-', 'Center', ')lm', '&', 'G', 'F', 'lm(', 'lm(', 'F', ')lm', 'F', 'lm(', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
7918,go to Texas Medical Center Holiday Inn Houston - NRG/Medical Center Area and Fiesta,& F texas_medical_center & F holiday_inn_houston_-_nrg/medical_center_area F fiesta,Houston,& F texas_medical_center - Center )lm & F five_guys lm( holiday_inn_houston_-_nrg/medical_center_area F,False
7919,go to Purple Lot The UPS Store and Freebirds World Burrito,& F purple_lot & F the_ups_store F freebirds_world_burrito,Houston,& F the_ups_store F F freebirds_world_burrito,False
7920,visit NRG Park Office Depot and Chipotle in no specific order,& F office_depot & F chipotle F nrg_park,Houston,& F nrg_park )lm F five_guys lm( nrg_park,False
7921,visit Akashi Asian Sushi Cuisine & Wine Bar Big Lots and Holiday Inn Houston - NRG/Medical Center Area in no specific order,& F big_lots & F holiday_inn_houston_-_nrg/medical_center_area F akashi_asian_sushi_cuisine_&_wine_bar,Houston,"error:['&', 'G', 'F', 'lm(', 'Akashi', 'Cuisine', ')lm', '&', 'G', '&', 'F', 'F', 'lm(', '&', ')lm', 'F', 'F', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
7922,eventually reach Domain at Kirby Pizza Hut and Walgreens Pharmacy,& F domain_at_kirby & F walgreens_pharmacy F pizza_hut,Houston,"error:['&', 'F', 'lm(', 'Domain', ')lm', 'Pizza', ')lm', 'F', 'lm(', 'lm(', 'Pharmacy', ')lm', ')lm']",False
7923,eventually reach Catfish Station TGF Hair Salon and Capital One Bank,& F catfish_station & F capital_one_bank F tgf_hair_salon,Houston,"error:['&', 'F', 'lm(', 'Catfish', 'Station', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Bank', ')lm', ')lm']",False
7924,head to Bank of America Financial Center Infinite Smiles Family Dentistry and Taco Cabana in any order,& F bank_of_america_financial_center & F infinite_smiles_family_dentistry F taco_cabana,Houston,"error:['&', 'F', 'lm(', 'Bank', 'America', 'Center', ')lm', '&', 'F', 'lm(', 'lm(', 'Smiles', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
7925,head to Infinite Smiles Family Dentistry Olive Garden and Pizza Hut in any order,& F infinite_smiles_family_dentistry & F olive_garden F pizza_hut,Houston,"error:['&', 'F', 'lm(', 'Infinite', 'Smiles', ')lm', '&', 'F', 'F', 'lm(', 'lm(', 'Garden', 'Pizza', ')lm', ')lm', 'lm(', ')lm', ')lm', ')lm', ')lm']",False
7926,in any order you like go to Infinite Smiles Family Dentistry Pizza Hut and Five Guys,& F infinite_smiles_family_dentistry & F pizza_hut F five_guys,Houston,& F infinite_smiles_family_dentistry F F pizza_hut F pizza_hut,False
7927,in any order you like go to The UPS Store Capital One Bank and Holiday Inn Houston - NRG/Medical Center Area,& F the_ups_store & F capital_one_bank F holiday_inn_houston_-_nrg/medical_center_area,Houston,"error:['&', 'F', 'lm(', 'The', 'UPS', ')lm', '&', 'F', 'lm(', 'lm(', 'Capital', 'One', ')lm', 'F', 'F', 'lm(', 'Houston', '-', '-', 'Center', ')lm']",False
7928,visit GameStop TGF Hair Salon and Olive Garden in any order,& F gamestop & F tgf_hair_salon F olive_garden,Houston,"error:['&', 'F', 'lm(', 'GameStop', 'Hair', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Garden', ')lm', ')lm']",False
7929,visit Fannin Substation GameStop and Office Depot in any order,& F fannin_substation & F gamestop F office_depot,Houston,& F big_lots )lm F five_guys lm( office_depot,False
7930,walk to Royal Nails & Spa PetSmart and Antone's Import Co. in an arbitrary order,& F royal_nails_&_spa & F petsmart F antone's_import_co.,Houston,"error:['&', 'F', 'lm(', 'lm(', 'Royal', '&', ')lm', ')lm', 'F', 'lm(', 'lm(', 'and', ')lm', ')lm', ')lm']",False
7931,walk to Capital One Bank Fannin Substation and GameStop in an arbitrary order,& F capital_one_bank & F fannin_substation F gamestop,Houston,"error:['&', 'F', 'lm(', 'Capital', 'One', ')lm', ')lm', 'F', 'lm(', 'Bank', 'Fannin', ')lm']",False
7932,make sure Antone's Import Co. The UPS Store and Chipotle are all visited,& F antone's_import_co. & F the_ups_store F chipotle,Houston,& F antone's_import_co. & F the_ups_store F glazed_the_doughnut_cafe,False
7933,make sure Viet's Express Akashi Asian Sushi Cuisine & Wine Bar and GameStop are all visited,& F viet's_express & F akashi_asian_sushi_cuisine_&_wine_bar F gamestop,Houston,"error:['&', 'F', 'lm(', ""Viet's"", 'Express', 'Akashi', ')lm', '&', 'F', 'lm(', 'Sushi', 'Cuisine', ')lm', 'F', 'F', 'lm(', 'GameStop', ')lm', ')lm']",False
7934,go to Royal Nails & Spa SpringHill Suites Houston Medical Center/NRG Park and Extended Stay America - Houston - Med. Ctr. - NRG Park - Kirby in any order,& F royal_nails_&_spa & F springhill_suites_houston_medical_center/nrg_park F extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby,Houston,"error:['&', 'F', 'lm(', 'lm(', 'Park', '-', '-', ')lm', ')lm', '&', 'G', 'F', 'lm(', 'lm(', 'Park', '-', '-', ')lm', ')lm', 'lm(', 'lm(', 'lm(', 'lm(', 'lm(', '-', ')lm', ')lm', ')lm', ')lm', ')lm', ')lm']",False
7935,go to TGF Hair Salon PetSmart and Extended Stay America - Houston - Med. Ctr. - NRG Park - Kirby in any order,& F tgf_hair_salon & F petsmart F extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby,Houston,"error:['&', 'F', 'lm(', 'TGF', ')lm', '-', 'lm(', ')lm', 'F', 'F', 'lm(', 'lm(', '-', '-', '-', '-', '-', ')lm', ')lm', 'lm(', 'lm(', ')lm']",False
7936,do not stop until TGF Hair Salon Taco Cabana and Royal Nails & Spa are visited,& F tgf_hair_salon & F taco_cabana F royal_nails_&_spa,Houston,"error:['&', 'F', 'F', 'lm(', 'TGF', 'Taco', ')lm', '&', 'G', 'F', 'lm(', 'Royal', 'Nails', ')lm', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
7937,do not stop until TGF Hair Salon Catfish Station and Freebirds World Burrito are visited,& F tgf_hair_salon & F catfish_station F freebirds_world_burrito,Houston,& F tgf_hair_salon F big_lots,False
7938,Extended Stay America - Houston - Med. Ctr. - NRG Park - Kirby Fannin Substation and Walgreens Pharmacy must be visited,& F extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby & F fannin_substation F walgreens_pharmacy,Houston,"error:['&', 'F', 'lm(', 'lm(', 'America', '-', '-', '-', 'Med.', ')lm', '&', 'G', 'F', 'lm(', 'Park', 'Park', '-', 'Kirby', ')lm', ')lm', 'F', 'lm(', 'lm(', ')lm', '-', ')lm', ')lm']",False
7939,Holiday Inn Houston - NRG/Medical Center Area Bank of America Financial Center and GameStop must be visited,& F holiday_inn_houston_-_nrg/medical_center_area & F bank_of_america_financial_center F gamestop,Houston,& F holiday_inn_houston_-_nrg/medical_center_area & F bank_of_america_financial_center F big_lots,False
7940,visit NRG Park Fiesta and Glazed the Doughnut Cafe in arbitrary order,& F nrg_park & F fiesta F glazed_the_doughnut_cafe,Houston,& F nrg_park F F glazed_the_doughnut_cafe,False
7941,visit The UPS Store SpringHill Suites Houston Medical Center/NRG Park and Big Lots in arbitrary order,& F the_ups_store & F springhill_suites_houston_medical_center/nrg_park F big_lots,Houston,& F the_ups_store & F springhill_suites_houston_medical_center/nrg_park F F springhill_suites_houston_medical_center/nrg_park,False
7942,go to the following locations Catfish Station PetSmart and Olive Garden,& F catfish_station & F petsmart F olive_garden,Houston,"error:['&', 'F', 'lm(', 'Catfish', 'Station', ')lm', ')lm', 'F', 'lm(', 'Olive', 'Garden', ')lm']",False
7943,go to the following locations Five Guys Purple Lot and Infinite Smiles Family Dentistry,& F five_guys & F purple_lot F infinite_smiles_family_dentistry,Houston,"error:['&', 'F', 'lm(', 'Five', 'Guys', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Smiles', ')lm', ')lm']",False
7944,reach Texas Medical Center Office Depot and Glazed the Doughnut Cafe,& F texas_medical_center & F office_depot F glazed_the_doughnut_cafe,Houston,"error:['&', 'F', 'lm(', 'Texas', 'Center', ')lm', '&', 'F', 'F', 'lm(', 'Glazed', 'Cafe', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
7945,reach Antone's Import Co. Walgreens Pharmacy and Domain at Kirby,& F antone's_import_co. & F walgreens_pharmacy F domain_at_kirby,Houston,& F antone's_import_co. )lm F five_guys lm( walgreens_pharmacy,False
7946,find Olive Garden Bank of America Financial Center and Office Depot,& F olive_garden & F bank_of_america_financial_center F office_depot,Houston,& F olive_garden )lm F five_guys lm( texas_medical_center,False
7947,find Fiesta Infinite Smiles Family Dentistry and Taco Cabana,& F fiesta & F infinite_smiles_family_dentistry F taco_cabana,Houston,& F infinite_smiles_family_dentistry )lm F five_guys lm( taco_cabana,False
7948,visit all three locations Taco Cabana Antone's Import Co. and Holiday Inn Houston - NRG/Medical Center Area,& F taco_cabana & F antone's_import_co. F holiday_inn_houston_-_nrg/medical_center_area,Houston,"error:['&', 'F', 'lm(', 'Taco', 'Cabana', ""Antone's"", ')lm', '&', 'F', 'lm(', 'Co.', 'and', '-', 'Center', ')lm', 'F', 'lm(', ')lm', ')lm', ')lm']",False
7949,visit all three locations Five Guys Purple Lot and Olive Garden,& F five_guys & F purple_lot F olive_garden,Houston,"error:['&', 'F', 'lm(', 'Five', 'Guys', ')lm', ')lm', 'F', 'lm(', 'Olive', 'Garden', ')lm']",False
7950,please visit Holiday Inn Houston - NRG/Medical Center Area Antone's Import Co. and Pizza Hut in any order,& F holiday_inn_houston_-_nrg/medical_center_area & F antone's_import_co. F pizza_hut,Houston,"error:['&', 'F', 'lm(', 'lm(', 'Inn', '-', 'Center', ')lm', '&', 'G', 'F', 'lm(', 'lm(', 'F', ')lm', ')lm', ')lm', 'lm(', 'lm(', 'Center', 'Center', ')lm']",False
7951,please visit TGF Hair Salon Catfish Station and Walgreens Pharmacy in any order,& F tgf_hair_salon & F catfish_station F walgreens_pharmacy,Houston,"error:['&', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm', ')lm', 'G', 'lm(', 'lm(', 'lm(', ')lm', ')lm']",False
7952,when you have the chance can you go to Big Lots GameStop and Chipotle,& F big_lots & F chipotle F gamestop,Houston,& F big_lots,False
7953,when you have the chance can you go to Infinite Smiles Family Dentistry Catfish Station and Five Guys,& F infinite_smiles_family_dentistry & F five_guys F catfish_station,Houston,"error:['&', 'F', 'lm(', 'Infinite', 'Smiles', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Station', ')lm', ')lm']",False
7954,you must go to Holiday Inn Houston - NRG/Medical Center Area Glazed the Doughnut Cafe and Royal Nails & Spa at least once,& F glazed_the_doughnut_cafe & F royal_nails_&_spa F holiday_inn_houston_-_nrg/medical_center_area,Houston,"error:['&', 'F', 'lm(', 'lm(', 'Inn', '-', 'Center', ')lm', '&', 'G', 'F', 'lm(', 'Cafe', 'Cafe', ')lm', 'G', 'F', 'lm(', 'lm(', '-', 'Center', ')lm', ')lm']",False
7955,you must go to Freebirds World Burrito The UPS Store and Fiesta at least once,& F the_ups_store & F fiesta F freebirds_world_burrito,Houston,& F the_ups_store F F the_ups_store,False
7956,go to all of Viet's Express GameStop and North Kirby Lot,& F viet's_express & F gamestop F north_kirby_lot,Houston,"error:['&', 'F', 'lm(', ""Viet's"", ')lm', ')lm', ')lm', 'lm(', 'lm(', 'lm(']",False
7957,go to all of Infinite Smiles Family Dentistry Five Guys and Glazed the Doughnut Cafe,& F infinite_smiles_family_dentistry & F five_guys F glazed_the_doughnut_cafe,Houston,& F infinite_smiles_family_dentistry & F F glazed_the_doughnut_cafe,False
7958,move to Taco Cabana Holiday Inn Houston - NRG/Medical Center Area and PetSmart in any order,& F taco_cabana & F holiday_inn_houston_-_nrg/medical_center_area F petsmart,Houston,"error:['&', 'F', 'lm(', 'Taco', 'Cabana', '-', '&', ')lm', 'F', 'lm(', 'lm(', 'Houston', '-', 'Center', ')lm', ')lm', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
7959,move to Office Depot Bank of America Financial Center and GameStop in any order,& F office_depot & F bank_of_america_financial_center F gamestop,Houston,"error:['&', 'F', 'lm(', 'Office', 'Depot', 'of', 'of', ')lm', ')lm', 'F', 'lm(', 'lm(', 'Center', ')lm', ')lm']",False
7960,stop by The UPS Store Chipotle and Purple Lot in any order,& F the_ups_store & F chipotle F purple_lot,Houston,& F the_ups_store F F purple_lot,False
7961,stop by Taco Cabana Fiesta and Holiday Inn Houston - NRG/Medical Center Area in any order,& F taco_cabana & F fiesta F holiday_inn_houston_-_nrg/medical_center_area,Houston,& F taco_cabana F F extended_stay_america_-_houston_-_med._ctr._-_nrg_park_-_kirby,False
7962,visit Fannin Substation Domain at Kirby Glazed the Doughnut Cafe and Antone's Import Co.,& F domain_at_kirby & F fannin_substation & F glazed_the_doughnut_cafe F antone's_import_co.,Houston,"error:['&', 'F', 'lm(', 'Fannin', ')lm', ')lm', '&', 'F', 'F', 'lm(', 'lm(', 'Cafe', 'Cafe', ')lm', 'F', 'lm(', 'lm(', ')lm', ')lm', ')lm']",False
7963,visit Glazed the Doughnut Cafe Catfish Station Viet's Express and SpringHill Suites Houston Medical Center/NRG Park,& F catfish_station & F glazed_the_doughnut_cafe & F viet's_express F springhill_suites_houston_medical_center/nrg_park,Houston,"error:['&', 'F', 'lm(', 'Glazed', 'Cafe', ')lm', '&', 'F', 'F', 'lm(', 'Station', 'Station', ')lm', 'F', 'F', 'lm(', 'lm(', 'F', ')lm', ')lm', ')lm', ')lm']",False
7964,go to four locations Purple Lot Viet's Express The UPS Store and Office Depot,& F purple_lot & F viet's_express & F office_depot F the_ups_store,Houston,& F purple_lot & F the_ups_store F F the_ups_store,False
