Utterance,Ground truth,Output,Correct
"visit Hairdresser shop, then POT bar at Line Hotel, then Bayou Smokehouse restaurant, then Happy Noodle restaurant, follow this strict order and visit each location only once","{'Happy Noodle restaurant', 'POT bar at Line Hotel', 'Bayou Smokehouse restaurant', 'Hairdresser shop'}","{'Happy Noodle restaurant', 'POT bar at Line Hotel', 'Bayou Smokehouse restaurant', 'Hairdresser shop'}",True
"go to The Gaylord Apartments on Wilshire Boulevard, only after that go to Bongchu restaurant, only then go to Carl's Jr. burger fast food, and only then go to Foothill Transit","{'Foothill Transit', 'The Gaylord Apartments on Wilshire Boulevard', 'Bongchu restaurant', ""Carl's Jr. burger fast food""}","{'Foothill Transit', 'The Gaylord Apartments on Wilshire Boulevard', 'Bongchu restaurant', ""Carl's Jr. burger fast food""}",True
"you can not go to Bayou Smokehouse restaurant, Mermaid Cafe, Los Angeles County Metro station at Wilshire/Normandie, or Mali Taste of Thailand restaurant","{'Los Angeles County Metro station at Wilshire/Normandie', 'Bayou Smokehouse restaurant', 'Mermaid Cafe', 'Mali Taste of Thailand restaurant'}","{'Los Angeles County Metro station at Wilshire/Normandie', 'Bayou Smokehouse restaurant', 'Mermaid Cafe', 'Mali Taste of Thailand restaurant'}",True
"you must go to Crystal Spa on West 6th Street, after you visit Hairdresser shop","{'Hairdresser shop', 'Crystal Spa on West 6th Street'}","{'Hairdresser shop', 'Crystal Spa on West 6th Street'}",True
"visit Bongchu restaurant, Equitable Life Building, Happy Noodle restaurant, one after the other","{'Equitable Life Building', 'Bongchu restaurant', 'Happy Noodle restaurant'}","{'Equitable Life Building', 'Bongchu restaurant', 'Happy Noodle restaurant'}",True
"visit Tarboosh Middle East Kitchen restaurant, then Koko Pizza restaurant, then Coffee Bean & Tea Leaf cafe, and then Zan ResPub restaurant, you can only visit each landmark once","{'Zan ResPub restaurant', 'Coffee Bean & Tea Leaf cafe', 'Tarboosh Middle East Kitchen restaurant', 'Koko Pizza restaurant'}","{'Zan ResPub restaurant', 'Coffee Bean & Tea Leaf cafe', 'Tarboosh Middle East Kitchen restaurant', 'Koko Pizza restaurant'}",True
"at any point in time ensure that you will visit Ice cream shop, Bongchu restaurant, and Hairdresser shop, at least once in the future","{'Bongchu restaurant', 'Hairdresser shop', 'Ice cream shop'}","{'Bongchu restaurant', 'Hairdresser shop', 'Ice cream shop'}",True
"visit California Design College, and Bongchu restaurant, in that exact sequence out of sequence visits and repeated visits are not permitted","{'Bongchu restaurant', 'California Design College'}","{'Bongchu restaurant', 'California Design College'}",True
"do not go to The Line building, once you have visited Hairdresser","{'The Line building', 'Hairdresser'}","{'The Line building', 'Hairdresser'}",True
"before visiting Equitable Life Building, Korean Seaweed restaurant, Central Plaza 1 building, and Wako restaurant, visit The Boiling Crab restaurant, and never visit it again then visit Equitable Life Building, before Korean Seaweed restaurant, Central Plaza 1 building, and Wako restaurant, and never visit it again do not visit Central Plaza 1 building, and Wako restaurant, until you visit Korean Seaweed restaurant, never visit Korean Seaweed restaurant, again then visit Central Plaza 1 building, before Wako restaurant, and never visit Wako restaurant, again finally visit Wako restaurant","{'Equitable Life Building', 'Korean Seaweed restaurant', 'The Boiling Crab restaurant', 'Central Plaza 1 building', 'Wako restaurant'}","{'Equitable Life Building', 'The Boiling Crab restaurant', 'Central Plaza 1 building', 'Wako restaurant', 'Korean Seaweed restaurant'}",True
"go to Carl's Jr. burger fast food, Mermaid Cafe, Indonesian consulate, and Korean BBQ restaurant, over and over again","{'Korean BBQ restaurant', ""Carl's Jr. burger fast food"", 'Mermaid Cafe', 'Indonesian consulate'}","{'Korean BBQ restaurant', ""Carl's Jr. burger fast food"", 'Mermaid Cafe', 'Indonesian consulate'}",True
"first go to Central Plaza 1 building, once then go to Etude Lounge hair salon on West 6th Street, once while avoiding Togo's fast food sandwich shop, finally go to Togo's fast food sandwich shop","{'Etude Lounge hair salon on West 6th Street', ""Togo's fast food sandwich shop"", 'Central Plaza 1 building'}","{'Etude Lounge hair salon on West 6th Street', ""Togo's fast food sandwich shop"", 'Central Plaza 1 building'}",True
"visit Happy Noodle restaurant, only once without visiting Neris Filipino Dining restaurant, then visit Neris Filipino Dining restaurant, one time without visiting Thai restaurant named Mali Taste of Thailand, finally visit Thai restaurant named Mali Taste of Thailand, in the future","{'Happy Noodle restaurant', 'Neris Filipino Dining restaurant', 'Thai restaurant named Mali Taste of Thailand'}","{'Happy Noodle restaurant', 'Neris Filipino Dining restaurant', 'Thai restaurant named Mali Taste of Thailand'}",True
"once you reach Korean Seaweed restaurant, you are never allowed to visit it again",{'Korean Seaweed restaurant'},{'Korean Seaweed restaurant'},True
"immediately after you go to Happy Noodle restaurant, you have to move to Thai restaurant named Mali Taste of Thailand, and you can not visit Thai restaurant named Mali Taste of Thailand, any other time","{'Happy Noodle restaurant', 'Thai restaurant named Mali Taste of Thailand'}","{'Happy Noodle restaurant', 'Thai restaurant named Mali Taste of Thailand'}",True
"never visit Korean Seaweed restaurant, POT bar in Line Hotel, Hairdresser shop, or Korean BBQ Premium Chicken restaurant","{'POT bar in Line Hotel', 'Hairdresser shop', 'Korean BBQ Premium Chicken restaurant', 'Korean Seaweed restaurant'}","{'POT bar in Line Hotel', 'Hairdresser shop', 'Korean BBQ Premium Chicken restaurant', 'Korean Seaweed restaurant'}",True
"make sure Big 5 Sporting Goods store, Los Angeles County Metro station at Wilshire/Normandie, and Zan ResPub restaurant, are all visited","{'Zan ResPub restaurant', 'Los Angeles County Metro station at Wilshire/Normandie', 'Big 5 Sporting Goods store'}","{'Zan ResPub restaurant', 'Los Angeles County Metro station at Wilshire/Normandie', 'Big 5 Sporting Goods store'}",True
"remain at Zan ResPub restaurant, till you observe Metro","{'Zan ResPub restaurant', 'Metro'}","{'Zan ResPub restaurant', 'Metro'}",True
"visit Foothill Transit, sometime afterwards visit Happy Noodle restaurant, sometime afterwards visit Bayou Smokehouse restaurant","{'Foothill Transit', 'Bayou Smokehouse restaurant', 'Happy Noodle restaurant'}","{'Foothill Transit', 'Bayou Smokehouse restaurant', 'Happy Noodle restaurant'}",True
"visit Korean BBQ restaurant, but before visiting Korean BBQ restaurant, you must visit Koko Pizza restaurant, visit each location once","{'Korean BBQ restaurant', 'Koko Pizza restaurant'}","{'Korean BBQ restaurant', 'Koko Pizza restaurant'}",True
"visit Mermaid Cafe, but before visiting Mermaid Cafe, you must visit Home Cafe, visit each location once","{'Mermaid Cafe', 'Home Cafe'}","{'Mermaid Cafe', 'Home Cafe'}",True
"visit Carl's Jr. burger fast food, exactly three separate times","{""Carl's Jr. burger fast food""}","{""Carl's Jr. burger fast food""}",True
"you can not visit Hair News beauty shop, two or more times",{'Hair News beauty shop'},{'Hair News beauty shop'},True
"visit Bongchu restaurant, exactly twice",{'Bongchu restaurant'},{'Bongchu restaurant'},True
"visit Big 5 Sporting Goods store, and only then reach Robeks Juice cafe, you can only visit Big 5 Sporting Goods store, once","{'Robeks Juice cafe', 'Big 5 Sporting Goods store'}","{'Big 5 Sporting Goods store', 'Robeks Juice cafe'}",True
"if Korean BBQ restaurant, happens only and only then is Happy Noodle restaurant, allowed to happen at the very next time instant","{'Happy Noodle restaurant', 'Korean BBQ restaurant'}","{'Happy Noodle restaurant', 'Korean BBQ restaurant'}",True
"visit Korean BBQ restaurant named Gwang Yang, and only then visit Korean BBQ Premium Chicken restaurant, without returning to Korean BBQ restaurant named Gwang Yang, only then visit Equitable Life Building, without returning to Korean BBQ Premium Chicken restaurant, only then visit Bongchu restaurant, without returning to Equitable Life Building, and only then visit Togo's sandwich fast food, without returning to Bongchu restaurant","{'Equitable Life Building', 'Bongchu restaurant', 'Korean BBQ restaurant named Gwang Yang', ""Togo's sandwich fast food"", 'Korean BBQ Premium Chicken restaurant'}","{'Equitable Life Building', 'Korean BBQ restaurant named Gwang Yang', 'Bongchu restaurant', ""Togo's sandwich fast food"", 'Korean BBQ Premium Chicken restaurant'}",True
"you can not go to Carl's Jr. burger fast food restaurant, or Koko Pizza restaurant","{""Carl's Jr. burger fast food restaurant"", 'Koko Pizza restaurant'}","{""Carl's Jr. burger fast food restaurant"", 'Koko Pizza restaurant'}",True
you are required to complete exactly five separate visits to Foothill Transit,{'Foothill Transit'},{'Foothill Transit'},True
"after you visit Etude Lounge hair salon on West 6th Street, go to POT bar in Line Hotel","{'Etude Lounge hair salon on West 6th Street', 'POT bar in Line Hotel'}","{'Etude Lounge hair salon on West 6th Street', 'POT bar in Line Hotel'}",True
"you must visit Central Plaza 1 building, right before visiting Carl's Jr. burger fast food, and you must visit Carl's Jr. burger fast food, right after visiting Central Plaza 1 building","{""Carl's Jr. burger fast food"", 'Central Plaza 1 building'}","{""Carl's Jr. burger fast food"", 'Central Plaza 1 building'}",True
"do not visit POT bar operated by Line Hotel, more than three times",{'POT bar operated by Line Hotel'},{'POT bar operated by Line Hotel'},True
"visiting Mermaid Cafe, more than three times is prohibited",{'Mermaid Cafe'},{'Mermaid Cafe'},True
"repeatedly keep visiting Indonesian Consulate General's embassy building, Wilshire-Kenmore commercial building, and POT bar operated by Line Hotel","{'Wilshire-Kenmore commercial building', ""Indonesian Consulate General's embassy building"", 'POT bar operated by Line Hotel'}","{'Wilshire-Kenmore commercial building', ""Indonesian Consulate General's embassy building"", 'POT bar operated by Line Hotel'}",True
"visit Hairdresser shop, at most three times",{'Hairdresser shop'},{'Hairdresser shop'},True
complete exactly five separate visits to The Line building,{'The Line building'},{'The Line building'},True
"you can only go to Metro, after Hairdresser shop, is seen","{'Hairdresser shop', 'Metro'}","{'Hairdresser shop', 'Metro'}",True
"visit Bongchu restaurant, then Neri's Filipino Dining restaurant, then Foothill Transit, and then Carl's Jr. burger fast food","{'Foothill Transit', 'Bongchu restaurant', ""Neri's Filipino Dining restaurant"", ""Carl's Jr. burger fast food""}","{'Foothill Transit', 'Bongchu restaurant', ""Neri's Filipino Dining restaurant"", ""Carl's Jr. burger fast food""}",True
"visit Korean restaurant on West 6th Street, exactly once",{'Korean restaurant on West 6th Street'},{'Korean restaurant on West 6th Street'},True
"if The Boiling Crab restaurant, happens only and only then is Neris Filipino restaurant, allowed to happen at the very next time instant","{'Neris Filipino restaurant', 'The Boiling Crab restaurant'}","{'Neris Filipino restaurant', 'The Boiling Crab restaurant'}",True
"once you reach The Boiling Crab restaurant, you are never allowed to visit it again",{'The Boiling Crab restaurant'},{'The Boiling Crab restaurant'},True
"you must visit Zan ResPub restaurant, once you go to Togo's sandwich fast food, and you must avoid Zan ResPub restaurant, any other time","{'Zan ResPub restaurant', ""Togo's sandwich fast food""}","{'Zan ResPub restaurant', ""Togo's sandwich fast food""}",True
"visiting Coffee Bean & Tea Leaf cafe, more than twice is prohibited",{'Coffee Bean & Tea Leaf cafe'},{'Coffee Bean & Tea Leaf cafe'},True
"as soon as Beauty shop named Hair News, is observed visit Equitable Life Building, at the next time instant","{'Equitable Life Building', 'Beauty shop named Hair News'}","{'Equitable Life Building', 'Beauty shop named Hair News'}",True
"visit Hair News beauty store, at least five times",{'Hair News beauty store'},{'Hair News beauty store'},True
"Central Plaza 3 building, should happen immediately in the next time step as soon as Korean BBQ restaurant named Gwang Yang, is observed","{'Central Plaza 3 building', 'Korean BBQ restaurant named Gwang Yang'}","{'Central Plaza 3 building', 'Korean BBQ restaurant named Gwang Yang'}",True
"at any point in time ensure that you will visit Neris Filipino Dining restaurant, Coffee Bean & Tea Leaf cafe, and Wako restaurant, at least once in the future","{'Neris Filipino Dining restaurant', 'Coffee Bean & Tea Leaf cafe', 'Wako restaurant'}","{'Neris Filipino Dining restaurant', 'Coffee Bean & Tea Leaf cafe', 'Wako restaurant'}",True
"visit Zan ResPub restaurant, at least twice while leaving its region in between",{'Zan ResPub restaurant'},{'Zan ResPub restaurant'},True
"do not visit Bongchu restaurant, more than once",{'Bongchu restaurant'},{'Bongchu restaurant'},True
"visit California Design College, exactly four times",{'California Design College'},{'California Design College'},True
"go to Wilshire-Kenmore commercial building, then Metro, then The Boiling Crab restaurant","{'Wilshire-Kenmore commercial building', 'The Boiling Crab restaurant', 'Metro'}","{'Wilshire-Kenmore commercial building', 'The Boiling Crab restaurant', 'Metro'}",True
"visit Togo's sandwich fast food, at least three times","{""Togo's sandwich fast food""}","{""Togo's sandwich fast food""}",True
"stop by Happy Noodle restaurant, Neri's Filipino Dining restaurant, and Togo's sandwich fast food, in any order","{'Happy Noodle restaurant', ""Togo's sandwich fast food"", ""Neri's Filipino Dining restaurant""}","{'Happy Noodle restaurant', ""Togo's sandwich fast food"", ""Neri's Filipino Dining restaurant""}",True
"visit POT bar operated by Line Hotel, and visit Robeks Juice cafe, after POT bar operated by Line Hotel, is visited","{'Robeks Juice cafe', 'POT bar operated by Line Hotel'}","{'Robeks Juice cafe', 'POT bar operated by Line Hotel'}",True
"do not visit Hair News beauty shop, any more or any fewer than four times",{'Hair News beauty shop'},{'Hair News beauty shop'},True
"travel to Korean BBQ restaurant, Metro, Central Plaza 3 building, and Zan ResPub restaurant","{'Central Plaza 3 building', 'Zan ResPub restaurant', 'Korean BBQ restaurant', 'Metro'}","{'Central Plaza 3 building', 'Zan ResPub restaurant', 'Korean BBQ restaurant', 'Metro'}",True
never go to Metro,{'Metro'},{'Metro'},True
"go to Big 5 Sporting Goods store, and Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority, in an arbitrary order","{'Big 5 Sporting Goods store', 'Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority'}","{'Big 5 Sporting Goods store', 'Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority'}",True
"visit Ice Cream shop, Korean Seaweed restaurant, Coffee Bean & Tea Leaf cafe, and Korean BBQ restaurant, in that specific order make sure not to visit waypoints out of turn","{'Korean BBQ restaurant', 'Coffee Bean & Tea Leaf cafe', 'Ice Cream shop', 'Korean Seaweed restaurant'}","{'Korean BBQ restaurant', 'Coffee Bean & Tea Leaf cafe', 'Ice Cream shop', 'Korean Seaweed restaurant'}",True
"visit Hairdresser shop, on exactly two separate instances",{'Hairdresser shop'},{'Hairdresser shop'},True
"visit Central Plaza 1 building, at most three times",{'Central Plaza 1 building'},{'Central Plaza 1 building'},True
"do not visit Togo's fast food sandwich shop, until you visit Coffee Bean & Tea Leaf cafe, visit Coffee Bean & Tea Leaf cafe, only once do no visit Coffee Bean & Tea Leaf cafe, until you visit Wako restaurant, visit Wako restaurant, only once","{""Togo's fast food sandwich shop"", 'Coffee Bean & Tea Leaf cafe', 'Wako restaurant'}","{""Togo's fast food sandwich shop"", 'Coffee Bean & Tea Leaf cafe', 'Wako restaurant'}",True
"you can not go to Bongchu restaurant, Wako restaurant, Equitable Life Building, California Design College, or Mali Taste of Thailand restaurant","{'Equitable Life Building', 'Bongchu restaurant', 'California Design College', 'Wako restaurant', 'Mali Taste of Thailand restaurant'}","{'Equitable Life Building', 'Bongchu restaurant', 'California Design College', 'Wako restaurant', 'Mali Taste of Thailand restaurant'}",True
"go to Home Cafe, four times and do not visit it anymore",{'Home Cafe'},{'Home Cafe'},True
"never stop visiting Koko Pizza restaurant, Ice cream place, Happy Noodle restaurant, The Boiling Crab restaurant, and Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority","{'The Boiling Crab restaurant', 'Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority', 'Ice cream place', 'Happy Noodle restaurant', 'Koko Pizza restaurant'}","{'The Boiling Crab restaurant', 'Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority', 'Ice cream place', 'Happy Noodle restaurant', 'Koko Pizza restaurant'}",True
"never go to Tarboosh Middle East Kitchen restaurant, never go to Central Plaza 3 building, never go to The Gaylord Apartments on Wilshire Boulevard, and never go to Coffee Bean & Tea Leaf cafe","{'Central Plaza 3 building', 'The Gaylord Apartments on Wilshire Boulevard', 'Coffee Bean & Tea Leaf cafe', 'Tarboosh Middle East Kitchen restaurant'}","{'Central Plaza 3 building', 'The Gaylord Apartments on Wilshire Boulevard', 'Coffee Bean & Tea Leaf cafe', 'Tarboosh Middle East Kitchen restaurant'}",True
"visit POT bar at Line Hotel, then California Design College, then The Line building, then Tarboosh Middle East Kitchen restaurant, and then The Boiling Crab restaurant","{'POT bar at Line Hotel', 'The Line building', 'The Boiling Crab restaurant', 'California Design College', 'Tarboosh Middle East Kitchen restaurant'}","{'POT bar at Line Hotel', 'The Boiling Crab restaurant', 'The Line building', 'California Design College', 'Tarboosh Middle East Kitchen restaurant'}",True
"stop by Central Plaza 3 Building, Indonesian Consulate General's embassy building, and Korean BBQ restaurant, in any order","{""Indonesian Consulate General's embassy building"", 'Korean BBQ restaurant', 'Central Plaza 3 Building'}","{'Korean BBQ restaurant', 'Central Plaza 3 Building', ""Indonesian Consulate General's embassy building""}",True
"you must visit Robeks Juice cafe, once you go to The Boiling Crab restaurant, and you must avoid Robeks Juice cafe, any other time","{'The Boiling Crab restaurant', 'Robeks Juice cafe'}","{'The Boiling Crab restaurant', 'Robeks Juice cafe'}",True
"visit Crystal Spa on West 6th Street, Bayou Smokehouse restaurant, Korean Seaweed restaurant, Korean BBQ Premium Chicken restaurant, and Zan ResPub restaurant, in this order there can be other landmarks in between","{'Crystal Spa on West 6th Street', 'Korean Seaweed restaurant', 'Bayou Smokehouse restaurant', 'Korean BBQ Premium Chicken restaurant', 'Zan ResPub restaurant'}","{'Bayou Smokehouse restaurant', 'Crystal Spa on West 6th Street', 'Korean BBQ Premium Chicken restaurant', 'Zan ResPub restaurant', 'Korean Seaweed restaurant'}",True
"make sure you visit Coffee Bean & Tea Leaf cafe, three or more times",{'Coffee Bean & Tea Leaf cafe'},{'Coffee Bean & Tea Leaf cafe'},True
"go to Foothill Transit, exactly five times",{'Foothill Transit'},{'Foothill Transit'},True
"stay at Ice cream shop, till Big 5 Sporting Goods store, occurs","{'Big 5 Sporting Goods store', 'Ice cream shop'}","{'Big 5 Sporting Goods store', 'Ice cream shop'}",True
"visit Ice cream place, exactly once while avoiding Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority, and Metro, then visit Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority, exactly once while avoiding Metro, finally visit Metro","{'Metro', 'Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority', 'Ice cream place'}","{'Ice cream place', 'Wilshire/Normandie Metro Station operated by Los Angeles County Metropolitan Transportation Authority', 'Metro'}",True
"ensure that you visit Tarboosh Middle East Kitchen restaurant, Bongchu restaurant, Mermaid Cafe, and Korean Seaweed restaurant, in order","{'Bongchu restaurant', 'Mermaid Cafe', 'Tarboosh Middle East Kitchen restaurant', 'Korean Seaweed restaurant'}","{'Bongchu restaurant', 'Mermaid Cafe', 'Tarboosh Middle East Kitchen restaurant', 'Korean Seaweed restaurant'}",True
"visiting Hair News beauty shop, more than four times is prohibited",{'Hair News beauty shop'},{'Hair News beauty shop'},True
"go to Korean BBQ restaurant named Gwang Yang, after visiting Korean BBQ Premium Chicken restaurant","{'Korean BBQ restaurant named Gwang Yang', 'Korean BBQ Premium Chicken restaurant'}","{'Korean BBQ restaurant named Gwang Yang', 'Korean BBQ Premium Chicken restaurant'}",True
"never visit either one among Koko Pizza restaurant, Ice cream place, and Metro","{'Ice cream place', 'Metro', 'Koko Pizza restaurant'}","{'Koko Pizza restaurant', 'Metro', 'Ice cream place'}",True
"the minimum number of times you must reach Togo's sandwich fast food, is two","{""Togo's sandwich fast food""}","{""Togo's sandwich fast food""}",True
"you can not go to California Design College, or Korean Seaweed restaurant","{'California Design College', 'Korean Seaweed restaurant'}","{'California Design College', 'Korean Seaweed restaurant'}",True
"move to Foothill Transit, Home Cafe, Los Angeles County Metro station at Wilshire/Normandie, and The Boiling Crab restaurant, in any order","{'Foothill Transit', 'Los Angeles County Metro station at Wilshire/Normandie', 'The Boiling Crab restaurant', 'Home Cafe'}","{'Foothill Transit', 'Los Angeles County Metro station at Wilshire/Normandie', 'The Boiling Crab restaurant', 'Home Cafe'}",True
"make sure to never reach either Wilshire-Kenmore commercial building, or Hairdresser shop","{'Wilshire-Kenmore commercial building', 'Hairdresser shop'}","{'Wilshire-Kenmore commercial building', 'Hairdresser shop'}",True
"in strictly this order visit The Boiling Crab restaurant, then eventually visit Happy Noodle restaurant, and finally eventually Zan ResPub restaurant","{'Happy Noodle restaurant', 'Zan ResPub restaurant', 'The Boiling Crab restaurant'}","{'Happy Noodle restaurant', 'Zan ResPub restaurant', 'The Boiling Crab restaurant'}",True
"visit The Line building, and visit Korean BBQ restaurant, after The Line building, is visited","{'The Line building', 'Korean BBQ restaurant'}","{'The Line building', 'Korean BBQ restaurant'}",True
"you have to visit Bayou Smokehouse restaurant, two or more than two times",{'Bayou Smokehouse restaurant'},{'Bayou Smokehouse restaurant'},True
"visit Indonesian consulate, then Crystal Spa on West 6th Street, then Neris Filipino Dining restaurant, and then Korean restaurant on West 6th Street, you can only visit each landmark once","{'Neris Filipino Dining restaurant', 'Korean restaurant on West 6th Street', 'Crystal Spa on West 6th Street', 'Indonesian consulate'}","{'Neris Filipino Dining restaurant', 'Korean restaurant on West 6th Street', 'Crystal Spa on West 6th Street', 'Indonesian consulate'}",True
"go to Hair News beauty shop, then Mermaid Cafe, then Korean Seaweed restaurant","{'Hair News beauty shop', 'Mermaid Cafe', 'Korean Seaweed restaurant'}","{'Hair News beauty shop', 'Mermaid Cafe', 'Korean Seaweed restaurant'}",True
"visit Big 5 Sporting Goods store, one time but not through Metro, Crystal Spa on West 6th Street, or Indonesian consulate, and then visit Metro, once but not through Big 5 Sporting Goods store, Crystal Spa on West 6th Street, or Indonesian consulate, and then visit Crystal Spa on West 6th Street, once but not through Big 5 Sporting Goods store, Metro, or Indonesian consulate, and then visit Indonesian consulate, once but not through Big 5 Sporting Goods store, Metro, or Crystal Spa on West 6th Street","{'Crystal Spa on West 6th Street', 'Big 5 Sporting Goods store', 'Indonesian consulate', 'Metro'}","{'Big 5 Sporting Goods store', 'Crystal Spa on West 6th Street', 'Indonesian consulate', 'Metro'}",True
"never stop visiting Equitable Life Building, Foothill Transit, and Togo's sandwich fast food","{'Equitable Life Building', ""Togo's sandwich fast food"", 'Foothill Transit'}","{'Equitable Life Building', ""Togo's sandwich fast food"", 'Foothill Transit'}",True
"move to Crystal Spa on West 6th Street, then Korean BBQ Premium Chicken restaurant, then The Gaylord Apartments on Wilshire Boulevard, and then Togo's sandwich fast food","{'The Gaylord Apartments on Wilshire Boulevard', ""Togo's sandwich fast food"", 'Korean BBQ Premium Chicken restaurant', 'Crystal Spa on West 6th Street'}","{'Crystal Spa on West 6th Street', 'The Gaylord Apartments on Wilshire Boulevard', ""Togo's sandwich fast food"", 'Korean BBQ Premium Chicken restaurant'}",True
